gene_id	SRX8042381	SRX8042382	SRX8042383	SRX8042384	SRX8042385	SRX8042386
ENSMUSG00000102827	2.9968847	4.84054272	2.0447336	2.0925284	4.26616775	3.59030263
ENSMUSG00000010311	5.05346157	3.40492719	2.82184698	2.68197609	2.66661381	4.13560763
ENSMUSG00000002341	9.23809102	9.68682467	9.42991353	9.59076921	9.58656572	9.5782598
ENSMUSG00000092325	4.59437148	4.16742236	2.22336019	3.34344116	3.2839828	2.37885702
ENSMUSG00000051323	7.9844967	8.17738054	7.81287747	6.87003942	6.98368691	7.14990891
ENSMUSG00000038239	4.75352192	3.69973784	2.40449027	3.81059964	3.87840251	2.38089222
ENSMUSG00000033676	8.59665513	8.96697479	9.05486068	9.29145681	9.9177106	8.66086078
ENSMUSG00000090778	4.66775288	4.80133576	2.04180819	2.43242008	3.26785514	3.34826402
ENSMUSG00000040728	3.35566973	4.93663079	1.68839387	3.79525961	4.7758666	2.84774213
ENSMUSG00000097430	3.23374914	2.79550043	3.22035547	3.79494637	3.53867249	4.01627511
ENSMUSG00000021211	4.6050998	5.35707841	2.50688136	2.28727984	3.64419461	3.40916095
ENSMUSG00000080796	4.48096754	3.7715111	1.92214191	2.18469492	3.2184934	3.44192204
ENSMUSG00000022296	4.8538909	4.54664545	5.00172987	5.0745216	5.26439797	5.54936091
ENSMUSG00000007480	3.2148758	4.82981066	1.70409998	3.0468743	3.82945953	3.15231672
ENSMUSG00000097523	3.4417386	3.49574512	3.19747353	1.82104475	4.17701177	3.93317875
ENSMUSG00000013928	4.35297244	3.78005249	1.90549745	2.06811634	5.11828288	2.38673283
ENSMUSG00000087644	5.21185255	4.56300683	3.61274439	4.90167503	3.82172926	4.14173585
ENSMUSG00000055972	5.12052385	3.56353256	2.69591532	2.80146566	4.13476355	3.16672703
ENSMUSG00000019888	5.20418339	5.54349374	5.40710222	5.30117499	5.51203593	5.3414584
ENSMUSG00000102607	2.69525933	4.99256667	2.14570467	3.53650433	3.62497859	3.52870276
ENSMUSG00000087700	2.24351425	4.26095742	2.06016911	2.1050268	3.20554792	3.35754728
ENSMUSG00000050138	2.68458772	4.31570539	4.22564937	4.28493977	5.82257744	3.99116634
ENSMUSG00000107216	2.59132841	4.20830677	3.02839102	2.04212247	4.27403094	2.8625712
ENSMUSG00000027606	2.26759158	3.94103384	2.26146258	3.5825387	4.11287839	3.39369824
ENSMUSG00000030270	5.67432889	4.54158225	4.3789787	3.63131144	4.49273001	4.13153124
ENSMUSG00000030092	5.81729555	6.64637736	5.82101727	5.23281306	5.61352589	6.29995893
ENSMUSG00000061577	5.13669906	3.93541964	2.08301256	3.38836631	3.58050166	3.17175504
ENSMUSG00000086385	4.28997244	4.13681905	2.06307589	2.0623717	3.57688682	2.33666369
ENSMUSG00000028584	4.52612727	5.44396214	3.06744054	5.59332484	6.09903035	6.06285426
ENSMUSG00000086933	5.68698633	5.43063615	2.80130396	2.76797215	3.5458348	3.98374256
ENSMUSG00000091922	5.11329356	4.69210576	2.0373278	1.81897356	4.98536127	3.58753106
ENSMUSG00000098620	4.99279964	5.88257143	2.18878564	3.11631161	4.98572363	3.06862113
ENSMUSG00000075416	5.79476169	4.81557535	2.8016414	2.2529879	3.4570592	4.81270506
ENSMUSG00000005583	10.14785683	9.80676361	9.802882	9.66153136	10.35317779	9.79641206
ENSMUSG00000090001	3.67128298	4.26072738	1.70712695	2.45792393	2.67142118	2.79356877
ENSMUSG00000097162	4.21012644	2.34492063	2.26059619	2.42261999	3.23713241	2.82985515
ENSMUSG00000040856	7.73071345	6.22230669	3.86059641	4.71440367	6.16145345	6.14163196
ENSMUSG00000040420	6.15343932	5.33763281	5.3007768	4.18188429	5.73408569	6.05010896
ENSMUSG00000023043	3.25300367	3.99351122	2.78573954	2.48273674	6.72109122	4.36897633
ENSMUSG00000093402	2.27449546	3.22440335	2.02798318	2.13798208	4.56943241	4.76444572
ENSMUSG00000015852	10.09206197	7.66238424	6.07231845	7.11919911	8.50330713	8.49972531
ENSMUSG00000006457	3.14942355	3.13354975	2.81809055	2.10744131	2.62020647	3.6492703
ENSMUSG00000074052	3.42128396	4.57495936	2.18169546	2.0566611	3.5569129	2.35862732
ENSMUSG00000091730	4.92016945	5.77759084	2.81167166	2.56285074	3.62494365	3.774056
ENSMUSG00000087606	5.4909182	5.12307892	2.26188873	2.6110459	5.3608838	2.98292946
ENSMUSG00000038704	3.09670147	5.87999221	3.06837399	2.57312547	5.72748753	3.81408762
ENSMUSG00000105966	5.62755377	6.2045633	2.39747168	3.66441956	3.55034249	4.66485145
ENSMUSG00000043635	5.29888349	6.10054484	5.29760942	5.49769444	5.58858701	4.19138215
ENSMUSG00000059742	7.80325049	8.20657537	7.9094598	8.3120866	8.42620922	8.06926848
ENSMUSG00000066438	4.32591311	4.20725956	3.12413113	4.18188991	3.57400142	3.18314264
ENSMUSG00000019982	3.10677551	3.70865217	2.34374665	3.70564855	4.74432657	2.73748189
ENSMUSG00000081238	4.9781764	3.5355108	2.72734149	3.15642322	2.5498908	2.41042446
ENSMUSG00000036196	5.53100851	3.13079034	3.14186474	4.05277382	2.62360212	4.24515737
ENSMUSG00000087012	4.67198604	4.59061592	2.55102982	2.27547279	3.21885585	2.35235929
ENSMUSG00000058046	2.92038971	4.45029002	2.27105007	3.8207171	3.60568333	3.63939031
ENSMUSG00000035262	4.02087949	4.4014793	2.73389807	4.22105459	3.23724273	3.65303317
ENSMUSG00000068259	4.32675639	3.66920841	1.68813101	3.19207091	3.22241162	2.88231628
ENSMUSG00000026611	4.81315876	6.44005016	2.84546641	3.67328498	3.54993876	4.8044554
ENSMUSG00000097429	4.96855788	4.26078366	2.16304699	2.45872859	4.49343114	2.82492213
ENSMUSG00000101191	2.7041042	4.62910242	2.65525619	2.41911843	2.6908014	3.3360772
ENSMUSG00000081249	3.32073349	3.43324636	2.18083476	3.34360721	3.1052931	2.90343695
ENSMUSG00000092051	4.11302938	5.73192216	2.6367406	2.93436459	4.06011214	3.77076384
ENSMUSG00000078922	8.90669007	7.3702364	7.02357709	6.48263385	11.3986565	8.21479276
ENSMUSG00000026697	9.87793349	8.76596163	6.35319874	9.43269263	9.74827786	8.23419293
ENSMUSG00000061576	8.76407072	8.44737648	8.50983536	7.88498364	8.95213217	8.52223489
ENSMUSG00000095651	5.1032502	3.92515311	2.71101013	4.94562733	4.79220128	3.32392745
ENSMUSG00000030653	9.21913419	9.21030885	8.93525629	8.96235007	9.16997621	9.0627274
ENSMUSG00000050520	4.98875033	5.11884138	2.02467546	2.58481859	2.71355673	4.30058705
ENSMUSG00000086121	2.70239176	3.48334806	2.36684571	3.33455711	2.66345392	3.1507017
ENSMUSG00000027456	5.35221749	4.30485186	2.74554765	1.82051956	3.82646183	4.54156633
ENSMUSG00000102651	5.06420492	6.26310939	3.10227359	2.83122788	4.83087536	3.76767912
ENSMUSG00000097053	5.17336873	2.32326399	3.08211768	2.82704015	4.10214736	3.73937798
ENSMUSG00000022422	2.23183381	3.81981702	2.04967682	1.80399767	4.95550235	3.14914777
ENSMUSG00000062794	4.17818346	4.10557397	4.02648279	3.46336266	3.8142956	4.50741681
ENSMUSG00000037759	5.14940186	4.24223213	1.93815422	3.00453632	3.95773426	4.24174909
ENSMUSG00000053830	4.77286047	4.92641059	1.88431925	2.44435613	4.54342841	2.75694417
ENSMUSG00000057924	5.0871631	4.16266743	1.92355953	2.79241366	4.64566027	3.6285876
ENSMUSG00000020609	4.13550427	2.81522792	2.03829094	1.82883701	3.57361783	3.6443104
ENSMUSG00000085788	3.72135929	5.28902034	2.47923538	1.91656918	4.51291268	3.16301375
ENSMUSG00000087481	3.22341896	2.70902214	2.61831849	3.04427807	5.69337511	2.86447041
ENSMUSG00000074345	4.95411424	5.04442005	4.97513428	5.40328078	5.53017048	5.16097671
ENSMUSG00000084897	4.7099442	4.47869293	1.68192997	4.66546284	4.66414694	5.11024772
ENSMUSG00000091570	3.83516921	5.67284577	2.76930705	3.04871301	3.95185228	3.81781139
ENSMUSG00000106490	5.77086666	8.4234176	3.85073886	3.85791356	6.16832246	6.4614967
ENSMUSG00000081798	4.21208449	5.75388386	2.67671714	2.4007222	4.25610714	3.63310386
ENSMUSG00000070687	3.63088239	4.19031342	2.9552689	4.32071936	4.41876528	3.52611561
ENSMUSG00000085110	4.30603047	5.59231967	1.88932792	3.058952	4.50191624	3.8284633
ENSMUSG00000021719	9.23107405	8.81238142	8.68283308	8.76437421	9.3175031	8.83749887
ENSMUSG00000054622	2.71195637	5.31922673	2.88111133	3.02717636	3.86628295	3.92186315
ENSMUSG00000102243	5.13631412	4.08304971	2.31081929	3.3995714	4.97287976	2.76122713
ENSMUSG00000091530	2.21147602	4.30252707	2.32489361	2.54778779	2.69485799	3.21220206
ENSMUSG00000105906	5.86099574	2.79372685	1.70379801	4.53538011	7.84249453	6.49381508
ENSMUSG00000024521	6.7462312	5.44362615	3.15801618	3.52486705	5.52080326	5.32624761
ENSMUSG00000025473	7.91384196	6.85132897	3.648843	4.94275881	5.33773394	5.68406868
ENSMUSG00000092448	3.91395627	3.09017535	2.96005638	3.14419096	2.6987782	2.38678993
ENSMUSG00000033730	6.41225123	5.17246366	5.81885194	5.87919557	5.11231139	6.84378627
ENSMUSG00000029752	7.75422402	7.22752133	6.87710775	6.36683165	7.08387323	7.42787795
ENSMUSG00000104540	5.61151291	5.28720936	3.188257	1.80350265	3.59924106	4.16865171
ENSMUSG00000101304	4.35564108	2.34252998	2.05586317	2.44065147	4.05513626	2.79603575
ENSMUSG00000055456	3.10348846	2.99622362	1.78887519	2.30299785	3.2619155	4.06408398
ENSMUSG00000033847	4.10769765	3.95286598	2.88509246	4.53008147	5.63942896	3.79760846
ENSMUSG00000056888	6.97014774	4.77723244	2.80638452	4.05664212	5.59619762	6.55604633
ENSMUSG00000068154	4.75445892	6.17677454	5.524666	4.7730097	6.51928211	5.69086808
ENSMUSG00000038152	4.9231298	2.74482663	3.25260103	2.7789321	4.56762548	2.95292228
ENSMUSG00000031257	3.54771774	4.38172255	2.63023215	4.13240631	5.33206093	2.40780149
ENSMUSG00000078502	6.74054417	5.1488405	2.53423891	4.1371491	5.71038286	5.52721542
ENSMUSG00000046442	9.4065554	9.48260891	9.27842769	8.7578964	9.99370599	9.26895454
ENSMUSG00000021701	8.56025633	8.63061559	8.22276062	8.00867879	8.95155751	8.34873134
ENSMUSG00000081978	4.74733534	5.92830223	2.62196565	3.3977386	3.16905582	4.28416622
ENSMUSG00000093540	6.45581025	6.16581431	3.48624908	2.83032196	5.41784158	4.33774143
ENSMUSG00000036151	3.7079989	4.81746762	2.38964441	2.27333181	3.92462733	2.35853884
