source	target	weight	p_value
Trail	KNOP1	-1.2254664	0.1534305
Trail	CCDC9	0.6967563	0.15351577
Trail	FBXL22	0.7474782	0.15353084
Trail	CHRNA10	0.47996005	0.153561
Trail	LETM1	-0.9469627	0.15359996
Trail	CYP2C19	0.54608977	0.15360057
Trail	SLC25A41	-0.8345286	0.15361553
Trail	UBAC2	1.1193694	0.15394828
Trail	PRPF6	-1.0216062	0.15397541
Trail	SLC17A5	2.0228539	0.15406626
Trail	LHX3	0.6737257	0.15455289
Trail	CHD1L	-0.85989654	0.15463676
Trail	RPS12	0.41944084	0.15463962
Trail	IL13	0.6260319	0.15480606
Trail	SRPRA	-1.2220381	0.15485138
Trail	COX7C	0.86849725	0.15492442
Trail	DCST1	0.78050786	0.15493995
Trail	TBX4	-0.76001936	0.15497877
Trail	MOGAT2	0.6037612	0.1549816
Trail	PCDHGA9	0.61470145	0.15530926
Trail	DPP9	-1.0017917	0.15536223
Trail	RBM39	-1.0376034	0.15567291
Trail	P2RY8	1.6092049	0.15602809
Trail	PLA2G4D	0.6957976	0.15626092
Trail	BUD23	-0.8927481	0.15643516
Trail	DSCR8	1.4414034	0.15645505
Trail	PTP4A3	0.87724936	0.15687257
Trail	NANOS3	0.8705239	0.1569156
Trail	DIRC1	0.70911807	0.1569399
Trail	GDF10	-0.55791587	0.15696399
Trail	EZR	-1.5002304	0.15712452
Trail	DDX27	-0.97019595	0.15715462
Trail	HPN	-0.66531885	0.15759541
Trail	OR7A5	0.7211629	0.15786475
Trail	GRAP2	-0.6515686	0.15806489
Trail	VAMP2	0.9245946	0.1581838
Trail	CFAP91	0.5113388	0.15828359
Trail	EIF3C	-1.9033265	0.15841267
Trail	COL9A3	1.2478737	0.15841617
Trail	MT-ND6	-2.4652245	0.15851259
Trail	KRT38	0.58884335	0.15887876
Trail	ADM5	-1.031426	0.15890154
Trail	IGF2BP2-AS1	0.48088878	0.15894645
Trail	PKD1L1	0.5477028	0.15897767
Trail	NAPB	-1.2638762	0.15906729
Trail	LTF	0.6906954	0.15923722
Trail	DMWD	0.68696177	0.15934235
Trail	ARHGEF33	0.7279868	0.15962084
Trail	SHOX	0.54720414	0.15970801
Trail	EXD3	0.57273513	0.16003905
Trail	RBM8A	-0.84455174	0.16034232
Trail	SUSD3	0.91833425	0.16035089
Trail	UNC93B1	-0.8953644	0.1604253
Trail	SLC9A3	-0.5241585	0.16043092
Trail	RBM15	0.88909835	0.16112216
Trail	CD300A	0.90940213	0.16117671
Trail	SLC5A9	0.67876893	0.16128936
Trail	SIT1	0.82675225	0.16131663
Trail	CD37	0.7365945	0.16150889
Trail	ADCY4	0.84107494	0.16160943
Trail	ACOT9	-1.1908095	0.16163544
Trail	NACA2	0.7245029	0.1617499
Trail	LINC00526	1.1686877	0.16195884
Trail	GH2	0.46240216	0.16206318
Trail	PTK7	0.7769825	0.16231646
Trail	SLC6A18	0.6433929	0.16232428
Trail	NRROS	1.6374072	0.16248247
Trail	COL23A1	1.4036804	0.16257128
Trail	MUC2	0.6996327	0.16283903
Trail	AMBN	0.83825654	0.16291295
Trail	METAP1D	-0.88793564	0.16311964
Trail	SRRM1	-1.1634729	0.16313386
Trail	BAG5	-1.1118953	0.16323382
Trail	SPACA3	-0.7308348	0.16332953
Trail	GFOD2	0.5926778	0.1633438
Trail	ITGA2B	-0.4432043	0.16351555
Trail	TINAG	0.5413741	0.16351597
Trail	GTF2H3	-1.0914391	0.16384684
Trail	DNAAF8	0.51745796	0.16385335
Trail	REXO1L1P	0.8822635	0.16394015
Trail	LY6G6C	0.73382396	0.1639728
Trail	STAG3	0.62299913	0.16417518
Trail	ARHGEF38	0.6245365	0.16444002
Trail	REM1	0.59171265	0.16448481
Trail	NRTN	1.1358185	0.16469121
Trail	SRCAP	0.39731783	0.16496843
Trail	MRPS27	-0.730068	0.16500555
Trail	CABIN1	0.74284256	0.16505353
Trail	SYPL1	1.2020967	0.16507438
Trail	CLDN18	0.40498307	0.16551304
Trail	NUP43	-1.3209084	0.16562118
Trail	AKAP3	0.72542924	0.1659245
Trail	ZNF530	-1.1427706	0.16599606
Trail	VPS35	-0.75471234	0.16610241
Trail	PDZD9	0.67371327	0.16617775
Trail	OR10H2	0.59697276	0.16621278
Trail	TMEM43	-0.9282694	0.16630489
Trail	CSMD1	0.6866185	0.16638543
Trail	PRSS58	-0.9847656	0.1664074
Trail	RSBN1L	-1.2783899	0.16647989
Trail	ATP4B	0.5204434	0.1666999
Trail	TMPRSS12	0.7693065	0.1667535
Trail	ADAM33	-0.6716002	0.16714425
Trail	DNAI1	0.497751	0.16743268
Trail	SSC5D	0.96236295	0.1678723
Trail	AHSG	0.5309026	0.16789606
Trail	SLC39A14	-1.444248	0.16824366
Trail	PRMT7	-1.1307789	0.16860557
Trail	PNLIPRP2	0.62718713	0.1686842
Trail	TIMM44	-1.3084143	0.16868801
Trail	TAAR5	0.5058164	0.16895539
Trail	CYP17A1	0.52040833	0.16901068
Trail	KDM5C	0.5972967	0.16912872
Trail	TGOLN2	-0.74402696	0.16915707
Trail	NDUFB5	1.1033576	0.16922049
Trail	RPA1	-1.138728	0.16932769
Trail	CACNG5	0.48260045	0.16940412
Trail	STIP1	-1.9545513	0.16944171
Trail	NOVA1	0.65680933	0.16948661
Trail	CHODL	0.7796807	0.1695641
Trail	EFNB1	0.8646054	0.16984318
Trail	CHRM4	0.630394	0.17020519
Trail	LINC00315	0.6973169	0.17035791
Trail	MCF2	0.5101057	0.1708291
Trail	TRAV12-2	0.55538803	0.17083588
Trail	DHX9	-1.6068275	0.1709229
Trail	SDHD	0.7206124	0.17103234
Trail	FLG2	-0.915205	0.17103253
Trail	SLC23A1	-1.0004028	0.17109665
Trail	MS4A12	0.6035865	0.17110442
Trail	NRL	-0.53312373	0.17113748
Trail	SLC7A14	0.7955817	0.17118038
Trail	LANCL2	-1.0146734	0.1714024
Trail	ZNF578	1.0029435	0.17147394
Trail	GPRASP1	-0.9694812	0.17178018
Trail	ARPP21	0.4674461	0.17186113
Trail	TNFAIP8L1	2.2398777	0.17194107
Trail	GSK3A	0.5133416	0.172078
Trail	HBD	0.71638805	0.17236653
Trail	FOXJ3	-0.8101851	0.1724137
Trail	HECTD1	-1.0510278	0.17247982
Trail	SYNPR	0.8641872	0.17251736
Trail	RAB4B	0.87631166	0.17270869
Trail	OR8B8	0.6906929	0.17277588
Trail	MYH7B	0.47817206	0.17297885
Trail	LSMEM1	-0.8897855	0.17305952
Trail	SOX3	0.57649845	0.17326458
Trail	TSSK2	0.63057023	0.17362283
Trail	OR12D3	0.5974861	0.17365792
Trail	TMEM59L	0.54665095	0.173706
Trail	OCEL1	1.0617684	0.17374663
Trail	ARFRP1	-0.8636242	0.17377792
Trail	PCBP3	0.697322	0.17381342
Trail	PRG3	0.46615767	0.17397146
Trail	R3HDM1	-0.71795475	0.17399041
Trail	STRAP	-1.1111883	0.17454617
Trail	BDKRB1	2.0315402	0.17484805
Trail	SOX15	0.65770334	0.17485395
Trail	ZNF891	-1.1403955	0.17488396
Trail	WDR25	-0.8121284	0.17494634
Trail	CACNG1	0.54184264	0.1751737
Trail	TMEM267	-1.3862463	0.17537613
Trail	AMMECR1	-1.3506383	0.17541386
Trail	SETD3	-0.68258554	0.17541598
Trail	PQBP1	-0.74447453	0.17555499
Trail	TAF6L	-0.5239342	0.17576163
Trail	PAK5	0.49421418	0.17580038
Trail	TELO2	-0.82125187	0.1759078
Trail	OR5H1	0.66182977	0.17598201
Trail	MAGEE2	0.72734356	0.1765591
Trail	GPN1	-0.8610951	0.17664818
Trail	RHOXF1	0.6763484	0.1766809
Trail	TRIM45	0.9441206	0.17668116
Trail	TIMM17B	0.6564508	0.17688218
Trail	ZDHHC8	-0.66386765	0.17695367
Trail	NHLH2	0.6870657	0.17715208
Trail	PLCD1	1.2242965	0.17752466
Trail	MPC2	1.191565	0.17756288
Trail	APOM	0.805161	0.17812456
Trail	AMER3	0.5689052	0.17831095
Trail	LRRC52	0.65521187	0.17831948
Trail	CDK15	1.0917337	0.17847751
Trail	GRINA	1.3902279	0.17857498
Trail	NGRN	-0.9876182	0.17862022
Trail	DDX3X	-0.969065	0.17872183
Trail	TEX44	0.65721273	0.17893516
Trail	COL5A1	1.9133025	0.17925176
Trail	HDGFL1	0.7219664	0.1792611
Trail	MFNG	-0.80980515	0.17942442
Trail	MC2R	0.37409925	0.17962359
Trail	LCT	0.54243416	0.17970791
Trail	LRRC14	-0.80907714	0.17999074
Trail	SLC5A7	0.4404329	0.18017179
Trail	C1QTNF2	-1.4089121	0.18067627
Trail	TMEM8B	0.7187271	0.18098387
Trail	TBC1D19	1.0603305	0.18099903
Trail	DNAJB7	-0.8044123	0.18129155
Trail	PGLYRP2	-0.8190527	0.18169506
Trail	UBFD1	-0.95098466	0.1821861
Trail	POM121	-0.7367544	0.18224016
Trail	LHX5	0.61257756	0.18229187
Trail	IQSEC1	1.1228553	0.18252201
Trail	KCND1	0.74195516	0.1826028
Trail	PIP5K1C	0.87961966	0.18307452
Trail	WDFY1	1.6175401	0.18348831
Trail	FAM30A	0.654275	0.18355247
Trail	CRYGS	-1.1960181	0.18391116
Trail	WDR46	-1.2652472	0.1841417
Trail	A4GNT	0.4898027	0.1841803
Trail	EHBP1L1	-0.9308355	0.18419728
Trail	ZIC3	0.5487675	0.18422487
Trail	FRMD1	0.46024776	0.18438368
Trail	NFKBIE	2.7671425	0.18443716
Trail	LINC00242	0.7647531	0.18466151
Trail	GPHA2	-0.7090925	0.18491817
Trail	PSORS1C2	0.5499138	0.1849213
Trail	RPRM	0.85928476	0.18501583
Trail	LYL1	1.0158787	0.18503705
Trail	PVALB	0.57206106	0.18514927
Trail	THEM5	0.7597489	0.18523523
Trail	PGBD5	1.1703043	0.18529637
Trail	TTC27	-0.9907066	0.18544908
Trail	DAOA	0.518227	0.18549924
Trail	AP3D1	-0.7705157	0.18550411
Trail	ABTB3	-2.0072994	0.18551421
Trail	PRDM7	-0.8415657	0.18554772
Trail	FOLR1	1.2625444	0.18567257
Trail	NR1I3	0.4472393	0.18569484
Trail	CCDC120	0.5599789	0.1857048
Trail	SLC25A31	0.5189823	0.18580839
Trail	CHRD	0.48768955	0.18599437
Trail	EDARADD	1.1905909	0.18636283
Trail	EPB41	-0.8196399	0.18644461
Trail	FAM43B	0.9330656	0.18646413
Trail	EDAR	0.64830816	0.18655284
Trail	TTR	0.6488959	0.186907
Trail	AQP4	0.70364934	0.18705492
Trail	YBX1	-0.8166086	0.18716271
Trail	ADAM30	0.4172961	0.18741155
Trail	RTP1	0.4661795	0.18742608
Trail	B3GAT1	0.66108525	0.18745583
Trail	NOL9	-1.0705237	0.18751718
Trail	USP10	-1.2365282	0.18764804
Trail	CYTH2	0.9140192	0.1876482
VEGF	CRACD	-4.87119	6.7185365e-25
VEGF	VWA8	-3.6068044	1.4495265e-18
VEGF	NLGN1	-5.618075	2.6587072e-18
VEGF	NRG3	-5.823747	1.0848074e-16
VEGF	KCNK10	2.8833063	1.8129868e-16
VEGF	HTR1F	-2.2364597	3.5995335e-16
VEGF	EPHA3	-4.434086	2.2355838e-15
VEGF	ZNF257	-4.5561457	2.377708e-15
VEGF	JCHAIN	-3.347995	5.560824e-15
VEGF	PHACTR3	-9.249969	1.0110701e-14
VEGF	HACD4	-3.7623138	1.1282635e-14
VEGF	VPREB3	-3.392338	1.8915218e-14
VEGF	NCKAP5	-8.071059	3.3245508e-14
VEGF	CYTL1	3.478328	6.8390274e-14
VEGF	NID2	-4.917472	7.483498e-14
VEGF	SCML4	-1.8782682	9.3023876e-14
VEGF	XKR4	-3.6325157	1.5630764e-13
VEGF	CPA6	-2.5637681	2.383136e-13
VEGF	PKHD1L1	-2.105204	5.612604e-13
VEGF	ART4	-2.0645225	6.3615026e-13
VEGF	VASH2	-3.0437603	6.958275e-13
VEGF	SPINK2	-1.8911893	7.3255583e-13
VEGF	EPN2	10.766191	8.360524e-13
VEGF	MYO3A	-1.952178	1.3735146e-12
VEGF	VPREB1	-3.1796901	1.5610783e-12
VEGF	UNC5D	-2.5394275	1.654332e-12
VEGF	IGLL1	-3.3848906	2.2368084e-12
VEGF	TMCC3	7.271994	3.4841617e-12
VEGF	SMAD1	-3.8011115	4.8777653e-12
VEGF	RORB	-2.7744775	5.9428317e-12
VEGF	CCDC81	-2.3013637	8.871469e-12
VEGF	IRAG2	-3.312305	9.7683e-12
VEGF	CD72	-2.7177265	1.1488437e-11
VEGF	SRGAP2	-4.3400035	1.2071243e-11
VEGF	PIEZO2	-1.891097	1.3078377e-11
VEGF	BEND4	-2.4709284	1.3548114e-11
VEGF	GP5	-1.5919265	1.5372953e-11
VEGF	CDC37L1	3.3029194	2.3938303e-11
VEGF	CCM2	4.274565	2.4894534e-11
VEGF	ALDH1A1	-6.4025083	2.525854e-11
VEGF	SPAG6	-1.5709152	3.0223452e-11
VEGF	ZNF597	3.02088	3.0372045e-11
VEGF	NUDT19	-9.111368	3.4921933e-11
VEGF	CRYM	3.4610333	4.3151312e-11
VEGF	ANKS1B	-2.5775185	4.4444504e-11
VEGF	ZNF669	-2.1874533	4.7231205e-11
VEGF	P2RY14	2.830002	4.9457327e-11
VEGF	ZNF347	3.0310535	5.93041e-11
VEGF	IMMP2L	-2.0119991	9.776996e-11
VEGF	C1QTNF4	-1.859168	9.840917e-11
VEGF	CD93	3.0804603	1.00578684e-10
VEGF	PTCH1	-2.7841637	1.1897203e-10
VEGF	ADGRD1	-3.6866453	1.4345444e-10
VEGF	LINC01558	-1.2064265	1.646553e-10
VEGF	IKZF3	-1.6069479	1.8720558e-10
VEGF	AHRR	18.504223	2.1051086e-10
VEGF	RGL1	9.312974	2.6488864e-10
VEGF	HMHB1	-1.7094532	2.8314873e-10
VEGF	SENP5	1.8655494	2.8606947e-10
VEGF	ZNF200	3.504692	3.0882763e-10
VEGF	MZB1	-1.7013074	3.239018e-10
VEGF	NKD2	3.8953838	3.5124906e-10
VEGF	CNR1	-1.4561375	3.8030182e-10
VEGF	DCHS2	-1.7317455	4.0762888e-10
VEGF	TTC28	-2.0738964	4.2793843e-10
VEGF	XK	-4.115595	5.4269966e-10
VEGF	WNT16	-2.0380113	5.969559e-10
VEGF	ZNF415	-2.7834651	6.0727307e-10
VEGF	SMCO3	-2.1019845	6.2828304e-10
VEGF	BCAR3	5.8320103	7.346296e-10
VEGF	LMO2	3.651743	7.518914e-10
VEGF	CAMK4	-2.5470576	8.0735424e-10
VEGF	ARL9	-2.3233454	8.096785e-10
VEGF	FAT1	-5.1053843	9.922853e-10
VEGF	PLAA	2.3023834	1.0150538e-09
VEGF	RUBCNL	3.1367476	1.0369003e-09
VEGF	CPVL	-4.038386	1.2361198e-09
VEGF	MYEF2	-2.3686464	1.3529305e-09
VEGF	CSMD1	-1.3544722	1.6363435e-09
VEGF	TMSB15B	-2.2212496	1.8288588e-09
VEGF	DGKE	1.5475614	1.8443569e-09
VEGF	LIPC	-2.305057	2.0015742e-09
VEGF	ALKBH1	1.755942	2.2359121e-09
VEGF	HOXD10	-1.8270197	2.3016136e-09
VEGF	CCDC141	-1.588012	2.5334737e-09
VEGF	SAP30BP	1.7531166	2.5417992e-09
VEGF	NPTX1	2.378672	2.6200697e-09
VEGF	IL21R	2.5436935	3.0389526e-09
VEGF	KIF26A	-2.1074505	3.101794e-09
VEGF	ANXA5	-5.2687826	3.1261644e-09
VEGF	TRPC6	-2.1253457	3.1933234e-09
VEGF	SLC38A4	-2.2295563	3.8379517e-09
VEGF	SLFN13	-3.5315526	5.475839e-09
VEGF	ZNF202	2.3065372	5.6542215e-09
VEGF	ASTE1	2.6512403	6.2366223e-09
VEGF	GRIP1	-1.617528	6.3761227e-09
VEGF	SST	-1.2248249	6.603797e-09
VEGF	CAPSL	-2.4983609	6.8188966e-09
VEGF	SLC25A43	-4.3583055	6.864101e-09
VEGF	GPR68	2.157207	7.3036195e-09
VEGF	TBX1	-1.0038627	7.725528e-09
VEGF	BAALC	2.1417828	7.845392e-09
VEGF	MFSD8	3.205673	8.23628e-09
VEGF	HECW1	-1.3534727	8.510518e-09
VEGF	MYOM2	-2.0130472	8.7157295e-09
VEGF	SAMSN1	3.2837036	8.741586e-09
VEGF	CA13	11.477361	9.9090105e-09
VEGF	EID3	-4.1766033	1.09996305e-08
VEGF	STK33	-1.6686195	1.1005055e-08
VEGF	NCBP3	2.9597583	1.2030902e-08
VEGF	APBA1	-1.4296428	1.239781e-08
VEGF	SCAI	-2.281732	1.4561038e-08
VEGF	TBX18	-1.6041255	1.6053903e-08
VEGF	MAD2L1BP	2.0612023	1.682603e-08
VEGF	LPCAT1	4.387478	1.7017937e-08
VEGF	CRISPLD1	-6.0389805	1.7628574e-08
VEGF	PLA2G1B	-1.1923512	1.9055356e-08
VEGF	AASS	-2.7695768	2.0580485e-08
VEGF	HDAC9	-2.3576381	2.0872518e-08
VEGF	LCN10	1.4773844	2.1491578e-08
VEGF	KIFBP	3.3423824	2.1532955e-08
VEGF	CATSPERE	-1.4013497	2.1552868e-08
VEGF	ZNF572	3.0781302	2.2386274e-08
VEGF	TMEM150C	-3.3791034	2.3608955e-08
VEGF	PPP2CB	1.5526676	2.5516206e-08
VEGF	TKTL1	1.4961607	2.5761752e-08
VEGF	DPY19L2	-2.030496	2.808543e-08
VEGF	LINS1	1.9999472	2.8128072e-08
VEGF	MLIP	-3.5651855	2.8723944e-08
VEGF	LDLRAP1	-2.568912	2.945096e-08
VEGF	SFMBT1	1.7224714	3.4602696e-08
VEGF	MSANTD2	2.732435	3.5048938e-08
VEGF	CYSLTR1	2.3499103	4.181824e-08
VEGF	ZNF112	-3.2823462	4.42816e-08
VEGF	CD84	-1.3235949	4.647381e-08
VEGF	RLN2	-2.4341779	4.720011e-08
VEGF	TRAF3	2.7830253	5.3305495e-08
VEGF	ERMN	2.8464663	5.3727742e-08
VEGF	FGF9	-2.2852612	5.6259214e-08
VEGF	SRFBP1	4.099236	5.7578802e-08
VEGF	IRX1	2.3156576	5.9345393e-08
VEGF	ACP5	3.9622521	6.1605995e-08
VEGF	SLC23A3	1.6945195	6.59935e-08
VEGF	FHOD3	-3.355124	6.6096796e-08
VEGF	CFAP20DC	-2.98597	6.776194e-08
VEGF	E2F6	3.068575	6.859584e-08
VEGF	PARP15	1.5785573	6.9816906e-08
VEGF	ZNF234	1.8320787	6.981725e-08
VEGF	ZNF594	2.1916642	7.3139674e-08
VEGF	PCDH9	-2.9121299	7.561205e-08
VEGF	APBB3	-10.315127	8.455117e-08
VEGF	FBXO25	-3.4347582	8.456907e-08
VEGF	DOK5	2.2096362	9.1742905e-08
VEGF	PGM5	-1.2693601	9.5376265e-08
VEGF	SNX22	-1.2222426	9.692801e-08
VEGF	ZAP70	-1.1149826	9.748357e-08
VEGF	BCHE	-3.2475023	1.0387277e-07
VEGF	SNX10	-4.042805	1.0561555e-07
VEGF	TMEM273	1.7581018	1.08226466e-07
VEGF	LRRC2	2.5091844	1.1019765e-07
VEGF	ADD2	-1.203886	1.1532091e-07
VEGF	PPP1R16B	1.6646078	1.2157871e-07
VEGF	TRIL	-1.73518	1.2167003e-07
VEGF	KCNK17	-1.4332834	1.2387994e-07
VEGF	TMEM121B	1.9417316	1.3126257e-07
VEGF	PPP1R14A	-2.7898555	1.3184753e-07
VEGF	ITPRIPL2	2.967638	1.3385764e-07
VEGF	ZSCAN22	1.5401102	1.45362e-07
VEGF	NCF4	1.8109505	1.5342398e-07
VEGF	INPP5A	3.1314917	1.5582019e-07
VEGF	IGHM	-1.112181	1.576833e-07
VEGF	RUNX1T1	-1.2737168	1.5924907e-07
VEGF	PRSS12	-2.9601016	1.6293485e-07
VEGF	FBN2	-2.6794724	1.749377e-07
VEGF	ST8SIA5	1.4921646	1.772527e-07
VEGF	CADPS	1.4806888	1.788139e-07
VEGF	HNRNPLL	-2.1918952	1.7923092e-07
VEGF	KIF26B	-1.2513278	2.0108672e-07
VEGF	YAE1	4.000173	2.0221812e-07
VEGF	TNFSF11	2.333381	2.0568031e-07
VEGF	ACSL4	2.9495244	2.174817e-07
VEGF	PDCD10	2.0702162	2.244871e-07
VEGF	TP53RK	3.022129	2.2579414e-07
VEGF	CCBE1	-2.5810463	2.3047141e-07
VEGF	SLC35E2A	-15.732765	2.4150046e-07
VEGF	GNA12	2.2982702	2.4943765e-07
VEGF	KCNK12	1.5170299	2.5073103e-07
VEGF	JAKMIP1	-1.5582657	2.6571482e-07
VEGF	TAFA5	-2.3394635	2.7489102e-07
VEGF	MICAL2	2.9347246	2.757908e-07
VEGF	ZSWIM3	2.5669746	2.8015296e-07
VEGF	CLEC11A	-2.1887133	2.853418e-07
VEGF	FLT3	-2.5275767	2.884892e-07
VEGF	AOX1	-3.0169022	3.2403722e-07
VEGF	SNX29	-1.8899503	3.289039e-07
VEGF	OBI1	2.0803344	3.355643e-07
VEGF	PPM1E	-1.789437	3.5182052e-07
VEGF	CLEC5A	2.6945357	3.654641e-07
VEGF	ATG10	-1.4552271	3.8824234e-07
VEGF	CDY1B	-1.1832398	3.998717e-07
VEGF	CDK12	1.2680765	4.1984669e-07
VEGF	PEX2	-1.9671878	4.4287287e-07
VEGF	PARVB	1.7811738	4.4609286e-07
VEGF	ZNF547	1.8000783	4.468117e-07
VEGF	ZNF786	2.921276	4.6208402e-07
VEGF	AP1G1	1.7145405	4.6823362e-07
VEGF	RPS27	-2.0100696	4.8058274e-07
VEGF	REN	2.8948548	4.984538e-07
VEGF	GOSR2	1.1730629	5.1387684e-07
VEGF	ZNF322	2.5112238	5.767847e-07
VEGF	NLGN4Y	-1.3835012	5.984071e-07
VEGF	C17orf67	2.215362	6.1038867e-07
VEGF	ARHGAP28	-2.0542083	6.5137266e-07
VEGF	GPAT3	8.759922	6.6343546e-07
VEGF	NDUFA12	3.0580237	7.116905e-07
VEGF	CWC22	2.8344512	7.18083e-07
VEGF	IL18RAP	1.7433535	7.2081315e-07
VEGF	RRP7BP	9.746083	7.4981403e-07
VEGF	RGMB	3.1398187	7.6079726e-07
VEGF	AGO2	4.3003078	8.072136e-07
VEGF	FAM117B	-2.9388654	8.455552e-07
VEGF	DNAJC24	1.6015519	8.4586395e-07
VEGF	MED18	1.9899571	8.540036e-07
VEGF	ZNF526	1.7996575	9.640587e-07
VEGF	PDXDC1	-1.0926479	9.788054e-07
VEGF	ACY3	-1.1952503	9.78993e-07
VEGF	ICA1L	-1.2125615	9.825179e-07
VEGF	PLXNA4	-1.2078247	9.869169e-07
VEGF	ODAD2	-0.8777985	9.963663e-07
VEGF	ZNF267	3.5249736	9.997595e-07
VEGF	ZNF830	1.7223231	1.0116303e-06
VEGF	MYB	2.5297627	1.0359546e-06
VEGF	KPNA1	1.7632477	1.0366334e-06
VEGF	GZMB	3.7830148	1.0376925e-06
VEGF	EBF3	-2.2127886	1.0410375e-06
VEGF	AGPAT4-IT1	1.8401157	1.0507295e-06
VEGF	CTTNBP2NL	3.3394687	1.0747052e-06
VEGF	ZNF135	-1.0004461	1.0961147e-06
VEGF	C1QTNF3	-1.2438349	1.1055465e-06
VEGF	PCNX2	-1.2000902	1.111953e-06
VEGF	GGTA1	-1.5320593	1.1236178e-06
VEGF	TLR10	-1.3551614	1.1264699e-06
VEGF	CHST6	-3.4014375	1.1285044e-06
VEGF	BCDIN3D	3.3784547	1.1377541e-06
VEGF	THBD	4.7075863	1.1750271e-06
VEGF	FAM30A	-1.1826013	1.2092725e-06
VEGF	BABAM2	-1.8538263	1.2301108e-06
VEGF	FCRL5	-1.256704	1.2335772e-06
VEGF	CCR6	1.6347646	1.2421218e-06
VEGF	SORBS2	-1.7418029	1.2658634e-06
VEGF	CRIP1	-2.9011188	1.3922715e-06
VEGF	ZNF2	2.163314	1.4186198e-06
VEGF	RAB14	1.5126674	1.4326838e-06
VEGF	HAS2	4.3001924	1.4733193e-06
VEGF	MFHAS1	3.0301337	1.4791992e-06
VEGF	TARS1	2.515613	1.4851088e-06
VEGF	ADAMTS18	-1.1144896	1.4972011e-06
VEGF	RETN	-1.2135117	1.5037594e-06
VEGF	VGF	2.9521966	1.5166145e-06
VEGF	FAM162B	-1.2483082	1.5535226e-06
VEGF	CARD10	1.5216517	1.5709318e-06
VEGF	KALRN	-0.70340514	1.5843725e-06
VEGF	SIT1	-1.4032958	1.5919119e-06
VEGF	CRYGS	2.041611	1.6240291e-06
VEGF	SLC25A27	-1.8029855	1.6282091e-06
VEGF	IKBKB	1.7320088	1.6333322e-06
VEGF	RASGEF1B	-4.157829	1.6448067e-06
VEGF	SLC22A4	3.2444701	1.6620793e-06
VEGF	RALA	2.849388	1.687673e-06
VEGF	WDR89	2.3789804	1.7972045e-06
VEGF	RYBP	2.724397	1.8163297e-06
VEGF	ULK2	-1.9246706	1.9054961e-06
VEGF	MFAP1	1.9793824	1.9456334e-06
VEGF	ESX1	-1.078383	2.0159746e-06
VEGF	LRRC8C	2.6909153	2.0522295e-06
VEGF	ANKDD1B	-4.0987563	2.071044e-06
VEGF	WASF1	-2.2277048	2.121116e-06
VEGF	TNFRSF11A	2.8098626	2.1326766e-06
VEGF	UTP25	2.4845126	2.140708e-06
VEGF	RNF139	-1.9246188	2.1658334e-06
VEGF	ASB1	1.3663557	2.2288657e-06
VEGF	ARMH4	-1.5596633	2.2589666e-06
VEGF	CACNB2	-1.1995602	2.2890779e-06
VEGF	CISH	2.7854936	2.3122761e-06
VEGF	ZNF225	2.030536	2.3757975e-06
VEGF	RPP38	1.7722101	2.4538301e-06
VEGF	AR	-1.4494877	2.5645268e-06
VEGF	ZNF584	1.9602706	2.584396e-06
VEGF	RSPH4A	-1.3286687	2.5908387e-06
VEGF	TVP23B	2.442905	2.6610498e-06
VEGF	BLZF1	1.8990736	2.6742878e-06
VEGF	PLEKHG1	3.6350555	2.7312426e-06
VEGF	ATXN7L1	-1.4290549	2.8623322e-06
VEGF	CCDC26	-2.4115374	2.893435e-06
VEGF	ZPBP	-0.9019134	2.9213916e-06
VEGF	CGRRF1	1.7955946	2.9339244e-06
VEGF	TMEM39A	1.556641	3.085099e-06
VEGF	LCN6	1.1144872	3.1645097e-06
VEGF	AK5	-2.6400747	3.1696104e-06
VEGF	KAT6B	-1.6983792	3.204115e-06
VEGF	SVEP1	-1.0343528	3.2132107e-06
VEGF	RGS2	-7.7961745	3.2210796e-06
VEGF	TMEM9	-2.2295823	3.2986782e-06
VEGF	TRO	-0.98994833	3.3297038e-06
VEGF	ITGA8	-1.2857773	3.3603471e-06
VEGF	SOCS2	2.9548547	3.396634e-06
VEGF	ENTPD1	1.7401822	3.5912756e-06
VEGF	FOXF1	2.1008449	3.6186532e-06
VEGF	LRRC8B	1.7434803	3.6450417e-06
VEGF	TBP	1.8109154	3.6510824e-06
VEGF	PDE1A	-1.2904018	3.729849e-06
VEGF	KLHDC4	1.0765214	3.7308146e-06
VEGF	IL4R	3.6696804	3.7792508e-06
VEGF	MFAP3	1.8338435	3.9339325e-06
VEGF	ANAPC10	1.8915046	3.9864676e-06
VEGF	GPR63	-1.5008548	4.0152686e-06
VEGF	PABIR1	1.8337858	4.039988e-06
VEGF	FGF5	2.7244713	4.212251e-06
VEGF	CASP3	2.495928	4.235188e-06
VEGF	TRBV27	1.2876267	4.2565352e-06
VEGF	EFHC2	-1.1603732	4.2867036e-06
VEGF	SEC62	2.1139755	4.351346e-06
VEGF	ROBO1	-4.5233655	4.391744e-06
VEGF	ZNF140	2.449675	4.4373955e-06
VEGF	ZBTB9	2.453707	4.49659e-06
VEGF	ITGA1	-2.0550392	4.53763e-06
VEGF	LYSMD3	4.0760694	4.545433e-06
VEGF	C12orf56	-2.5550454	4.652537e-06
VEGF	CAPN2	2.1411061	4.741993e-06
VEGF	RASSF10	-2.887463	4.7464705e-06
