sampleID	hgncSymbol	geneID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank	padjust_Sample_specific_genes	padjust_Test_subset	foldChange	HPO_label_overlap	HPO_id_overlap	Ngenes_per_pheno	Nphenos_gene
HG00111	FP236240.2	ENSG00000279226.1_5	0.234362503125438	1	1.82	0.92	2	0.4	1.81	0.39	1000	TRUE	161	10	81			1.89				
HG00111	FP475955.3	ENSG00000279998.1_5	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00111	FP565260.2	ENSG00000276612.3_6	0.713076260296703	1	0.35	0.02	2753	2040.7	2048.54	2015.75	592.52	TRUE	161	10	81			1.01				
HG00111	FP565260.5	ENSG00000279687.1_5	1	1	-0.56	-0.26	0	0.8	0	0.58	1000	TRUE	161	10	81			0.84				
HG00111	GAPDHP14	ENSG00000236056.1_2	0.682092492981385	1	-0.59	-0.36	5	6.1	4.47	6.17	291.14	TRUE	161	10	81			0.78				
HG00111	GATD3A	ENSG00000160221.17_5	0.904055228954536	1	0.12	0.01	3183	2535.5	2533.72	2518.82	340.07	TRUE	161	10	81		1	1.01				
HG00111	GATD3B	ENSG00000280071.3_6	0.99898227500914	1	0.01	0	3049	2421.3	2401.58	2403.87	316.79	TRUE	161	10	81		1	1				
HG00111	GPX1P2	ENSG00000215326.3_4	0.0774892538154935	1	1.49	0.63	36	34.7	48.6	30.78	25.11	TRUE	161	10	81			1.55				
HG00111	H2BFS	ENSG00000234289.5_2	0.311803532166554	1	1.01	0.47	49	21.7	23.45	16.67	8.58	TRUE	161	10	81			1.39				
HG00111	H2BFS_2	ENSG00000274559.3_5	0.311803532166554	1	1.01	0.47	49	21.7	23.45	16.67	8.58	TRUE	161	10	81			1.39				
HG00111	HLCS	ENSG00000159267.14_3	0.759129102107496	1	0.33	0.04	453	431.4	436.39	424.78	182.74	TRUE	161	10	81		1	1.03				
HG00111	HMGN1	ENSG00000205581.10_3	0.355116103929601	1	-0.32	-0.53	11	7.6	3.99	5.88	24.41	TRUE	161	10	81		1	0.69				
HG00111	HSF2BP	ENSG00000160207.8_3	0.786303721418477	1	0.55	0.26	4	6.1	6.14	5.32	1000	TRUE	161	10	81			1.2				
HG00111	HSPA13	ENSG00000155304.5_2	0.0600575406297407	1	-1.89	-0.82	815	1256.2	711.52	1261.04	14.45	TRUE	161	10	81			0.57				
HG00111	HSPD1P7	ENSG00000215005.2_4	0.896323436344525	1	0.19	0.03	134	103.7	95.11	93.19	45.06	TRUE	161	10	81			1.02				
HG00111	HUNK	ENSG00000142149.8_3	0.627237287512794	1	-0.82	-0.38	6	13.5	8.95	12.26	66.57	TRUE	161	10	81			0.77				
HG00111	IFNAR2	ENSG00000159110.19_3	0.0436847524365916	1	-1.95	-0.36	2129	2314	1801.68	2308.33	77.23	TRUE	161	10	81			0.78				
HG00111	IL10RB	ENSG00000243646.9_3	0.0179675401751447	1	-2.3	-0.53	1346	1487.6	1027.63	1486.3	49.82	TRUE	161	10	81		0.780219131942821	0.69				
HG00111	IL10RB-DT	ENSG00000223799.1_5	0.289487086048345	1	-1	-0.2	1019	912.3	784.2	903.36	68.25	TRUE	161	10	81			0.87				
HG00111	ITSN1	ENSG00000205726.14_4	0.692683466604804	1	-0.52	-0.12	35	38.9	34.79	38.05	1000	TRUE	161	10	81			0.92				
HG00111	KCNE1	ENSG00000180509.11_4	1	1	1.12	0.01	1	0.2	0.58	0.12	1000	TRUE	161	10	81			1.01				
HG00111	KCNE1B	ENSG00000276289.4_3	1	1	1.12	0.01	1	0.2	0.58	0.12	1000	TRUE	161	10	81			1.01				
HG00111	KCNJ15	ENSG00000157551.18_5	0.959553447416089	1	-0.02	-0.17	16	14	11.71	13.23	5.96	TRUE	161	10	81			0.89				
HG00111	LCA5L	ENSG00000157578.13_2	1	1	0.35	0	0	0.5	0	0.21	1000	TRUE	161	10	81			1				
HG00111	LINC00161	ENSG00000226935.6_4	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	LINC00163	ENSG00000234880.1_4	1	1	-0.05	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	LINC00189	ENSG00000215533.8_3	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	LINC00205	ENSG00000223768.2_3	0.0170957443780617	1	2.22	0.3	185	142.2	173.78	140.29	495.75	TRUE	161	10	81			1.23				
HG00111	LINC00319	ENSG00000188660.3_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	LINC00323	ENSG00000226496.2_5	1	1	0.37	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	LINC00334	ENSG00000182586.8_2	0.439145603422678	1	0.88	0.19	41	22.7	25.06	21.81	1000	TRUE	161	10	81			1.14				
HG00111	LINC00515	ENSG00000260583.1_5	0.431092922754556	1	0.76	0.33	14	11.6	13.1	9.91	1000	TRUE	161	10	81			1.26				
HG00111	LINC00649	ENSG00000237945.7_4	0.965579860996572	1	0.11	0	99	101.6	96.82	96.7	30.04	TRUE	161	10	81			1				
HG00111	LINC01424	ENSG00000236519.1_5	0.694831744055236	1	0.56	0.2	11	6.9	7.79	6.61	1000	TRUE	161	10	81			1.15				
HG00111	LINC01684	ENSG00000237484.5_4	0.678791701366603	1	-0.37	-0.37	27	38.3	28.04	36.36	6.44	TRUE	161	10	81			0.77				
HG00111	LINC01695	ENSG00000236532.5_4	1	1	0.05	-0.01	0	0.2	0	0.17	1000	TRUE	161	10	81			0.99				
HG00111	LSS	ENSG00000160285.14_2	0.707512551289402	1	-0.28	-0.28	21	16.5	12.67	15.55	11.26	TRUE	161	10	81			0.82				
HG00111	MCM3AP	ENSG00000160294.10_3	0.218103342591289	1	1.13	0.12	1169	800.7	854.19	788.22	284.79	TRUE	161	10	81			1.09				
HG00111	MCM3AP-AS1	ENSG00000215424.9_6	0.152786526153694	1	1.49	0.09	901	632.1	665.46	622.13	1000	TRUE	161	10	81			1.06				
HG00111	MRAP	ENSG00000170262.12_3	0.455059454988251	1	0.59	0.2	38	22.7	24.3	21.17	152.11	TRUE	161	10	81			1.15				
HG00111	MRPS6	ENSG00000243927.5_3	0.889470353441049	1	0.19	0.03	158	164	162.42	159.33	38.41	TRUE	161	10	81			1.02				
HG00111	NRIP1	ENSG00000180530.10_3	0.172479485495797	1	1.14	0.3	136	91.8	111.06	89.75	58.22	TRUE	161	10	81			1.23				
HG00111	OLIG1	ENSG00000184221.12_4	0.612679305349004	1	-0.42	-0.54	3	2.9	1.59	2.5	41.22	TRUE	161	10	81			0.69				
HG00111	PCBP3	ENSG00000183570.16_4	0.937938253269034	1	-0.16	-0.06	23	21.2	11.82	13.66	1000	TRUE	161	10	81			0.96				
HG00111	PIGP	ENSG00000185808.13_2	0.178810642899015	1	-1.29	-0.17	344	325.1	286.33	322.7	235.12	TRUE	161	10	81			0.89				
HG00111	PKNOX1	ENSG00000160199.14_3	0.889323078778344	1	-0.12	-0.02	419	375.2	362.27	367.05	282.85	TRUE	161	10	81		1	0.99				
HG00111	PLAC4	ENSG00000280109.3_5	1	1	-1.12	-0.41	0	1.1	0	0.58	1000	TRUE	161	10	81			0.75				
HG00111	POFUT2	ENSG00000186866.16_2	0.663772899256622	1	-0.42	-0.06	435	392.2	375.06	392.19	173.63	TRUE	161	10	81			0.96				
HG00111	PPIAP1	ENSG00000215351.3_4	1	1	0.3	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	PRMT2	ENSG00000160310.17_2	0.85034817340483	1	-0.17	-0.03	1207	1056.6	1024.44	1048.17	104.75	TRUE	161	10	81		1	0.98				
HG00111	PSMD4P1	ENSG00000223741.1_4	0.245727524810632	1	-1.16	-0.74	8	11.1	6.27	11.12	18.99	TRUE	161	10	81			0.6				
HG00111	RHOT1P2	ENSG00000203616.2_4	0.0575746430359944	1	-2.15	-1.55	2	7.9	1.92	7.62	25.78	TRUE	161	10	81			0.34				
HG00111	RIPK4	ENSG00000183421.11_2	1	1	0.01	-0.11	1	1.9	1.08	1.24	1000	TRUE	161	10	81			0.93				
HG00111	RPL10P1	ENSG00000217026.3_2	0.437658806840822	1	-0.72	-0.32	605	574.4	457.44	573.18	16.19	TRUE	161	10	81			0.8				
HG00111	RPL23AP3	ENSG00000214914.3_2	0.126654452163401	1	-1.54	-0.5	19	18.1	11.68	17.03	1000	TRUE	161	10	81			0.71				
HG00111	RPL23AP4	ENSG00000212932.3_2	0.510469821695858	1	0.65	0.23	42	25.6	29.43	25.07	21.2	TRUE	161	10	81			1.17				
HG00111	RPL31P1	ENSG00000214326.2_2	0.550950627001144	1	1.26	0.56	2	0.9	1.64	0.81	1000	TRUE	161	10	81			1.47				
HG00111	RPL34P3	ENSG00000223671.2_2	1	1	-0.87	-0.42	0	0.2	0	0.21	1000	TRUE	161	10	81			0.75				
HG00111	RPL37P4	ENSG00000230198.1_2	1	1	0.4	0.14	1	0.5	0.8	0.42	5.03	TRUE	161	10	81			1.1				
HG00111	RPL3P1	ENSG00000228149.1_2	0.0840627376574156	1	1.58	0.32	180	114.9	141.16	112.73	84.77	TRUE	161	10	81			1.25				
HG00111	RPL8P2	ENSG00000225267.1_2	0.585118254446264	1	0.54	0.13	259	167.6	180.32	165.16	35.14	TRUE	161	10	81			1.09				
HG00111	RPS5P2	ENSG00000224598.1_2	0.881034337768432	1	-0.22	-0.14	12	11	9.67	10.88	54.84	TRUE	161	10	81			0.91				
HG00111	RRP1	ENSG00000160214.12_2	0.0565337510742976	1	1.78	0.25	2024	1357.3	1592.91	1335.68	114.29	TRUE	161	10	81		0.81357487282836	1.19				
HG00111	S100B	ENSG00000160307.9_2	1	1	0.08	-0.01	0	0.2	0	0.21	1000	TRUE	161	10	81			0.99				
HG00111	SETD4	ENSG00000185917.13_4	0.694477833058094	1	0.61	0.25	7	4.1	4.27	3.49	1000	TRUE	161	10	81			1.19				
HG00111	SH3BGR	ENSG00000185437.13_4	0.580129361641515	1	-0.72	-0.16	36	29.1	25.72	28.91	1000	TRUE	161	10	81			0.9				
HG00111	SLC19A1	ENSG00000173638.18_4	0.0813422536117102	1	1.61	0.47	858	672.4	904.22	653.99	25.03	TRUE	161	10	81		0.975494172067629	1.39				
HG00111	SLC37A1	ENSG00000160190.13_5	1	1	-0.5	-0.4	0	0.5	0	0.47	1000	TRUE	161	10	81			0.76				
HG00111	SLC5A3	ENSG00000198743.6_3	0.309881047304544	1	-0.97	-0.18	2268	2541.5	2216.93	2503.95	80.92	TRUE	161	10	81		1	0.88				
HG00111	SLC6A6P1	ENSG00000226818.1_4	1	1	-0.48	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	SMIM11A	ENSG00000205670.10_3	1	1	-1.13	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	SMIM11B	ENSG00000273590.4_3	1	1	-1.13	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00111	SMIM34B	ENSG00000278961.2_6	1	1	-0.22	-0.33	0	0.5	0	0.47	0.69	TRUE	161	10	81			0.8				
HG00111	SPATC1L	ENSG00000160284.14_2	0.0457523330060208	1	-2	-0.5	132	240	158.59	225.11	51.42	TRUE	161	10	81			0.71				
HG00111	TEKT4P2	ENSG00000188681.11_2	0.729302911132552	1	0.37	0.11	208	203	216.21	200.04	10.35	TRUE	161	10	81			1.08				
HG00111	TERF1P1	ENSG00000173231.6_4	0.41736396505656	1	1.01	0.33	15	10.9	13.41	10.39	1000	TRUE	161	10	81			1.26				
HG00111	TPT1P1	ENSG00000234107.1_4	0.519769085835656	1	-1.35	-0.22	24	17.1	12.08	14.12	1000	TRUE	161	10	81			0.86				
HG00111	TPTE	ENSG00000166157.12	1	1	0.34	0.06	1	1.1	1.09	0.89	47.72	TRUE	161	10	81			1.04				
HG00111	TRPM2	ENSG00000142185.16_5	0.933340448488614	1	0.38	0.1	3	2.3	2.24	2.01	3.91	TRUE	161	10	81			1.07				
HG00111	TSPEAR	ENSG00000175894.16_5	1	1	-0.67	-0.61	0	0.8	0	0.63	5.06	TRUE	161	10	81			0.66				
HG00111	TSPEAR-AS2	ENSG00000182912.6_4	0.719504194781976	1	0.9	0.41	2	2	2.87	1.77	1000	TRUE	161	10	81			1.33				
HG00111	U2AF1	ENSG00000160201.11_3	0.0395979858364426	1	1.93	0.29	4951	3233.6	3850.37	3150.62	97.69	TRUE	161	10	81		0.780219131942821	1.22				
HG00111	U2AF1L5	ENSG00000275895.6_4	0.0387375858296243	1	1.94	0.29	4935	3220.7	3838.25	3137.58	97.56	TRUE	161	10	81		0.780219131942821	1.22				
HG00111	UMODL1-AS1	ENSG00000184385.2_4	0.964466729581071	1	-0.32	-0.32	2	1.5	0.97	1.36	1000	TRUE	161	10	81			0.8				
HG00111	URB1	ENSG00000142207.6_2	0.923512867659012	1	0.11	0.01	1328	1392	1336.01	1327.3	142.92	TRUE	161	10	81		1	1.01				
HG00111	VPS26C	ENSG00000157538.13_3	0.0433727399031564	1	-1.95	-0.3	1722	1900.7	1540.16	1901.16	108.01	TRUE	161	10	81		0.780219131942821	0.81				
HG00111	WRB	ENSG00000182093.15_3	0.33368195853421	1	0.88	0.18	169	138.3	152.65	134.78	86.89	TRUE	161	10	81		1	1.13				
HG00111	WRB-SH3BGR	ENSG00000285815.1_1	0.966925163326539	1	0.06	0.01	143	122	120.8	120.76	126.92	TRUE	161	10	81		1	1.01				
HG00111	ZNF355P	ENSG00000168122.4_2	1	1	-0.01	-0.04	0	0.3	0	0.27	1000	TRUE	161	10	81			0.97				
HG00116	AATBC	ENSG00000215458.8_5	0.789586271525545	1	-0.69	-0.53	2	16.2	7.48	12.26	8.37	TRUE	161	10	81			0.69				
HG00116	ABCG1	ENSG00000160179.18_5	0.206056415366101	1	1.15	0.44	252	198.8	272.79	200.88	14.36	TRUE	161	10	81			1.36				
HG00116	AF015262.1	ENSG00000234703.1_5	1	1	0.22	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	AF121897.1	ENSG00000235012.1_5	1	1	1.58	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00116	AF127577.1	ENSG00000229047.1_5	0.0171912268317531	1	-2.32	-0.75	29	67.7	38.91	65.85	71.34	TRUE	161	10	81			0.59				
HG00116	AF127577.2	ENSG00000231201.1_5	1	1	-0.19	-0.2	0	0.3	0	0.29	1.04	TRUE	161	10	81			0.87				
HG00116	AF127577.6	ENSG00000279390.1_5	1	1	-0.18	-0.17	0	0.6	0	0.41	1000	TRUE	161	10	81			0.89				
HG00116	AF129408.1	ENSG00000272991.1_5	0.141888899192173	1	-1.82	-0.94	4	12.8	5.67	11.88	1000	TRUE	161	10	81			0.52				
HG00116	AF165147.1	ENSG00000232855.6_6	0.721279097070984	1	0.89	0.47	1	0.9	1.67	0.83	1000	TRUE	161	10	81			1.39				
HG00116	AF254983.1	ENSG00000273840.1_5	0.502997939919028	1	-1.49	-1.26	0	1.1	0	0.89	47.72	TRUE	161	10	81			0.42				
HG00116	AJ011931.1	ENSG00000276633.1_3	0.713545624074962	1	-2.09	-1.02	0	0.8	0	0.65	1000	TRUE	161	10	81			0.49				
HG00116	AJ239328.1	ENSG00000280604.1_5	0.432234168839206	1	-1.07	-0.94	2	4.1	1.32	3.14	7.99	TRUE	161	10	81			0.52				
HG00116	AP000146.1	ENSG00000230379.5_5	1	1	-0.82	-0.44	0	0.4	0	0.36	1000	TRUE	161	10	81			0.74				
HG00116	AP000229.1	ENSG00000273492.5_6	1	1	-0.08	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	AP000265.1	ENSG00000261610.1_2	1	1	-0.37	-0.31	0	0.7	0	0.6	1000	TRUE	161	10	81			0.81				
HG00116	AP000281.1	ENSG00000224427.1_2	0.493363437520806	1	-1.24	-0.89	1	2.9	0.97	2.58	1000	TRUE	161	10	81			0.54				
HG00116	AP000295.1	ENSG00000249624.9_6	0.329510826263682	1	0.9	0.18	2802	2517.7	2858.19	2518.32	52.76	TRUE	161	10	81			1.13				
HG00116	AP000311.1	ENSG00000249209.2_6	0.341405672715483	1	0.84	0.5	51	32.7	39.32	27.67	5.74	TRUE	161	10	81		1	1.41				
HG00116	AP000317.2	ENSG00000272657.1_6	0.709349514732411	1	-0.39	-0.22	38	101.9	81.72	95.66	14.16	TRUE	161	10	81			0.86				
HG00116	AP000568.1	ENSG00000229336.1_5	0.825308560138614	1	-0.25	-0.29	5	10.5	7.87	9.95	32.17	TRUE	161	10	81			0.82				
HG00116	AP000569.1	ENSG00000273102.1_5	0.909911086392947	1	-0.31	-0.4	2	6.2	3.23	4.72	12.87	TRUE	161	10	81			0.76				
HG00116	AP000688.4	ENSG00000236677.1_5	1	1	0.22	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	AP000695.1	ENSG00000230479.1_6	0.950573641236086	1	0.47	0.13	4	5.3	5.67	5.08	1000	TRUE	161	10	81			1.09				
HG00116	AP000695.1_2	ENSG00000267976.1	0.152054385191937	1	1.47	0.53	17	18.4	26.55	18.16	745.98	TRUE	161	10	81			1.44				
HG00116	AP000695.2	ENSG00000233818.1_6	0.812965962662511	1	-2.07	-1.32	0	0.3	0	0.31	0.95	TRUE	161	10	81			0.4				
HG00116	AP000695.3	ENSG00000279365.1_6	0.152054385191937	1	1.47	0.53	17	18.4	26.55	18.16	745.98	TRUE	161	10	81			1.44				
HG00116	AP000704.1	ENSG00000224790.2_6	0.844326974507758	1	-0.58	-0.6	1	3.9	1.77	3.46	11.36	TRUE	161	10	81			0.66				
HG00116	AP000962.1	ENSG00000269950.1_5	1	1	0.18	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	AP001043.1	ENSG00000205622.9_6	1	1	-1.16	-0.37	0	0.6	0	0.45	1000	TRUE	161	10	81			0.77				
HG00116	AP001055.1	ENSG00000267913.1	1	1	-0.07	-0.22	0	2.3	0	0.99	1000	TRUE	161	10	81			0.86				
HG00116	AP001056.2	ENSG00000285413.1_2	1	1	-0.64	-0.43	0	1.3	0	0.98	1000	TRUE	161	10	81			0.74				
HG00116	AP001062.1	ENSG00000184441.4_5	0.291211491954888	1	0.98	0.47	25	37.9	50.11	35.59	13.37	TRUE	161	10	81			1.39				
HG00116	AP001062.1_2	ENSG00000255902.1	0.731197975253051	1	0.6	0.22	8	16.3	17.76	14.79	60.74	TRUE	161	10	81			1.16				
HG00116	AP001341.1	ENSG00000222042.1_5	1	1	0.02	-0.1	3	5.2	4.34	4.74	1000	TRUE	161	10	81			0.93				
HG00116	AP001412.1	ENSG00000272948.2_4	1	1	-0.15	-0.08	0	0.6	0	0.47	1000	TRUE	161	10	81			0.95				
HG00116	AP001468.1	ENSG00000228404.1_5	0.836473890470749	1	0.37	0.12	11	11.4	11.14	10.22	25.68	TRUE	161	10	81			1.09				
HG00116	AP001469.3	ENSG00000239415.1_6	0.0784334419722732	1	-1.91	-0.54	25	49.8	32.78	47.78	166.53	TRUE	161	10	81			0.69				
HG00116	AP001505.1	ENSG00000276529.1_5	0.734867119948864	1	-0.37	-0.17	22	27.9	24.24	27.23	43.94	TRUE	161	10	81			0.89				
HG00116	AP001615.1	ENSG00000236883.1_5	0.174661667275462	1	1.78	0.87	1	1.2	1.84	0.59	1000	TRUE	161	10	81			1.83				
HG00116	AP001625.2	ENSG00000235772.1_5	1	1	-0.73	-0.73	0	2.5	0	1.99	1000	TRUE	161	10	81			0.6				
HG00116	AP001626.1	ENSG00000235023.1_5	1	1	0.54	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	AP001627.1	ENSG00000225731.1_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	APP	ENSG00000142192.20_5	0.881192326617141	1	0.17	0.02	2060	2531.3	2565.08	2522.02	22.44	TRUE	161	10	81		1	1.01				
HG00116	ATP5PO	ENSG00000241837.6_4	0.25308427053188	1	1.06	0.51	58	37.3	46.9	32.82	9.47	TRUE	161	10	81			1.42				
HG00116	B3GALT5	ENSG00000183778.17_4	0.652556010813709	1	-1.81	-1.08	0	0.6	0	0.45	1000	TRUE	161	10	81			0.47				
HG00116	BACH1	ENSG00000156273.15_5	1	1	0.19	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	BAGE2	ENSG00000187172.15_4	0.502997939919028	1	-1.49	-1.26	0	1.1	0	0.89	47.72	TRUE	161	10	81			0.42				
HG00116	BRWD1	ENSG00000185658.13_4	0.100028535040446	1	-1.88	-0.88	6	20.3	9.7	18.74	1000	TRUE	161	10	81			0.54				
HG00116	BRWD1-IT2	ENSG00000255568.2	0.944088040096333	1	0.54	0.17	3	4.2	4.67	3.99	1000	TRUE	161	10	81			1.13				
HG00116	BTG3	ENSG00000154640.14_3	0.390011978304606	1	-0.82	-0.25	635	865	724.75	859.82	32.36	TRUE	161	10	81		1	0.84				
HG00116	BTG3-AS1	ENSG00000280594.1_3	0.583074170396624	1	-0.65	-0.63	8	28.6	16.85	27.21	4.66	TRUE	161	10	81			0.65				
HG00116	CFAP410	ENSG00000160226.15_4	0.336894881296104	1	0.94	0.39	30	44.9	56.53	42.64	16.64	TRUE	161	10	81			1.31				
HG00116	CHODL	ENSG00000154645.13_3	0.259077415575963	1	-1.2	-1.25	4	9.6	3.37	9.13	4.49	TRUE	161	10	81			0.42				
HG00116	CLDN14	ENSG00000159261.10_4	0.842442908093722	1	-0.21	-0.2	28	70	58.44	67.4	8.72	TRUE	161	10	81		1	0.87				
HG00116	CLIC6	ENSG00000159212.12_2	0.284920420685962	1	-1.08	-0.85	182	593.3	299.28	541.57	5.26	TRUE	161	10	81			0.55				
HG00116	COL18A1	ENSG00000182871.14_3	0.600515028930185	1	-0.57	-0.23	33	56.6	46.86	55.06	29.09	TRUE	161	10	81			0.85				
HG00116	COL6A1	ENSG00000142156.14_2	0.474596419268298	1	0.75	0.37	11	16.2	19.11	14.5	26.77	TRUE	161	10	81			1.29				
HG00116	CR382287.1	ENSG00000279062.1_5	0.977790896733404	1	0.51	0.18	2	1.8	2.09	1.7	1000	TRUE	161	10	81			1.13				
HG00116	CR392039.2	ENSG00000279414.1_5	1	1	-0.34	0	0	0.2	0	0.11	1000	TRUE	161	10	81			1				
HG00116	CR392039.4	ENSG00000279720.1_5	1	1	0.1	0.01	3	5.7	5.27	5.34	1000	TRUE	161	10	81			1.01				
HG00116	CU639417.4	ENSG00000280179.1_5	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	CXADRP1	ENSG00000214319.2_4	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00116	CYYR1	ENSG00000166265.11_2	1	1	0.38	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00116	DOP1B	ENSG00000142197.12_4	1	1	1.58	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00116	EIF3FP1	ENSG00000275945.1_4	0.327470447244565	1	0.85	0.35	82	55.3	68.02	53.08	15.34	TRUE	161	10	81			1.27				
HG00116	ETS2	ENSG00000157557.11_3	0.526693003586304	1	-0.62	-0.21	120	158.9	135.78	156.65	32.28	TRUE	161	10	81			0.86				
HG00116	EVA1C	ENSG00000166979.12_3	1	1	0.04	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00116	EXOSC3P1	ENSG00000229007.1_4	0.508766861836396	1	0.68	0.17	78	56.4	58.28	51.88	49.97	TRUE	161	10	81			1.13				
HG00116	EZH2P1	ENSG00000231300.1_4	0.700346873352356	1	-0.38	-0.12	62	63.2	54.62	59.05	69.37	TRUE	161	10	81			0.92				
HG00116	FAM207CP	ENSG00000232797.1_4	1	1	-0.14	-0.27	0	1	0	0.75	3.54	TRUE	161	10	81			0.83				
HG00116	FAM243A	ENSG00000222018.1_3	1	1	0.12	-0.04	5	5.2	4.74	4.98	49.8	TRUE	161	10	81			0.97				
HG00116	FAM243B	ENSG00000277277.3_5	1	1	0.02	-0.1	6	6	5.25	5.73	29.11	TRUE	161	10	81			0.93				
HG00116	FP236240.2	ENSG00000279226.1_5	1	1	-0.39	-0.34	0	0.4	0	0.39	1000	TRUE	161	10	81			0.79				
HG00116	FP475955.3	ENSG00000279998.1_5	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00116	FP565260.2	ENSG00000276612.3_6	0.105501515825922	1	1.54	0.11	2024	2040.7	2172.02	2015.75	592.52	TRUE	161	10	81			1.08				
HG00116	FP565260.5	ENSG00000279687.1_5	1	1	-0.61	-0.28	0	0.8	0	0.58	1000	TRUE	161	10	81			0.82				
HG00116	GAPDHP14	ENSG00000236056.1_2	1	1	0.02	-0.05	4	6.1	5.76	6.17	291.14	TRUE	161	10	81			0.97				
HG00116	GATD3A	ENSG00000160221.17_5	0.159610266704144	1	1.34	0.12	2368	2535.5	2728.14	2518.82	340.07	TRUE	161	10	81		1	1.09				
HG00116	GATD3B	ENSG00000280071.3_6	0.157544175832705	1	1.35	0.12	2298	2421.3	2611.52	2403.87	316.79	TRUE	161	10	81		1	1.09				
HG00116	GPX1P2	ENSG00000215326.3_4	0.701117169382138	1	0.54	0.18	15	34.7	35.41	30.78	25.11	TRUE	161	10	81			1.13				
HG00116	H2BFS	ENSG00000234289.5_2	0.414555100186907	1	0.83	0.37	59	21.7	21.79	16.67	8.58	TRUE	161	10	81			1.29				
HG00116	H2BFS_2	ENSG00000274559.3_5	0.414555100186907	1	0.83	0.37	59	21.7	21.79	16.67	8.58	TRUE	161	10	81			1.29				
HG00116	HLCS	ENSG00000159267.14_3	0.609999166839473	1	-0.5	-0.07	339	431.4	404.27	424.78	182.74	TRUE	161	10	81		1	0.95				
HG00116	HMGN1	ENSG00000205581.10_3	0.950504474797824	1	0.3	0.05	11	7.6	6.18	5.88	24.41	TRUE	161	10	81		1	1.04				
HG00116	HSF2BP	ENSG00000160207.8_3	0.0482635305625029	1	2.11	1.2	5	6.1	15.2	5.32	1000	TRUE	161	10	81			2.3				
HG00116	HSPA13	ENSG00000155304.5_2	0.972272863029299	1	0.08	-0.02	1220	1256.2	1243.67	1261.04	14.45	TRUE	161	10	81			0.99				
HG00116	HSPD1P7	ENSG00000215005.2_4	0.793744706787183	1	-0.19	-0.09	110	103.7	88.03	93.19	45.06	TRUE	161	10	81			0.94				
HG00116	HUNK	ENSG00000142149.8_3	0.735922683886073	1	0.64	0.23	7	13.5	14.53	12.26	66.57	TRUE	161	10	81			1.17				
HG00116	IFNAR2	ENSG00000159110.19_3	0.365580986196389	1	0.85	0.14	2470	2314	2547.49	2308.33	77.23	TRUE	161	10	81			1.1				
HG00116	IL10RB	ENSG00000243646.9_3	0.316302502033425	1	0.93	0.19	1724	1487.6	1700.15	1486.3	49.82	TRUE	161	10	81		1	1.14				
HG00116	IL10RB-DT	ENSG00000223799.1_5	0.614121049372693	1	0.49	0.08	986	912.3	956.82	903.36	68.25	TRUE	161	10	81			1.06				
HG00116	ITSN1	ENSG00000205726.14_4	0.415050198277604	1	0.97	0.2	41	38.9	43.63	38.05	1000	TRUE	161	10	81			1.15				
HG00116	KCNE1	ENSG00000180509.11_4	1	1	0.19	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00116	KCNE1B	ENSG00000276289.4_3	1	1	0.19	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00116	KCNJ15	ENSG00000157551.18_5	0.603403953273336	1	-0.64	-0.61	5	14	8.1	13.23	5.96	TRUE	161	10	81			0.66				
HG00116	LCA5L	ENSG00000157578.13_2	1	1	0.35	0	0	0.5	0	0.21	1000	TRUE	161	10	81			1				
