gene_id	GSM1841068	GSM1841069	GSM1841070	GSM1841071	GSM1841072	GSM1841073	GSM1841074	GSM1841075	GSM1841076	GSM1841077	GSM1841078	GSM1841079	GSM1841080	GSM1841081
51324	693	437	744	336	122	377	237	465	191	308	435	223	393	175
123263	232	165	232	106	40	106	78	157	50	90	140	64	84	70
123264	0	0	0	0	0	0	0	1	2	1	1	1	1	1
51285	0	0	1	1	0	0	0	1	0	2	0	2	1	1
390594	0	2	0	0	0	0	0	1	0	5	4	1	2	1
390595	39	39	46	45	6	28	29	57	24	39	61	38	39	25
10081	368	245	403	189	82	192	146	269	98	135	296	163	242	92
10845	721	453	1018	290	140	258	277	392	177	227	520	221	408	168
8483	5	3	2	0	0	1	1	3	5	6	10	7	5	1
112268147	23	16	23	9	8	9	11	14	7	9	8	4	9	2
54956	82	72	78	25	21	44	33	64	27	29	47	20	39	18
109617003	1	0	2	1	0	0	2	1	0	0	3	0	0	0
26831	2	0	7	0	2	3	0	7	1	0	4	4	3	0
26832	0	0	0	1	1	0	1	0	0	1	0	2	2	0
9543	1	0	0	3	0	1	0	0	0	2	3	2	3	0
57722	4	3	4	0	1	0	2	3	1	6	8	6	9	1
54878	542	430	704	253	111	298	218	371	200	242	446	228	386	168
51495	1075	647	1347	394	171	432	396	607	244	320	511	262	427	181
81556	734	376	805	276	162	304	266	347	198	220	473	209	390	159
9187	108	90	110	51	29	62	28	62	37	59	106	61	96	51
102723464	6	9	4	6	0	3	1	7	2	4	2	4	7	3
10260	1674	1563	2049	913	380	1223	592	1277	601	918	1373	620	1330	622
109617020	1	0	2	0	1	1	0	5	2	0	1	0	1	4
100616379	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105370866	3	0	0	2	1	1	1	1	1	0	1	3	1	0
100189317	1	1	0	0	0	2	0	0	0	0	0	0	0	0
8766	1100	1042	1431	630	267	779	418	1010	381	676	792	547	999	446
84465	96	61	116	73	20	62	29	71	37	59	73	41	82	36
105370867	3	0	0	0	0	1	0	0	0	0	0	2	2	0
100422905	0	0	0	0	0	0	0	1	0	0	0	1	0	0
105370868	4	0	0	0	0	0	1	0	2	1	0	1	0	1
115752	380	210	383	141	62	156	146	243	76	81	170	60	152	67
54962	792	302	1216	244	113	221	302	295	173	146	356	135	287	119
692149	3	0	1	1	0	0	0	0	1	0	2	1	0	0
5604	670	703	566	440	154	479	296	577	174	342	470	418	615	342
10302	323	219	386	161	57	147	128	173	71	100	242	99	193	93
100616149	1	0	0	1	1	0	2	0	0	0	0	0	0	0
6124	25408	17023	20806	12267	5363	12398	11534	16740	5875	6911	15102	6708	12041	5370
595100	20	15	13	6	2	9	3	12	2	11	11	4	17	3
595099	14	19	28	9	4	6	5	5	3	5	6	9	9	4
595097	38	19	30	12	2	5	8	15	12	10	22	9	15	7
595098	24	18	33	3	4	18	5	8	5	5	13	4	9	4
55055	457	282	652	194	67	169	176	217	74	105	233	128	254	89
197021	45	28	54	11	8	13	14	23	11	13	24	12	21	6
102723165	1	1	1	0	0	0	1	0	0	4	1	2	1	1
4091	3	2	0	7	0	1	0	4	5	5	1	6	1	3
105370869	1	0	0	0	0	1	0	0	0	1	0	0	0	2
105376718	2	0	0	0	0	1	0	0	1	1	2	1	0	4
102723481	1	0	1	0	1	0	0	0	0	1	1	0	0	1
102723493	1	2	0	3	0	0	0	1	0	1	1	1	0	0
4088	150	98	105	77	44	87	100	111	45	95	97	53	164	81
79719	638	731	975	473	133	447	280	560	212	373	450	317	434	252
64799	15	3	13	4	2	4	1	4	3	8	7	4	5	5
100506686	26	10	15	11	3	14	3	12	8	7	15	7	8	2
145853	37	17	30	11	5	15	19	23	7	12	23	9	20	9
5607	59	37	53	17	9	25	20	26	12	22	37	29	47	16
107984718	10	8	12	3	0	1	3	3	5	3	12	8	1	3
390598	2	1	1	0	1	0	2	4	1	2	0	1	0	0
105370870	2	1	0	0	1	0	1	0	0	1	0	1	0	0
101929076	0	0	0	1	0	0	0	0	0	1	0	0	0	0
26827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8554	619	666	788	398	152	534	232	573	255	467	518	304	568	319
105370871	10	4	5	1	0	6	0	7	1	4	3	2	6	2
91860	99	91	112	59	25	69	48	93	33	61	101	49	80	54
54982	256	147	64	222	65	171	186	218	81	95	163	142	142	82
10116	1197	1049	1531	642	277	782	438	968	428	683	953	423	1004	417
22801	19	22	17	15	2	17	6	14	9	23	11	6	19	9
105370873	0	5	2	0	0	0	0	0	1	1	2	1	1	0
10391	3	0	2	2	0	0	0	2	0	4	0	1	2	0
8125	1249	896	1597	598	279	501	561	673	261	301	721	392	458	228
100422971	2	0	0	0	0	0	0	0	0	0	2	1	0	0
80035	15	10	22	17	0	13	8	7	6	9	20	23	12	12
79400	6	0	5	3	0	1	1	7	3	8	11	8	7	4
246777	2	1	0	0	1	0	2	1	2	1	1	0	0	1
283673	1	1	0	6	0	3	0	3	4	5	1	4	5	3
26035	191	184	168	94	31	106	52	138	60	117	84	76	73	70
102723548	1	0	0	1	0	0	1	1	2	1	8	1	2	1
54852	2	4	3	2	1	2	0	4	3	6	4	7	5	6
145694	5	0	0	1	1	0	0	1	2	0	3	3	2	2
9493	54	34	78	12	11	15	12	16	12	18	54	18	30	12
6176	2108	1322	300	2797	756	2313	1636	2141	545	930	941	1735	1024	775
105370876	2	0	1	2	0	2	3	1	1	1	1	2	1	0
145837	1	1	0	1	0	1	0	0	2	2	1	1	3	3
104472713	0	1	0	0	0	0	0	1	2	0	1	1	1	0
107984788	1	1	1	3	0	1	0	0	1	0	1	0	1	1
414926	2	1	1	0	0	2	1	0	1	0	1	0	2	0
101929129	0	1	0	0	0	2	2	7	2	0	2	1	0	1
7090	665	445	381	718	196	613	394	611	238	461	562	527	467	331
693214	0	0	1	0	0	2	1	0	0	0	1	0	0	0
105370877	157	165	131	126	14	131	42	110	44	98	143	74	105	62
107984734	1	0	0	0	0	0	1	0	0	0	0	2	0	0
105370878	0	4	1	0	0	0	0	0	0	0	2	2	0	1
105370880	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984781	3	4	5	1	0	2	2	2	2	11	14	7	8	3
101929151	0	2	1	3	1	1	1	0	4	1	1	2	3	1
104548972	1	0	0	0	0	0	0	0	2	0	0	1	1	0
104548973	0	1	0	1	0	0	0	1	2	2	3	3	6	3
107984791	0	1	0	4	0	1	0	2	2	3	5	2	1	1
55075	6	8	11	8	0	1	3	9	4	9	8	7	8	5
55323	1	3	1	1	0	2	1	2	0	1	10	3	1	1
54839	5	1	6	1	1	4	0	0	1	5	2	3	1	1
56906	0	0	0	1	0	0	0	0	0	1	2	2	0	2
105370886	0	0	0	0	0	0	0	0	1	0	0	0	0	0
196993	0	0	0	1	0	0	1	0	1	0	2	2	0	0
79875	3	5	7	6	0	3	2	9	6	7	12	11	12	2
101929196	1	0	0	0	0	0	0	1	0	0	0	0	0	2
105370884	1	0	1	0	0	0	1	0	2	1	3	2	0	0
107984716	0	0	0	0	0	0	0	0	0	1	0	0	0	0
101929173	1	0	0	0	0	0	0	0	3	2	0	1	2	0
10002	2	1	2	3	0	4	0	2	3	0	3	2	2	0
4649	981	993	1057	616	153	620	290	739	246	516	587	403	582	328
107984713	11	5	10	3	0	10	0	6	0	4	6	3	3	4
107984714	1	4	3	1	1	2	0	2	1	0	2	3	0	1
123228	19	32	43	25	3	24	15	31	14	22	30	23	23	12
107984715	0	1	0	3	0	1	0	0	1	3	0	1	0	0
196996	5	1	0	2	0	1	1	1	0	3	2	4	4	0
5315	14563	16379	6363	16197	3557	13526	7798	18476	4565	8495	12926	11306	8561	7355
56965	554	538	442	370	119	364	240	480	221	332	467	286	420	234
105370887	0	0	2	4	0	0	2	0	0	2	3	1	0	0
60677	8	4	1	1	3	3	2	2	3	1	7	5	2	2
3073	386	246	285	143	81	143	122	221	124	146	268	117	215	110
80072	6	3	6	5	0	5	2	3	2	3	14	1	5	3
338949	2	2	0	0	0	0	0	3	1	3	4	3	6	0
105370888	1	0	0	2	0	2	2	1	0	2	2	2	1	1
107983949	2	1	2	0	0	0	1	0	0	2	4	3	3	1
25820	1335	1455	1667	961	277	996	475	1244	487	868	1140	730	922	609
693215	2	3	3	1	1	1	0	2	1	3	1	1	1	0
102723640	1	6	0	0	0	0	0	0	1	2	1	1	3	1
112268145	1	2	0	1	0	1	1	3	1	2	2	1	2	1
55889	3	1	1	1	0	1	2	4	3	7	6	7	3	2
123346	1	3	1	0	2	0	1	0	1	1	3	1	4	2
585	129	59	122	54	22	47	42	65	30	51	59	33	66	35
83440	1517	1172	1580	830	324	952	555	1047	494	642	1168	606	1007	458
100287559	16	19	28	16	3	14	9	16	16	17	26	5	19	10
107984801	0	0	1	1	0	0	1	1	0	4	0	1	1	1
4756	143	158	128	103	26	80	75	188	15	35	80	54	74	58
113219462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10021	3	0	0	0	0	0	0	0	1	1	3	1	2	2
105370890	0	0	0	0	1	2	0	4	2	4	4	6	4	2
107984728	0	0	0	5	0	0	0	0	1	1	0	0	3	0
283677	2	3	4	2	0	2	2	4	1	4	7	2	5	2
27020	883	681	1061	471	178	444	314	529	506	652	1076	468	745	394
101241892	49	34	60	36	15	44	13	35	40	49	72	30	43	10
105370891	5	0	0	0	0	2	0	0	3	3	2	0	3	1
80381	4	2	2	1	1	0	1	2	9	13	28	20	38	15
388135	1	1	1	0	0	0	0	0	3	2	0	5	1	3
101929221	0	4	2	0	0	0	0	1	0	1	2	1	0	0
105370892	0	1	0	0	0	0	0	0	0	0	1	0	0	0
102723657	0	0	0	0	1	0	0	0	2	1	0	1	1	0
161514	6	3	1	2	0	1	1	5	5	2	7	4	2	5
100287616	51	21	39	14	10	30	23	29	16	22	43	22	39	20
4016	4	1	2	1	0	0	2	3	0	1	1	1	1	1
9399	27	11	8	23	4	12	14	19	11	6	8	13	21	5
5371	39	33	18	51	14	42	37	40	51	50	79	46	172	46
342096	4	0	1	3	1	1	2	4	5	6	6	8	5	2
107987224	0	0	0	1	0	0	0	0	1	1	1	1	1	1
732265	0	1	0	0	0	1	0	1	0	0	0	2	1	0
57611	3	1	0	1	0	1	0	2	1	2	1	5	4	3
283731	0	0	0	0	0	0	0	0	0	0	0	0	1	1
3671	0	0	0	0	1	1	0	1	0	0	4	0	2	1
64220	0	2	0	0	1	1	0	0	1	1	4	6	1	3
80125	2	1	1	0	0	1	1	2	4	4	0	7	0	1
105370893	2	1	0	0	0	0	0	0	0	1	3	2	1	0
1583	0	0	0	3	0	1	0	2	0	1	3	2	1	0
729739	0	2	0	0	0	0	1	4	0	1	2	1	0	0
105370894	11	5	9	7	1	2	2	4	5	4	13	5	14	10
8482	1666	1480	456	2107	438	1143	757	1142	783	1142	2078	1567	1587	1350
102465530	1	1	0	2	1	2	1	1	0	1	1	1	1	0
84993	158	87	111	88	32	93	79	96	49	61	163	75	86	53
440288	22	6	23	12	3	7	7	9	3	9	16	9	8	4
102723714	3	2	2	0	0	0	3	1	0	3	0	0	1	0
10620	140	72	82	129	52	134	105	127	109	115	257	166	219	120
102723750	13	4	2	3	5	4	5	7	7	10	11	6	4	8
1198	298	171	143	218	77	231	208	236	133	163	283	155	223	131
80153	198	67	113	90	47	101	121	150	71	75	167	110	102	45
1543	2	0	0	1	0	1	2	2	0	1	4	1	1	2
1544	0	0	0	2	0	0	0	1	2	1	2	5	0	1
1445	426	155	27	391	114	230	328	247	162	172	199	198	206	134
100616183	1	2	5	3	0	3	3	2	2	2	6	1	5	2
79748	2	0	0	1	0	1	0	0	2	3	0	2	1	1
594855	2	2	0	3	0	2	1	2	2	3	1	3	0	0
105370897	3	3	0	1	0	0	0	0	0	0	0	1	0	2
25989	281	111	79	149	84	176	156	171	86	98	166	102	177	90
102465531	1	0	0	0	0	0	0	0	1	0	0	1	0	0
10066	401	281	114	444	135	403	239	384	208	317	378	374	417	286
4351	600	367	324	315	118	272	247	416	136	218	356	165	261	141
57184	213	144	177	98	48	120	83	143	89	125	163	92	153	91
9377	504	389	738	238	119	263	188	317	164	187	330	217	309	108
54913	126	53	69	75	26	72	39	83	27	43	47	42	56	38
107984731	0	0	0	0	0	0	0	0	0	0	0	0	0	0
192683	4	1	0	0	1	1	1	2	5	2	5	8	6	3
60490	39	18	6	35	18	36	30	29	23	23	39	26	44	21
107987225	0	0	0	0	0	0	0	1	1	0	0	0	2	1
107984772	0	0	0	0	0	1	1	0	0	0	1	2	0	1
56905	113	91	10	233	23	115	67	144	27	86	41	115	42	88
105376731	1	0	0	0	0	3	0	2	0	0	0	1	2	2
653641	6	3	2	4	1	2	3	5	5	9	7	8	6	3
653643	3	1	1	3	1	1	2	5	5	8	5	6	5	2
54939	137	37	21	32	29	20	48	25	34	27	52	30	62	20
79661	61	47	24	63	17	45	35	61	21	25	42	43	61	29
693216	1	0	0	1	0	1	0	1	0	0	1	0	0	0
4123	220	108	21	242	54	199	141	182	60	122	135	153	182	171
25942	917	646	947	554	227	613	357	666	331	437	693	430	707	306
5780	327	255	317	172	77	209	133	205	122	187	283	143	274	101
105370902	6	11	16	6	1	8	4	9	4	9	11	2	7	5
10073	256	129	292	110	63	106	119	118	50	51	129	61	137	49
55272	580	588	784	329	132	344	234	422	141	238	351	180	320	142
257364	69	27	11	21	23	30	27	19	38	36	76	36	82	28
1464	1	0	0	1	0	0	1	0	2	0	1	0	2	2
161753	1	0	0	1	0	0	0	0	1	4	0	1	0	0
100128285	1	2	1	0	0	0	2	3	0	1	1	2	1	1
101929408	0	0	1	0	0	1	0	0	0	2	3	0	0	0
100423035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441728	4	0	1	2	0	1	1	3	2	5	2	2	0	3
92912	634	687	947	455	154	460	229	567	192	349	406	239	523	286
26263	352	245	375	176	70	164	162	276	98	147	212	114	197	109
145957	113	91	161	66	24	47	44	72	42	51	89	62	71	41
123591	2	0	2	2	1	1	3	3	1	5	1	1	4	7
101929439	4	0	2	1	0	0	2	0	2	1	0	1	5	0
2108	1318	982	1658	508	239	461	498	737	329	426	884	392	651	333
7302	4	5	2	0	1	4	2	1	2	7	5	2	8	3
64843	1	1	0	0	1	0	0	1	0	0	0	0	0	0
49855	239	216	318	134	57	162	126	190	76	154	250	130	200	106
100500855	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5955	800	510	999	278	154	331	226	365	184	291	492	271	382	212
105370904	4	3	0	1	0	0	0	0	5	5	3	7	2	3
9051	104	45	7	97	44	73	92	68	61	68	56	92	72	57
10099	628	563	674	378	108	335	245	521	158	303	368	270	256	264
79834	423	543	431	328	55	238	126	282	101	204	368	244	162	131
81698	5	0	3	12	1	3	2	2	4	4	2	6	2	4
10363	286	244	357	179	83	125	137	212	95	129	220	116	193	79
101929457	3	1	0	0	0	3	0	2	2	0	3	3	2	2
105370906	0	0	0	2	0	0	0	0	0	0	1	0	2	0
84894	0	3	0	0	0	0	0	1	1	2	1	1	0	1
253044	1	0	2	0	0	1	0	2	0	0	0	0	0	0
101929478	0	1	0	0	0	0	0	0	0	0	1	0	0	0
645752	1	0	0	3	0	0	0	2	1	1	4	1	1	1
440292	6	2	2	1	1	2	1	2	1	3	4	4	3	2
91450	1	3	0	1	0	1	1	1	0	0	0	1	1	0
23102	354	276	220	166	103	264	172	319	139	224	370	169	346	190
646892	3	2	0	2	0	0	1	4	0	1	3	5	2	2
10518	5	9	4	10	5	2	6	7	4	1	8	5	7	2
3419	1053	834	964	542	194	573	429	879	290	452	612	351	437	265
23205	465	371	473	262	80	250	179	365	130	210	239	163	223	122
105370911	0	1	0	0	0	0	0	0	0	5	1	0	1	0
55466	253	81	216	52	30	65	102	83	53	48	133	48	91	19
105370910	48	21	48	23	11	42	20	19	14	22	20	12	24	7
80349	508	329	452	234	94	275	181	271	92	167	282	163	209	135
1381	0	2	0	0	0	0	0	1	0	1	1	0	0	1
105370912	1	4	0	0	0	1	0	0	0	1	0	0	1	2
3658	957	733	1119	484	162	512	301	541	235	394	671	336	556	315
123688	9	5	5	6	4	1	0	5	1	2	5	5	1	2
5685	2184	1537	2963	722	438	843	758	1142	580	638	1298	530	1396	514
1138	72	45	105	38	13	27	17	33	20	36	56	37	47	18
1136	5	4	5	9	1	5	1	3	1	3	9	7	7	1
1143	6	2	1	1	0	0	1	3	5	4	8	3	5	1
112268142	0	4	1	0	0	0	0	4	0	1	0	1	1	0
105370913	0	0	0	0	0	0	0	0	2	1	0	2	0	1
646938	0	0	0	1	0	0	0	0	1	0	1	0	1	1
112268143	7	6	7	5	2	4	5	7	4	7	10	3	7	1
11173	0	1	0	1	0	1	2	0	2	3	0	2	3	0
100189013	0	0	0	0	0	0	1	0	1	1	0	0	1	0
10933	991	646	1488	475	201	468	448	687	292	391	731	432	765	281
1512	125	81	323	169	55	107	122	157	30	46	221	149	205	101
5923	0	1	0	4	1	0	2	4	6	2	2	3	1	5
100129540	0	0	0	0	0	0	0	1	0	0	1	1	0	1
105370917	1	2	0	2	0	1	1	2	1	0	0	3	1	1
107984750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
729911	0	2	1	0	0	0	0	0	1	0	0	0	0	0
406960	0	0	0	0	0	0	0	0	0	0	0	0	0	0
390616	2	4	2	3	0	2	2	0	1	3	3	2	1	2
23423	424	198	238	189	90	186	209	215	111	140	275	125	227	110
23251	38	21	30	19	4	18	19	13	8	19	27	5	30	8
105370918	4	0	4	0	1	0	2	1	0	1	1	2	4	0
105370919	1	1	1	0	0	0	0	0	0	1	2	0	0	4
100189155	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100528021	61	32	55	29	10	25	29	30	16	26	36	17	45	15
10588	61	32	55	28	10	25	29	30	16	26	35	17	45	15
400410	8	19	11	8	2	9	12	10	5	7	14	9	17	11
283687	13	12	12	13	7	11	8	19	11	17	23	12	17	6
597	2628	5873	4088	2774	710	3343	1233	4114	599	1568	2243	1790	2967	2288
54469	546	466	724	310	118	334	189	405	203	395	485	268	511	235
2184	130	51	39	43	39	52	66	61	39	34	110	61	77	35
100996492	5	5	3	5	1	2	0	2	2	3	2	1	4	1
283688	1	1	1	0	0	1	0	3	0	1	1	1	1	1
101929560	0	0	0	1	0	0	0	1	1	0	1	0	0	0
9915	5	0	1	0	1	2	1	2	6	1	10	5	10	6
101929586	0	0	0	0	1	1	0	4	0	4	1	1	4	1
100847042	0	0	0	0	0	0	0	0	0	0	0	1	0	1
58489	47	14	54	21	6	19	16	40	22	36	56	17	51	25
57214	52	11	45	11	17	13	21	22	21	16	30	15	29	11
693132	0	0	0	1	0	0	0	1	0	0	0	0	0	0
107984749	10	7	5	5	2	1	2	3	2	3	7	2	11	1
23184	716	625	934	406	163	382	272	545	189	341	521	302	460	241
100616181	0	0	0	0	0	2	0	0	0	2	2	0	3	0
59274	303	283	428	167	82	188	105	245	109	161	219	124	228	99
161502	3	0	0	0	0	1	0	2	1	3	1	1	2	2
3603	417	289	203	237	102	164	201	213	48	52	84	63	69	49
80765	46	52	27	26	12	31	22	37	11	13	13	16	16	12
101929655	3	0	0	2	0	0	0	0	0	0	0	1	2	1
342125	4	4	2	4	0	4	0	2	3	1	4	5	6	3
102723985	3	0	4	1	1	2	3	4	2	6	6	7	4	1
105370921	1	0	1	1	0	0	0	0	2	2	1	4	4	2
102724001	0	0	11	3	0	0	0	1	2	1	3	1	4	2
105370922	3	0	3	0	0	0	0	0	0	1	3	0	4	1
105370923	0	0	2	2	0	1	0	0	0	2	3	3	4	2
84206	6	9	7	7	0	9	1	4	1	12	7	8	4	3
101929690	0	0	0	1	0	0	1	0	1	2	1	2	1	1
105370924	0	0	0	4	0	0	0	0	1	0	0	1	0	1
79631	334	231	339	125	65	145	130	230	88	163	209	131	250	117
283726	24	32	2	2	5	28	1	3	2	4	9	3	2	1
390660	2	0	1	1	0	1	0	2	1	2	0	3	1	0
647042	14	13	12	17	1	5	5	11	4	11	10	6	5	4
100134869	2	13	19	9	3	10	2	15	1	8	4	6	14	7
440295	31	30	44	31	4	21	16	35	10	17	14	17	6	17
102724034	1	1	1	0	0	0	0	0	0	0	1	2	0	0
80154	32	45	6	42	12	37	26	66	10	23	19	27	23	20
105370926	0	1	2	0	1	1	0	5	1	0	0	1	1	1
642402	3	2	1	2	1	2	1	2	1	4	2	4	2	3
6218	9283	6608	9627	4275	2842	4769	5726	6020	2135	2775	5466	2397	4000	2109
64506	3	4	6	5	0	4	3	3	1	0	2	3	5	3
283692	6	1	0	0	0	1	1	1	0	0	0	1	1	0
8120	2	10	5	5	0	10	3	21	6	6	6	5	6	9
338963	1	0	0	1	0	0	0	0	0	0	1	2	0	0
283693	0	2	0	4	0	1	0	3	0	2	0	1	1	2
100505616	43	27	33	20	8	17	19	25	7	12	21	16	8	6
123722	72	80	111	41	14	46	34	47	17	36	48	31	59	18
677778	3	1	6	1	0	4	1	4	1	1	1	1	2	0
123720	111	133	146	103	27	135	69	153	93	130	206	109	201	88
9455	15	34	25	37	2	25	12	36	17	17	48	41	61	23
105370928	3	3	2	5	2	2	3	7	5	3	14	9	8	7
83640	252	237	307	157	64	148	84	210	90	130	226	114	185	99
123207	246	207	238	117	58	138	84	141	76	126	180	107	139	69
53339	1393	1095	1862	574	271	721	501	995	535	707	1125	466	1049	426
100616404	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53346	9	7	38	10	2	10	6	6	6	7	14	14	19	4
50810	92	52	351	97	23	59	47	64	18	19	92	34	105	37
646	3	0	0	0	0	0	1	4	0	6	1	3	2	1
105370932	0	0	0	0	0	0	0	0	0	0	0	0	0	1
105370933	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105370934	0	1	0	0	0	0	0	0	0	1	1	0	0	0
6457	0	7	0	4	0	1	1	4	2	4	6	3	8	4
57188	5	0	5	2	0	2	1	4	2	8	5	5	6	6
105370935	2	0	4	1	0	1	0	3	3	2	3	5	2	0
648809	13	11	16	9	2	7	6	17	7	8	5	9	13	8
440299	4	2	1	1	1	3	1	2	2	3	3	4	2	1
100505679	1	1	0	0	0	1	0	0	1	1	1	1	2	1
440300	8	9	3	14	3	11	6	14	3	12	6	12	7	6
388152	17	25	3	25	7	25	12	31	6	16	10	17	13	13
105376724	0	1	1	0	0	1	0	2	1	1	0	1	2	1
643707	10	10	11	10	2	6	3	11	3	8	5	7	2	5
105370936	0	1	1	0	0	1	0	2	1	1	0	1	2	1
102724093	9	8	10	6	1	4	3	10	3	6	6	4	3	3
105376722	0	2	1	0	0	1	0	2	2	2	1	0	1	0
103171574	1	1	1	1	0	1	1	1	0	2	1	1	0	0
102724117	9	11	11	7	2	5	2	13	3	6	7	7	4	5
102724135	15	17	1	19	7	20	12	25	6	13	8	13	11	13
105370946	0	1	1	0	0	1	0	2	1	1	0	1	2	1
112267869	1	0	1	0	0	0	0	0	0	1	2	7	1	0
374650	10	14	10	8	2	7	3	14	5	8	8	6	5	4
388165	10	14	8	4	3	8	4	6	10	18	14	6	10	0
100506874	0	0	0	1	0	0	0	0	1	2	0	0	1	2
54993	39	29	43	29	10	40	17	31	15	38	48	33	25	25
105370947	4	2	1	2	1	2	0	1	0	2	3	5	1	1
54581	131	76	113	77	34	78	47	92	51	75	85	51	73	39
84942	313	210	280	147	73	176	125	212	103	143	203	115	148	88
4828	55	13	31	4	16	24	26	14	31	26	91	29	61	17
23478	698	580	983	339	165	413	267	564	294	410	534	327	496	278
9640	327	212	154	268	98	282	188	323	231	366	392	296	415	237
57538	3	5	2	3	2	4	1	3	7	7	10	6	11	7
9154	0	2	0	1	0	2	1	1	0	3	3	0	3	2
5151	396	345	516	250	93	305	175	381	194	235	263	163	259	138
101929479	19	23	1	26	7	24	9	28	5	18	13	17	14	11
105370948	0	1	1	0	0	0	0	1	1	1	0	0	3	1
100133220	2	3	2	4	1	1	1	2	3	2	2	4	4	3
102724393	1	0	0	1	0	2	0	0	0	2	1	1	3	1
102465803	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11214	2578	2241	2618	1628	956	2685	863	1977	1420	2018	3437	1703	3771	1681
101929679	5	3	0	5	0	2	1	1	2	1	3	2	2	1
64410	29	13	2	50	11	19	15	19	7	18	24	27	15	22
100302121	0	0	0	0	0	0	0	0	0	0	1	0	1	0
100847084	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105370952	2	0	1	0	0	0	0	1	0	1	3	0	2	3
105370953	0	0	1	1	0	0	0	1	0	3	0	0	0	0
123624	5	6	3	1	1	4	0	4	1	6	13	8	6	6
101929701	0	0	1	0	1	0	0	0	1	0	1	1	0	0
727915	0	0	0	0	0	1	0	0	0	2	1	1	0	0
105370954	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102724452	0	0	0	0	0	0	0	0	0	1	1	0	0	0
105370955	0	0	0	0	0	0	0	0	0	1	1	0	0	0
107984735	0	0	0	1	0	0	0	0	1	1	0	2	0	0
105370956	3	0	3	0	0	0	0	0	1	3	3	1	4	1
102724465	1	0	0	0	0	0	0	0	0	0	0	0	0	0
145978	0	3	3	3	0	0	1	2	0	2	2	0	1	1
4916	11	5	8	9	0	4	2	13	7	11	22	9	17	11
113218493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283738	2	2	1	0	0	0	0	2	1	0	1	1	0	0
105370957	0	0	0	0	0	0	1	1	0	0	2	0	0	1
105370958	0	0	0	0	0	1	0	0	1	0	0	0	0	2
105370959	0	0	3	0	0	0	0	2	0	0	0	1	1	0
26589	265	197	308	140	53	130	88	161	67	76	168	77	140	77
64963	210	131	143	116	45	107	93	130	59	95	142	82	97	59
55070	24	20	17	8	5	17	9	21	6	7	15	17	18	7
101929743	0	0	5	5	0	0	0	1	1	0	2	4	2	2
64782	1086	581	860	625	219	538	514	584	211	267	595	335	575	295
100302235	0	0	0	0	0	0	0	0	1	0	0	0	0	1
407044	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616238	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3669	57	44	34	72	17	56	46	61	100	80	114	65	324	83
105370960	0	3	0	0	0	0	0	3	1	2	3	2	4	0
176	14	13	10	7	1	1	8	7	10	6	22	7	30	7
145864	259	157	103	161	69	195	101	139	198	184	510	177	609	184
4240	10	11	6	6	3	7	4	7	6	19	12	8	8	16
102724566	1	3	1	0	0	1	2	1	2	5	7	2	5	4
11057	543	555	336	308	100	308	165	339	224	279	508	291	400	242
112268155	219	255	197	130	39	141	74	164	84	112	222	125	165	104
6017	3	1	0	0	0	1	0	1	2	4	1	3	3	1
55215	526	291	709	204	95	210	183	250	136	206	313	163	241	110
5428	940	735	339	1070	253	943	498	1063	336	637	615	641	583	547
102466983	1	1	1	2	0	0	0	1	0	0	2	1	0	0
100189264	0	0	0	0	0	0	0	0	0	0	0	0	0	0
254559	20	9	5	10	1	4	4	11	16	14	26	8	8	9
407051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107984777	0	2	0	0	0	0	0	0	0	0	0	0	0	0
105371031	0	0	1	0	0	0	0	1	0	0	0	1	1	0
105370964	1	1	2	0	1	0	0	1	3	4	6	3	4	0
112268153	0	0	0	4	1	0	1	2	0	2	8	5	5	3
51458	3	0	0	1	0	0	0	1	0	4	7	5	4	2
283761	1	2	1	1	0	1	2	1	1	9	6	0	3	1
90381	35	10	28	25	6	8	5	14	8	6	38	19	10	6
374654	3	3	3	2	2	2	0	3	2	3	3	1	2	2
5346	1	0	0	1	0	0	0	1	0	3	2	1	0	0
8800	30	12	12	3	5	2	4	5	4	1	5	2	6	1
56964	7	3	2	1	0	2	1	0	4	11	14	2	4	3
55897	1	3	1	0	0	0	0	0	1	0	3	2	1	2
145873	0	0	0	0	0	0	0	0	0	0	0	0	0	0
290	14	12	5	25	1	33	3	6	21	18	60	53	39	21
105370965	0	0	0	1	0	2	0	2	3	2	3	1	4	2
