Unnamed: 0,transcript_id,cell_id,overlaps_nucleus,feature_name,x_location,y_location,z_location,qv,fov_name,nucleus_distance,codeword_index
12982,281517926497522,UNASSIGNED,0,DES,44.701237,82.6689,26.494013,40.0,S3,4.8218503,446
12983,281517926497528,UNASSIGNED,0,DES,44.856567,72.07386,26.65419,17.427917,S3,3.3971934,446
12984,281517926497541,UNASSIGNED,0,DES,44.706947,215.20894,28.540138,40.0,S3,5.5401173,446
12985,281517926497544,dimogcfl-1,0,ACTA2,44.76837,227.92133,28.826519,40.0,S3,0.9677572,449
12986,281517926497545,dimogcfl-1,0,ACTA2,44.74794,228.6922,27.897467,16.669247,S3,0.33400804,449
12987,281517926497546,UNASSIGNED,0,ACTA2,45.373585,68.11988,25.98089,24.543291,S3,7.2462635,449
12988,281517926497552,UNASSIGNED,0,IL17RB,45.91751,29.120996,28.389326,32.014107,S3,7.9248133,380
12989,281517926497553,UNASSIGNED,0,ACTA2,45.270184,210.1042,24.256811,22.820404,S3,9.859381,449
12990,281517926497554,UNASSIGNED,0,ATP5F1E,45.68235,100.131485,27.593502,40.0,S3,2.550423,457
12991,281517926497562,UNASSIGNED,0,DES,45.64908,236.40248,27.730059,40.0,S3,2.227478,446
12992,281517926497572,UNASSIGNED,0,DES,46.511086,103.076965,27.740702,40.0,S3,3.9748418,446
12993,281517926497575,UNASSIGNED,0,ATP5F1E,46.6317,107.14492,27.391632,27.880842,S3,6.5727315,457
12994,281517926497576,UNASSIGNED,0,ACTA2,46.2674,244.11197,27.70023,40.0,S3,3.4003317,449
12995,281517926497577,UNASSIGNED,0,DES,46.335995,211.70605,23.581799,40.0,S3,9.161096,446
12996,281517926497585,UNASSIGNED,0,DES,47.118904,120.26843,28.045666,40.0,S3,13.479545,446
12997,281517926497589,UNASSIGNED,0,DES,47.287106,99.15084,28.089334,17.1813,S3,4.305786,446
12998,281517926497592,UNASSIGNED,0,DES,47.583664,61.59491,25.711102,40.0,S3,14.135071,446
12999,281517926497593,dimjbgib-1,0,DES,47.25331,136.39348,28.494007,40.0,S3,2.1793916,446
13000,281517926497594,dimjbgib-1,0,ACTA2,47.370747,133.33083,29.064877,40.0,S3,1.7894365,449
13001,281517926497596,UNASSIGNED,0,ACTA2,47.109512,247.65466,27.189945,40.0,S3,2.6660082,449
13002,281517926497599,UNASSIGNED,0,DES,47.38541,209.63754,23.37944,40.0,S3,11.079288,446
13003,281517926497600,UNASSIGNED,0,DES,47.787743,94.80354,27.029188,37.95434,S3,7.039164,446
13004,281517926497605,UNASSIGNED,0,DES,48.244366,39.722164,27.833683,40.0,S3,12.522349,446
13005,281517926497607,UNASSIGNED,0,DES,48.113937,62.90704,28.524584,40.0,S3,13.088438,446
13006,281517926497608,UNASSIGNED,0,DES,47.87797,139.06653,26.876694,30.176563,S3,3.8539042,446
13007,281517926497609,dimjdhph-1,0,ACTA2,47.93023,150.46979,28.22676,40.0,S3,2.5195203,449
13008,281517926497613,UNASSIGNED,0,DES,48.305874,82.591385,27.809822,40.0,S3,7.2105527,446
13009,281517926497616,UNASSIGNED,0,ACTA2,48.122345,142.6705,29.250786,40.0,S3,5.152243,449
13010,281517926497620,UNASSIGNED,0,DES,48.395096,101.91596,28.149563,40.0,S3,5.390796,446
13011,281517926497626,dimjbgib-1,0,DES,48.428658,137.43143,27.402739,40.0,S3,2.1496625,446
13012,281517926497627,UNASSIGNED,0,DES,48.58677,88.8728,28.095243,40.0,S3,9.906477,446
13013,281517926497639,UNASSIGNED,0,ACTA2,48.879723,130.76125,24.291142,40.0,S3,2.8893383,449
13014,281517926497642,dimjbgib-1,0,ACTA2,49.03237,136.11731,27.994133,15.126956,S3,0.7243115,449
13015,281517926497645,UNASSIGNED,0,DES,48.87255,221.54959,26.777298,40.0,S3,6.9433026,446
13016,281517926497646,UNASSIGNED,0,DES,49.132435,156.2723,27.054512,40.0,S3,4.8425674,446
13017,281517926497647,UNASSIGNED,0,DES,49.814617,11.407102,27.840158,17.1813,S3,17.692533,446
13018,281517926497650,UNASSIGNED,0,DES,49.835403,36.57689,28.163506,40.0,S3,12.863324,446
13019,281517926497651,UNASSIGNED,0,DES,49.16975,224.28786,26.52545,40.0,S3,4.5136557,446
13020,281517926497655,UNASSIGNED,0,DES,49.812008,88.76958,28.849741,40.0,S3,8.74669,446
13021,281517926497656,UNASSIGNED,0,DES,49.561867,140.0791,28.448505,40.0,S3,4.259255,446
13022,281517926497658,UNASSIGNED,0,ACTA2,49.459175,225.83511,29.096003,40.0,S3,3.4099174,449
13023,281517926497659,UNASSIGNED,0,DES,49.90383,143.57631,23.55342,40.0,S3,3.3975854,446
13024,281517926497660,UNASSIGNED,0,DES,49.659683,235.73447,26.638607,40.0,S3,2.8596442,446
13025,281517926497661,UNASSIGNED,0,DES,50.15766,103.820015,27.36988,40.0,S3,7.638764,446
13026,281517926497663,UNASSIGNED,0,DES,50.201656,100.30864,25.8862,36.26353,S3,7.0641556,446
13027,281517926497664,UNASSIGNED,0,DES,50.386387,69.37569,26.964523,40.0,S3,8.987762,446
13028,281517926497666,UNASSIGNED,0,ACTA2,50.190075,124.786224,28.60213,40.0,S3,8.663773,449
13029,281517926497669,dimlbeod-1,1,DES,49.8599,246.29114,27.96313,40.0,S3,0.0,446
13030,281517926497671,dimlbeod-1,1,ACTA2,50.05648,247.1674,28.71241,40.0,S3,0.0,449
13031,281517926497675,UNASSIGNED,0,DES,50.605114,102.41712,27.647236,40.0,S3,7.656925,446
13032,281517926497680,UNASSIGNED,0,ACTA2,50.68044,114.5475,25.894299,36.26353,S3,14.919571,449
13033,281517926497681,dimjdhph-1,0,ACTA2,50.50487,150.98953,27.26389,23.904362,S3,0.4310928,449
13034,281517926497682,UNASSIGNED,0,DES,51.157063,19.696215,28.834751,40.0,S3,10.463414,446
13035,281517926497683,dimjdhph-1,1,DES,50.585808,148.6564,27.300697,40.0,S3,0.0,446
13036,281517926497688,UNASSIGNED,0,DES,51.271603,17.083967,28.475992,19.77457,S3,12.252103,446
13037,281517926497699,UNASSIGNED,0,DES,51.304676,117.124756,25.987173,16.395039,S3,16.325241,446
13038,281517926497700,UNASSIGNED,0,CTSB,51.44503,76.78454,28.186703,40.0,S3,7.675305,24
13039,281517926497702,UNASSIGNED,0,DES,51.730354,25.584696,28.439146,40.0,S3,7.2307935,446
13040,281517926497703,UNASSIGNED,0,DES,51.635464,46.05137,24.160294,40.0,S3,15.106077,446
13041,281517926497707,UNASSIGNED,0,ACTA2,51.535507,96.64484,28.082464,40.0,S3,8.017745,449
13042,281517926497708,UNASSIGNED,0,DES,51.49403,104.47599,28.149689,25.401957,S3,9.117128,446
13043,281517926497711,dimjmjkm-1,0,DES,51.4588,154.93555,29.138546,40.0,S3,2.5901396,446
13044,281517926497712,UNASSIGNED,0,ACTA2,51.555347,125.14435,28.109268,40.0,S3,8.306672,449
13045,281517926497716,UNASSIGNED,0,DES,52.042694,87.016846,26.470842,27.880842,S3,7.4436173,446
13046,281517926497717,UNASSIGNED,0,DES,52.11274,59.11232,24.723711,40.0,S3,13.808133,446
13047,281517926497720,UNASSIGNED,0,DES,52.229416,90.768524,27.828259,40.0,S3,6.008517,446
13048,281517926497722,dimjdhph-1,1,DES,51.99301,147.4677,28.706673,40.0,S3,0.0,446
13049,281517926497724,dimjdhph-1,0,ACTA2,52.17185,145.87083,28.968363,32.075516,S3,0.27769208,449
13050,281517926497725,UNASSIGNED,0,DES,52.37905,112.686035,28.17383,16.424606,S3,14.544218,446
13051,281517926497727,UNASSIGNED,0,DES,51.95311,223.89401,27.442854,13.818033,S3,6.467654,446
13052,281517926497730,UNASSIGNED,0,DES,52.462585,117.58421,25.992222,40.0,S3,15.899675,446
13053,281517926497731,dimlbeod-1,1,DES,52.091488,246.95547,26.209753,40.0,S3,0.0,446
13054,281517926497737,UNASSIGNED,0,ACTA2,52.27168,219.20273,27.97984,40.0,S3,4.1502748,449
13055,281517926497740,dimjdhph-1,1,DES,52.63626,149.76585,26.96175,40.0,S3,0.0,446
13056,281517926497742,dimjbgib-1,0,TIMP3,52.754593,133.45393,28.772665,15.923544,S3,0.42459053,73
13057,281517926497747,UNASSIGNED,0,DES,52.58557,213.05043,25.44015,23.037535,S3,4.862017,446
13058,281517926497754,UNASSIGNED,0,DES,53.217884,123.58379,29.42109,17.1813,S3,10.027781,446
13059,281517926497761,UNASSIGNED,0,DES,53.544502,107.32088,29.03196,40.0,S3,12.176863,446
13060,281517926497769,UNASSIGNED,0,DES,53.496613,214.7284,24.843819,40.0,S3,3.2326357,446
13061,281517926497770,UNASSIGNED,0,DES,53.923042,91.94685,29.213554,40.0,S3,4.30196,446
13062,281517926497771,dimjdhph-1,1,DES,53.78682,150.87904,27.785776,40.0,S3,0.0,446
13063,281517926497772,dimjbgib-1,0,DES,53.804054,134.39551,29.340061,40.0,S3,0.07203607,446
13064,281517926497779,UNASSIGNED,0,DES,54.313713,73.45305,27.2789,40.0,S3,9.20765,446
13065,281517926497780,UNASSIGNED,0,DES,53.71304,240.94214,25.625154,17.1813,S3,3.482862,446
13066,281517926497781,UNASSIGNED,0,DES,54.240616,85.84379,27.17295,17.161564,S3,6.6096354,446
13067,281517926497785,UNASSIGNED,0,DES,54.20608,131.76248,25.420086,37.95434,S3,2.5944195,446
13068,281517926497788,UNASSIGNED,0,DES,54.442844,70.316086,25.453127,40.0,S3,11.256062,446
13069,281517926497793,UNASSIGNED,0,DES,54.74184,37.11339,28.418205,40.0,S3,10.236461,446
13070,281517926497794,dimjdhph-1,1,DES,54.463215,149.1726,27.04365,40.0,S3,0.0,446
13071,281517926497805,UNASSIGNED,0,DES,55.035786,80.67435,27.307549,17.282667,S3,6.4885244,446
13072,281517926497806,UNASSIGNED,0,DES,55.116356,79.22842,28.934517,40.0,S3,6.300973,446
13073,281517926497809,UNASSIGNED,0,DES,55.17005,77.56166,28.125929,40.0,S3,6.529093,446
13074,281517926497821,dilhjfdf-1,0,ATP5F1E,55.39978,90.96393,28.501728,40.0,S3,2.8321922,457
13075,281517926497823,dimjdhph-1,1,LYVE1,55.317177,150.35037,27.986584,40.0,S3,0.0,391
13076,281517926497824,UNASSIGNED,0,ACTA2,55.020267,244.01776,23.308863,17.532621,S3,1.1419867,449
13077,281517926497826,UNASSIGNED,0,DES,55.62777,94.36384,27.409742,40.0,S3,3.3645537,446
13078,281517926497829,UNASSIGNED,0,DES,55.821495,56.978653,28.272058,40.0,S3,11.193709,446
13079,281517926497836,dimjdifi-1,0,DES,55.760666,144.80237,28.358871,40.0,S3,0.99924755,446
13080,281517926497837,UNASSIGNED,0,ACTA2,55.895847,131.1693,28.715096,40.0,S3,3.8557277,449
13081,281517926497840,dilhjfdf-1,0,DES,56.20825,92.953255,28.370682,16.424067,S3,2.1442115,446
13082,281517926497841,dimjdifi-1,0,DES,56.022663,144.13216,29.618963,17.282667,S3,0.28052497,446
13083,281517926497842,dimkkljg-1,0,DES,55.80411,217.95619,25.222586,13.345999,S3,0.4610825,446
13084,281517926497843,UNASSIGNED,0,ACTA2,55.861927,208.59709,26.43168,30.775465,S3,5.593644,449
13085,281517926497844,dimjdhph-1,1,ACTA2,56.13526,149.9851,28.76816,40.0,S3,0.0,449
13086,281517926497845,UNASSIGNED,0,DES,56.171703,113.68055,26.342617,37.95434,S3,17.65694,446
13087,281517926497847,UNASSIGNED,0,DES,55.92241,236.1626,24.141434,17.427917,S3,8.240946,446
13088,281517926497855,dimjdhph-1,1,DES,56.632446,148.33707,28.701042,40.0,S3,0.0,446
13089,281517926497856,dimjmjkm-1,1,DES,56.673798,156.55334,25.26527,40.0,S3,0.0,446
13090,281517926497858,UNASSIGNED,0,DES,56.47491,221.00568,28.780663,40.0,S3,1.8331008,446
13091,281517926497859,UNASSIGNED,0,ACTA2,57.15572,43.543,26.653137,33.692787,S3,15.496573,449
13092,281517926497862,UNASSIGNED,0,DES,57.32714,36.76619,29.422031,40.0,S3,8.89166,446
13093,281517926497863,dimkkljg-1,1,DES,56.581985,215.90399,26.380047,40.0,S3,0.0,446
13094,281517926497865,UNASSIGNED,0,ACTA2,57.089252,111.63282,27.707561,37.95434,S3,15.41306,449
13095,281517926497867,odlpfgmk-1,0,DES,57.4925,23.050457,25.970192,40.0,S3,3.7561972,446
13096,281517926497868,UNASSIGNED,0,DES,57.356968,71.59303,27.662941,40.0,S3,8.4005575,446
13097,281517926497870,UNASSIGNED,0,DES,57.28672,83.116974,28.634903,40.0,S3,5.3389797,446
13098,281517926497874,dimjdifi-1,1,ACTA2,57.122494,141.22125,28.55644,40.0,S3,0.0,449
13099,281517926497876,UNASSIGNED,0,DES,56.956554,244.01346,28.434355,40.0,S3,2.6386409,446
13100,281517926497879,UNASSIGNED,0,DES,57.8867,44.5186,27.530945,40.0,S3,16.301516,446
13101,281517926497882,UNASSIGNED,0,DES,57.267265,223.3027,28.958267,40.0,S3,3.65449,446
13102,281517926497883,UNASSIGNED,0,DES,57.695694,85.33979,28.688995,40.0,S3,5.5223856,446
13103,281517926497884,UNASSIGNED,0,DES,58.003986,47.96255,28.412052,40.0,S3,16.057941,446
13104,281517926497886,UNASSIGNED,0,DES,57.35674,239.8439,27.605999,40.0,S3,5.882772,446
13105,281517926497891,UNASSIGNED,0,ACTA2,57.926224,108.82562,26.252222,28.480936,S3,12.512728,449
13106,281517926497894,UNASSIGNED,0,DES,58.36714,34.30055,29.596386,40.0,S3,6.2357802,446
13107,281517926497895,odlpfgmk-1,0,LYVE1,58.538002,28.03836,27.432842,40.0,S3,0.6720069,391
13108,281517926497899,UNASSIGNED,0,ACTA2,58.267433,121.93355,25.574883,15.915794,S3,13.1755295,449
13109,281517926497906,dimkkljg-1,0,ACTA2,58.138298,213.76231,25.069323,21.710054,S3,0.070280716,449
13110,281517926497914,UNASSIGNED,0,ACTA2,58.56309,161.40495,23.843884,40.0,S3,4.154953,449
13111,281517926497915,UNASSIGNED,0,DES,58.448143,206.69934,24.410967,40.0,S3,6.863159,446
13112,281517926497917,dimkkljg-1,0,DES,58.409386,212.96385,23.671036,40.0,S3,0.5993079,446
13113,281517926497921,dimjmjkm-1,1,DES,58.680412,154.39519,27.915411,40.0,S3,0.0,446
13114,281517926497925,UNASSIGNED,0,DES,59.526447,8.4844265,28.826841,40.0,S3,17.865574,446
13115,281517926497926,UNASSIGNED,0,DES,59.367428,66.402504,28.042948,27.880842,S3,6.236606,446
13116,281517926497929,dimjdifi-1,0,ACTA2,59.084587,139.40866,29.448856,40.0,S3,1.0027888,449
13117,281517926497930,dimkkljg-1,0,ACTA2,58.812973,220.31424,23.913454,33.692787,S3,0.5892334,449
13118,281517926497933,UNASSIGNED,0,DES,58.885376,228.33302,27.911827,40.0,S3,8.608017,446
13119,281517926497934,UNASSIGNED,0,DES,59.64097,36.13339,29.057823,40.0,S3,7.741895,446
13120,281517926497937,UNASSIGNED,0,DES,59.585045,56.453274,29.620647,40.0,S3,8.4422655,446
13121,281517926497938,dilhjfdf-1,1,DES,59.58405,91.30269,26.695204,40.0,S3,0.0,446
13122,281517926497941,UNASSIGNED,0,ACTA2,59.854816,95.12382,27.22196,40.0,S3,2.667688,449
13123,281517926497946,dimjmjkm-1,1,ACTA2,59.710987,155.12076,29.636314,40.0,S3,0.0,449
13124,281517926497947,UNASSIGNED,0,DES,59.884155,116.03463,29.121433,40.0,S3,15.512155,446
13125,281517926497948,UNASSIGNED,0,DES,60.119083,74.315384,26.601038,40.0,S3,4.6239147,446
13126,281517926497951,UNASSIGNED,0,DES,60.392456,72.16682,27.382608,16.910517,S3,6.5196323,446
13127,281517926497955,UNASSIGNED,0,DES,60.169598,124.57722,28.451052,40.0,S3,11.573275,446
13128,281517926497957,dimkkljg-1,1,DES,60.015907,216.10822,25.716846,40.0,S3,0.0,446
13129,281517926497967,dilhmnnj-1,0,DES,60.96411,78.72265,28.26032,17.455168,S3,0.73751414,446
13130,281517926497974,dilhjfdf-1,0,DES,61.133736,94.4128,28.791964,40.0,S3,1.8078761,446
13131,281517926497975,dimjmjkm-1,0,ACTA2,60.816845,153.7756,27.821108,40.0,S3,0.074401855,449
13132,281517926497977,UNASSIGNED,0,DES,61.097168,103.02641,27.248047,40.0,S3,5.9237943,446
13133,281517926497978,UNASSIGNED,0,DES,60.85919,205.07777,27.828817,40.0,S3,8.592903,446
13134,281517926497979,UNASSIGNED,0,ACTA2,61.205025,108.93051,27.966385,40.0,S3,11.588566,449
13135,281517926497983,UNASSIGNED,0,DES,61.460278,44.89845,26.775345,37.95434,S3,16.423449,446
13136,281517926497984,UNASSIGNED,0,DES,61.18011,135.73528,28.284462,40.0,S3,4.4681673,446
13137,281517926497985,UNASSIGNED,0,ATP5F1E,60.900505,239.09781,27.626934,40.0,S3,8.779608,457
13138,281517926497986,dimjmjkm-1,0,ACTA2,61.142075,152.76414,28.373817,40.0,S3,1.0858612,449
13139,281517926497989,UNASSIGNED,0,DES,61.45573,83.11117,27.200037,27.601595,S3,2.6627517,446
13140,281517926497994,UNASSIGNED,0,DES,62.00576,7.4518256,25.8609,40.0,S3,18.898174,446
13141,281517926497996,UNASSIGNED,0,DES,61.552723,105.64215,27.529266,37.95434,S3,8.296158,446
13142,281517926497997,UNASSIGNED,0,DES,61.87068,17.862432,29.325876,40.0,S3,8.487568,446
13143,281517926498000,UNASSIGNED,0,DES,61.1344,249.77768,28.579485,40.0,S3,6.2763205,446
13144,281517926498008,diminabo-1,0,DES,61.926975,99.74401,28.52515,40.0,S3,2.612114,446
13145,281517926498009,dilhmnnj-1,0,DES,62.109924,80.562805,28.3209,40.0,S3,0.09086073,446
13146,281517926498012,dimkkljg-1,0,ACTA2,61.59328,214.18513,27.664957,31.453669,S3,1.1186755,449
13147,281517926498013,diminabo-1,0,ACTA2,62.1337,97.1044,26.134333,40.0,S3,0.39782578,449
13148,281517926498014,UNASSIGNED,0,DES,62.48862,9.955948,29.205555,40.0,S3,16.394053,446
13149,281517926498015,dimkkljg-1,0,ACTA2,61.633823,216.93655,28.086731,40.0,S3,0.43382263,449
13150,281517926498021,UNASSIGNED,0,ACTA2,61.88488,224.56438,28.433239,40.0,S3,5.418713,449
13151,281517926498028,UNASSIGNED,0,DES,62.835182,37.280975,26.919748,40.0,S3,8.807214,446
13152,281517926498029,dilhmnnj-1,0,DES,62.63991,77.20495,28.670395,40.0,S3,1.028486,446
13153,281517926498035,diminabo-1,0,DES,62.75876,98.85804,26.151007,18.535385,S3,1.4368157,446
13154,281517926498037,UNASSIGNED,0,DES,62.33378,246.74492,28.565271,40.0,S3,4.973934,446
13155,281517926498039,dimjdifi-1,1,ACTA2,62.856873,141.96272,26.823639,16.34008,S3,0.0,449
13156,281517926498040,UNASSIGNED,0,ACTA2,62.606236,243.65274,24.618109,40.0,S3,5.527754,449
13157,281517926498041,UNASSIGNED,0,DES,62.683876,235.24327,27.994633,33.692787,S3,11.489907,446
13158,281517926498044,dimjmjkm-1,0,ACTA2,62.902172,154.1933,27.886225,40.0,S3,0.20380867,449
13159,281517926498046,UNASSIGNED,0,DES,63.13077,116.46402,27.915699,34.598923,S3,12.576082,446
13160,281517926498049,UNASSIGNED,0,DES,63.28127,100.13577,26.336498,40.0,S3,2.5986347,446
13161,281517926498050,dilhjfdf-1,0,ACTA2,63.338814,92.09417,24.223064,40.0,S3,1.5845034,449
13162,281517926498055,dilhjfdf-1,0,ACTA2,63.37873,89.90242,27.76146,36.26353,S3,2.0427935,449
13163,281517926498059,UNASSIGNED,0,DES,63.86933,15.494122,27.782364,34.598923,S3,10.899069,446
13164,281517926498063,UNASSIGNED,0,DES,63.84821,58.361217,28.86102,40.0,S3,4.1350913,446
13165,281517926498068,UNASSIGNED,0,DES,63.917824,72.19844,28.486582,40.0,S3,5.0342193,446
13166,281517926498072,UNASSIGNED,0,ATP5F1E,63.545918,243.4877,28.775402,40.0,S3,4.78829,457
13167,281517926498074,UNASSIGNED,0,DES,63.543144,248.75014,28.743032,40.0,S3,3.6866014,446
13168,281517926498075,UNASSIGNED,0,DES,63.564762,245.90262,25.693386,40.0,S3,4.0139465,446
13169,281517926498078,UNASSIGNED,0,DES,63.905594,159.55653,26.557568,40.0,S3,2.9665043,446
13170,281517926498087,UNASSIGNED,0,DES,63.84692,230.13884,23.343266,40.0,S3,9.448927,446
13171,281517926498088,diminabo-1,1,ACTA2,64.248825,97.519394,27.871092,40.0,S3,0.0,449
13172,281517926498090,UNASSIGNED,0,DES,64.566124,42.849163,28.53653,40.0,S3,14.496406,446
13173,281517926498091,UNASSIGNED,0,DES,64.24469,132.75844,27.35344,40.0,S3,7.0974755,446
13174,281517926498092,dilhmnnj-1,1,DES,64.43188,80.89159,27.205994,40.0,S3,0.0,446
13175,281517926498102,UNASSIGNED,0,DES,64.56822,146.39008,29.299538,40.0,S3,1.1120907,446
13176,281517926498103,dimkdpmj-1,0,DES,64.45214,208.1723,28.042131,17.282667,S3,4.2919145,446
13177,281517926498106,dilhmnnj-1,1,ACTA2,64.94951,79.93024,28.223846,40.0,S3,0.0,449
13178,281517926498107,UNASSIGNED,0,DES,64.76994,159.76765,27.791302,35.269947,S3,3.3873131,446
13179,281517926498109,dimjmjkm-1,0,ACTA2,64.879425,158.68759,28.160564,40.0,S3,2.4711835,449
13180,281517926498113,dimjmjkm-1,0,ACTA2,64.95878,156.74608,26.969822,40.0,S3,1.142181,449
13181,281517926498115,dilhmnnj-1,1,DES,65.31345,78.86397,28.478216,40.0,S3,0.0,446
13182,281517926498118,diliaabk-1,0,DES,65.41664,61.894432,27.403688,40.0,S3,0.50252914,446
13183,281517926498122,dilhjfdf-1,0,ACTA2,65.506516,90.762375,27.30329,40.0,S3,3.1840224,449
13184,281517926498123,UNASSIGNED,0,DES,65.09781,242.47487,25.304308,40.0,S3,4.3016543,446
13185,281517926498125,UNASSIGNED,0,ACTA2,65.75152,83.05798,28.986439,40.0,S3,1.4579773,449
13186,281517926498127,UNASSIGNED,0,TIMP3,65.62049,110.81056,28.889114,40.0,S3,9.185332,73
13187,281517926498128,UNASSIGNED,0,DES,65.52942,145.74313,29.390007,40.0,S3,1.7318726,446
13188,281517926498130,UNASSIGNED,0,ACTA2,65.85867,88.91809,28.722805,40.0,S3,4.6960263,449
13189,281517926498132,UNASSIGNED,0,DES,65.3488,234.39482,24.088367,40.0,S3,9.577102,446
13190,281517926498134,dilhmnnj-1,1,DES,66.08771,80.42516,27.05951,40.0,S3,0.0,446
13191,281517926498137,UNASSIGNED,0,DES,65.96802,101.43349,27.169035,40.0,S3,3.8970912,446
13192,281517926498138,dimipdbf-1,1,NOVA1,65.78136,141.83391,25.849741,40.0,S3,0.0,98
13193,281517926498143,UNASSIGNED,0,DES,66.50133,13.617712,29.477922,40.0,S3,13.231807,446
13194,281517926498145,UNASSIGNED,0,DES,66.354965,38.367107,26.9394,28.780483,S3,10.490051,446
13195,281517926498154,UNASSIGNED,0,DES,66.26434,111.670135,29.001303,40.0,S3,8.53566,446
13196,281517926498160,diminhif-1,0,ACTA2,66.38171,152.34404,28.243439,40.0,S3,2.3008134,449
13197,281517926498162,UNASSIGNED,0,DES,66.944626,48.010643,28.662031,40.0,S3,13.250157,446
13198,281517926498166,UNASSIGNED,0,DES,66.47858,215.70467,27.429996,17.704618,S3,1.9960978,446
13199,281517926498169,UNASSIGNED,0,DES,66.492485,246.04883,24.553518,17.455168,S3,1.0828362,446
13200,281517926498170,UNASSIGNED,0,ACTA2,66.67322,161.10619,26.18396,22.08751,S3,5.479589,449
13201,281517926498172,UNASSIGNED,0,ACTA2,67.427216,9.899607,29.808508,40.0,S3,16.664377,449
13202,281517926498173,dimipdbf-1,1,DES,66.84613,140.32568,26.623238,40.0,S3,0.0,446
13203,281517926498175,UNASSIGNED,0,DES,66.616905,235.1514,28.687765,40.0,S3,9.041761,446
13204,281517926498184,UNASSIGNED,0,DES,66.91672,222.2193,27.983698,40.0,S3,7.0258884,446
13205,281517926498185,UNASSIGNED,0,DES,67.49962,53.19897,28.483356,40.0,S3,8.032725,446
13206,281517926498188,UNASSIGNED,0,DES,67.49718,88.24914,27.195429,40.0,S3,5.675865,446
13207,281517926498191,UNASSIGNED,0,DES,67.106224,231.70941,28.449131,40.0,S3,6.742249,446
13208,281517926498196,UNASSIGNED,0,DES,67.196045,240.83984,26.98877,15.944031,S3,4.377958,446
13209,281517926498197,UNASSIGNED,0,DES,67.59241,130.05402,29.043789,40.0,S3,8.25945,446
13210,281517926498204,UNASSIGNED,0,DES,67.63252,163.20935,23.822985,40.0,S3,7.7645082,446
13211,281517926498205,dimkdpmj-1,0,DES,67.52569,214.42534,28.287369,16.424665,S3,0.4299763,446
13212,281517926498208,dimipdbf-1,1,ACTA2,67.85321,142.37213,27.375845,40.0,S3,0.0,449
13213,281517926498209,UNASSIGNED,0,SFXN1,68.051765,112.96803,28.851202,40.0,S3,6.8528852,294
13214,281517926498215,UNASSIGNED,0,DES,68.36541,130.96623,26.15861,27.880842,S3,7.151668,446
13215,281517926498220,diminhif-1,0,DES,68.33205,151.54333,26.01308,19.598164,S3,2.5675664,446
13216,281517926498222,UNASSIGNED,0,DES,68.189735,232.91942,27.361052,23.490484,S3,6.4048557,446
13217,281517926498228,UNASSIGNED,0,DES,68.84321,128.92775,29.440943,17.427917,S3,7.8747525,446
13218,281517926498229,UNASSIGNED,0,DES,68.732185,222.66042,28.31958,40.0,S3,6.3236294,446
13219,281517926498230,dimkdpmj-1,0,DES,68.791115,208.17535,27.42583,40.0,S3,1.3334383,446
13220,281517926498233,dimkdpmj-1,1,ACTA2,68.88802,209.77249,27.515217,40.0,S3,0.0,449
13221,281517926498242,diminabo-1,0,IL33,69.44231,92.57367,27.213116,40.0,S3,2.0470169,436
13222,281517926498246,UNASSIGNED,0,DES,69.41434,121.23002,28.608383,40.0,S3,10.455518,446
13223,281517926498249,UNASSIGNED,0,ACTA2,69.87358,40.161594,26.559858,40.0,S3,13.480887,449
13224,281517926498250,UNASSIGNED,0,ACTA2,69.51918,152.23239,28.383093,40.0,S3,3.8416789,449
13225,281517926498254,dimkpblg-1,0,ATP5F1E,69.31369,244.4865,27.832155,30.592636,S3,0.31350708,457
13226,281517926498258,UNASSIGNED,0,DES,69.70804,161.3587,24.882763,25.933079,S3,7.7299767,446
13227,281517926498259,UNASSIGNED,0,ACTA2,70.16322,46.123882,28.765251,40.0,S3,15.076118,449
13228,281517926498260,dimkdpmj-1,0,DES,69.60283,217.29556,27.509052,40.0,S3,1.8205566,446
13229,281517926498262,UNASSIGNED,0,ATP5F1E,69.550476,241.96924,27.045788,40.0,S3,2.6225371,457
13230,281517926498263,UNASSIGNED,0,DES,70.22635,82.96326,27.943586,24.96483,S3,2.2149854,446
13231,281517926498265,dilhmnnj-1,1,DES,70.31106,79.77305,27.04648,40.0,S3,0.0,446
13232,281517926498266,diliaabk-1,0,ACTA2,70.328835,61.080204,28.71095,40.0,S3,0.11979675,449
13233,281517926498267,dimkdpmj-1,1,ACTA2,69.93582,211.29968,27.500666,40.0,S3,0.0,449
13234,281517926498268,UNASSIGNED,0,DES,70.39078,89.10705,28.319483,40.0,S3,5.5685654,446
13235,281517926498271,UNASSIGNED,0,DES,70.84609,56.615658,27.670351,17.1813,S3,4.593895,446
13236,281517926498273,UNASSIGNED,0,DES,70.33741,227.63858,27.9459,40.0,S3,2.8241441,446
13237,281517926498276,UNASSIGNED,0,DES,70.71893,129.93625,29.491932,40.0,S3,5.7800508,446
13238,281517926498277,UNASSIGNED,0,DES,71.10337,41.459362,28.81045,33.692787,S3,15.211822,446
13239,281517926498278,UNASSIGNED,0,ACTA2,71.065704,47.49174,29.206957,40.0,S3,13.717957,449
13240,281517926498287,dimkpblg-1,0,DES,70.59632,244.19421,27.164558,17.282667,S3,0.6057892,446
