length	aai	cov	error	count
20000	60	100	1.91079801145065	25309
20000	65	5	22.2826482516062	1129400
20000	65	10	17.1488075584792	179667
20000	65	15	7.04923548312426	83430
20000	65	20	3.60501032371663	57304
20000	65	25	3.56123564525023	48049
20000	65	30	3.41075496257729	41369
20000	65	35	3.34439622159816	42107
20000	65	40	3.34681256916013	48964
20000	65	45	2.8861233883944	53465
20000	65	50	2.93397437213368	52672
20000	65	55	2.91968678857181	53676
20000	65	60	2.78987430619587	48082
20000	65	65	2.68855386238662	42065
20000	65	70	2.48125772505169	38361
20000	65	75	2.28591945425169	30583
20000	65	80	2.15697747794261	31347
20000	65	85	2.03316086547507	38825
20000	65	90	2.14511194802979	34787
20000	65	95	1.80683661508223	31433
20000	65	100	1.63498055233659	14351
20000	70	5	21.3127034147854	670719
20000	70	10	18.7775133222402	97181
20000	70	15	7.58056493993685	36880
20000	70	20	4.61103509787602	24038
20000	70	25	3.79479531297795	22642
20000	70	30	3.31131207017924	21461
20000	70	35	2.9270941310035	22727
20000	70	40	2.58362145412154	29613
20000	70	45	2.4028814511598	33947
20000	70	50	2.58132490451732	39837
20000	70	55	2.51829910415363	38034
20000	70	60	2.39388814929419	39357
20000	70	65	2.31181875249672	41702
20000	70	70	2.240531474908	51315
20000	70	75	2.23691421856921	45924
20000	70	80	2.23509933774834	53025
20000	70	85	2.16429589807146	72192
20000	70	90	2.0345855584569	57206
20000	70	95	1.63139238679157	25048
20000	70	100	1.92085541075946	4835
20000	75	5	17.2480057202869	470101
20000	75	10	14.070325722773	50817
20000	75	15	9.15506573859242	17555
20000	75	20	5.92938197505392	13577
20000	75	25	3.70041314621697	13958
20000	75	30	3.15479813349564	14580
20000	75	35	2.71302515474779	18850
20000	75	40	2.78868282117233	16428
20000	75	45	2.71302515474779	16044
20000	75	50	2.78868282117233	15778
20000	75	55	2.64972286061917	14883
20000	75	60	2.62873699460029	21438
20000	75	65	2.51081349894756	30981
20000	75	70	2.3732020170397	32278
20000	75	75	2.17246864115006	33263
20000	75	80	2.19323038602597	40916
20000	75	85	2.41262095675759	61170
20000	75	90	2.13701860396567	48531
20000	75	95	1.75378954525457	22358
20000	75	100	1.9077827055147	6387
20000	80	5	17.9469962439935	227787
20000	80	10	19.215906818237	23788
20000	80	15	8.24118776929866	10799
20000	80	20	4.37240543472212	9910
20000	80	25	2.7709732648492	10894
20000	80	30	3.55990281838298	8172
20000	80	35	3.19163083385747	8120
20000	80	40	3.20422527847637	6842
20000	80	45	3.10918001323662	7066
20000	80	50	2.88806525990606	7800
20000	80	55	2.62853186308309	9292
20000	80	60	2.58471133364078	10683
20000	80	65	2.35881266158183	12434
20000	80	70	2.27452576363924	15117
20000	80	75	2.19407429570282	16820
20000	80	80	2.25713601784223	21015
20000	80	85	1.7892584917466	27118
20000	80	90	1.59042976178128	34185
20000	80	95	1.56064696828241	24383
20000	80	100	1.61629717170256	11216
20000	85	5	18.9580920134248	104247
20000	85	10	20.3320686798915	18136
20000	85	15	6.55769092693201	8399
20000	85	20	6.77694068528799	5964
20000	85	25	3.82189128221508	5205
20000	85	30	3.90649466102294	4099
20000	85	35	3.72959866002097	4664
20000	85	40	3.31059095203107	5315
20000	85	45	3.08141772851545	6369
20000	85	50	2.7511268660516	7380
20000	85	55	2.75049872739579	8132
20000	85	60	2.68313269068455	8655
20000	85	65	2.62239522538036	9934
20000	85	70	2.43003942351192	14187
20000	85	75	2.62176333855884	15779
20000	85	80	2.26770045937341	20329
20000	85	85	1.94303211295292	24283
20000	85	90	1.73418406513887	25451
20000	85	95	1.41165352470394	25717
20000	85	100	1.26128280231933	21041
20000	90	5	19.1962895586476	39372
20000	90	10	15.0890346766635	10669
20000	90	15	10.7714140835319	4348
20000	90	20	8.25430901834878	3478
20000	90	25	4.4919181643495	2891
20000	90	30	3.87256069827381	3605
20000	90	35	3.18503015106617	3447
20000	90	40	2.94629485362883	4440
20000	90	45	2.72289181378064	5458
20000	90	50	2.86708018123084	6117
20000	90	55	2.68842196928534	7260
20000	90	60	2.65358716989527	8564
20000	90	65	2.58134340387317	10765
20000	90	70	2.42419163649524	15576
20000	90	75	2.25479400791656	20010
20000	90	80	2.14233547025887	23777
20000	90	85	1.89210200003855	31429
20000	90	90	1.5732947482117	40735
20000	90	95	1.28640575628114	54076
20000	90	100	1.23216766544234	60266
20000	95	5	21.5120508374871	15642
20000	95	10	16.5426496742578	6240
20000	95	15	14.0027581941034	3208
20000	95	20	9.36367154842161	2348
20000	95	25	6.33423747345403	2591
20000	95	30	4.22667564642736	2972
20000	95	35	3.25734811929254	3040
20000	95	40	2.68752719900651	3615
20000	95	45	2.61020572584807	4824
20000	95	50	2.52249675989005	5248
20000	95	55	2.37864819436663	6635
20000	95	60	2.35210616001104	7900
20000	95	65	2.22487892392084	10720
20000	95	70	2.00246589967879	16122
20000	95	75	1.71838697062409	28445
20000	95	80	1.71791835270325	37596
20000	95	85	1.58198290757951	50027
20000	95	90	1.37296238011817	85513
20000	95	95	1.22243802193409	153184
20000	95	100	1.18871599896735	172513
20000	100	5	25.1205499386339	8230
20000	100	10	79.5051865983069	5293
20000	100	15	47.2953236517953	5069
20000	100	20	58.7485998593347	3087
20000	100	25	79.4119425740495	3822
20000	100	30	20.8531996447436	2144
20000	100	35	79.2422638240531	3331
20000	100	40	79.5058830111414	3948
20000	100	45	7.56526862319107	2467
20000	100	50	21.318098011814	4561
20000	100	55	19.6330756994477	5100
20000	100	60	2.42332335750296	5401
20000	100	65	2.84460037639916	8572
20000	100	70	2.06656204781218	10617
20000	100	75	1.93889571254895	18356
20000	100	80	1.82475668933506	28562
20000	100	85	1.57550456212618	50786
20000	100	90	1.36231051398771	95399
20000	100	95	1.1695670178061	184954
20000	100	100	0.994594558355946	319260
50000	5	5	NA	0
50000	5	10	NA	0
50000	5	15	NA	0
50000	5	20	NA	0
50000	5	25	NA	0
50000	5	30	NA	0
50000	5	35	NA	0
50000	5	40	NA	0
50000	5	45	NA	0
50000	5	50	NA	0
50000	5	55	NA	0
50000	5	60	NA	0
50000	5	65	NA	0
50000	5	70	NA	0
50000	5	75	NA	0
50000	5	80	NA	0
50000	5	85	NA	0
50000	5	90	NA	0
50000	5	95	NA	0
50000	5	100	NA	0
50000	10	5	NA	0
50000	10	10	NA	0
50000	10	15	NA	0
50000	10	20	NA	0
50000	10	25	NA	0
50000	10	30	NA	0
50000	10	35	NA	0
50000	10	40	NA	0
50000	10	45	NA	0
50000	10	50	NA	0
50000	10	55	NA	0
50000	10	60	NA	0
50000	10	65	NA	0
50000	10	70	NA	0
50000	10	75	NA	0
50000	10	80	NA	0
50000	10	85	NA	0
50000	10	90	NA	0
50000	10	95	NA	0
50000	10	100	NA	0
50000	15	5	NA	0
50000	15	10	NA	0
50000	15	15	NA	0
50000	15	20	NA	0
50000	15	25	NA	0
50000	15	30	NA	0
50000	15	35	NA	0
50000	15	40	NA	0
50000	15	45	NA	0
50000	15	50	NA	0
50000	15	55	NA	0
50000	15	60	NA	0
50000	15	65	NA	0
50000	15	70	NA	0
50000	15	75	NA	0
50000	15	80	NA	0
50000	15	85	NA	0
50000	15	90	NA	0
50000	15	95	NA	0
50000	15	100	NA	0
50000	20	5	53.4141102605056	33853
50000	20	10	17.8583732387088	660
50000	20	15	12.9830228069484	137
50000	20	20	7.73446737294225	62
50000	20	25	6.43377365971744	169
50000	20	30	13.4612800876404	30
50000	20	35	18.8704194064515	2
50000	20	40	NA	0
50000	20	45	NA	0
50000	20	50	NA	0
50000	20	55	NA	0
50000	20	60	NA	0
50000	20	65	NA	0
50000	20	70	NA	0
50000	20	75	NA	0
50000	20	80	NA	0
50000	20	85	NA	0
50000	20	90	NA	0
50000	20	95	NA	0
50000	20	100	NA	0
50000	25	5	32.8837114381832	2819170
50000	25	10	28.6097154000585	285950
50000	25	15	11.5877136788159	10429
50000	25	20	11.4271404278529	2586
50000	25	25	5.52686708933685	1876
50000	25	30	3.42944260707593	2150
50000	25	35	5.41167007123125	4832
50000	25	40	4.50781866476989	833
50000	25	45	3.94006309148265	519
50000	25	50	4.2229991370345	66
50000	25	55	4.64012187232622	27
50000	25	60	3.42350882310048	6
50000	25	65	NA	0
50000	25	70	NA	0
50000	25	75	NA	0
50000	25	80	NA	0
50000	25	85	NA	0
50000	25	90	NA	0
50000	25	95	NA	0
50000	25	100	NA	0
50000	30	5	33.4305729197674	8829661
50000	30	10	26.0831970943911	1043010
50000	30	15	9.62499348009988	101430
50000	30	20	9.87391125906334	25583
50000	30	25	12.186943955897	18203
50000	30	30	7.21460245436733	13147
50000	30	35	4.60234952800642	12177
50000	30	40	3.98557946524778	21648
50000	30	45	3.68924210945395	20472
50000	30	50	3.52526944050839	22409
50000	30	55	2.97101431231874	13828
50000	30	60	2.73407651645994	10507
50000	30	65	2.5689469573008	7356
50000	30	70	1.99144627382131	4919
50000	30	75	2.35150844173817	3127
50000	30	80	1.49571778140294	2019
50000	30	85	1.67611100732715	431
50000	30	90	NA	0
50000	30	95	NA	0
50000	30	100	NA	0
50000	35	5	34.9257320695997	10157489
50000	35	10	17.7366586216144	1315049
50000	35	15	9.40952640438654	334570
50000	35	20	7.55870278412634	147560
50000	35	25	7.35080622818197	76271
50000	35	30	6.12966984700227	38933
50000	35	35	6.86215925511457	23877
50000	35	40	4.66998479192764	22960
50000	35	45	3.60993955104166	24366
50000	35	50	3.74217533944229	38318
50000	35	55	3.52044662523024	51402
50000	35	60	4.05444659848715	37264
50000	35	65	5.35142458329912	23285
50000	35	70	4.82385925143091	19178
50000	35	75	4.78768803522946	13636
50000	35	80	5.70636262194381	9309
50000	35	85	5.74403020500988	9505
50000	35	90	5.41106958944554	2704
50000	35	95	3.43996005481839	73
50000	35	100	NA	0
50000	40	5	35.9439843853632	8801311
50000	40	10	21.8799554709198	887890
50000	40	15	13.0153246546824	329432
50000	40	20	10.277080385265	207627
50000	40	25	6.55313837375178	109647
50000	40	30	6.94328358208955	81139
50000	40	35	6.99617415957794	64970
50000	40	40	5.54305193017369	38844
50000	40	45	4.23688380255924	24110
50000	40	50	4.58827236280272	23999
50000	40	55	4.11021414835016	27231
50000	40	60	4.94013579096359	34320
50000	40	65	5.82577128012342	38638
50000	40	70	6.2460419304718	25204
50000	40	75	5.79731916514518	22144
50000	40	80	4.88767211530719	14878
50000	40	85	4.82432624656695	11209
50000	40	90	4.78142809612227	6919
50000	40	95	5.94378982386361	2456
50000	40	100	2.46196435257145	355
50000	45	5	34.5701557787554	6243863
50000	45	10	22.9413956459254	495443
50000	45	15	13.7450815046115	254200
50000	45	20	12.2561147132961	195636
50000	45	25	7.28870551160637	144335
50000	45	30	7.78352135796864	130273
50000	45	35	6.32612307739211	106464
50000	45	40	5.12360649723847	79723
50000	45	45	5.03187134672658	69952
50000	45	50	5.56649030667154	47788
50000	45	55	5.91862087798947	36260
50000	45	60	6.43021692111549	27400
50000	45	65	5.45417285721605	20873
50000	45	70	5.89600079170469	19065
50000	45	75	5.37888496401161	10322
50000	45	80	4.62026166303732	6175
50000	45	85	5.6390653601809	3805
50000	45	90	3.23754562387623	1391
50000	45	95	2.40777645025769	1258
50000	45	100	1.71812771497393	338
50000	50	5	34.0128276133136	3579738
50000	50	10	26.5187364960698	301945
50000	50	15	7.77568987716185	187813
50000	50	20	5.36852754066194	179598
50000	50	25	4.39701194829575	208807
50000	50	30	5.98247404002937	135117
50000	50	35	8.86629837842375	130304
50000	50	40	8.21957329009429	125990
50000	50	45	7.23120837297812	143347
50000	50	50	7.90783469262388	183010
50000	50	55	8.4020247521304	153305
50000	50	60	8.84651380439869	110623
50000	50	65	9.69283197863179	55863
50000	50	70	8.71498443752779	20103
50000	50	75	4.18914500572176	10243
50000	50	80	3.25168519939991	5424
50000	50	85	3.00877746095341	1655
50000	50	90	2.53225302441855	869
50000	50	95	2.14982970175186	726
50000	50	100	2.26212566730423	757
50000	55	5	32.0045732680983	2135235
50000	55	10	21.8176730302842	172037
50000	55	15	4.29143910316024	93589
50000	55	20	3.3811723832475	124066
50000	55	25	2.88974669293024	110582
50000	55	30	3.09375253220971	92120
50000	55	35	6.85704348576821	117346
50000	55	40	4.64752998365506	95618
50000	55	45	7.00366091186278	91393
50000	55	50	7.73079019073569	78795
50000	55	55	7.00547478931288	61875
50000	55	60	5.65215079491679	51817
50000	55	65	4.60566459879996	36403
50000	55	70	4.00080860450321	19623
50000	55	75	4.21896772030042	13831
50000	55	80	2.72601970493644	9663
50000	55	85	2.41249897360791	4208
50000	55	90	2.34953459637577	1246
50000	55	95	2.1536039786921	1157
50000	55	100	1.04463114125526	933
50000	60	5	30.1053876760942	1310305
50000	60	10	5.44882070071994	140604
50000	60	15	2.76621787025704	84486
50000	60	20	2.32417655550891	66217
50000	60	25	2.38889923491061	72048
50000	60	30	2.3383008728132	79587
50000	60	35	3.2925399756355	70884
50000	60	40	2.77924497837079	49200
50000	60	45	3.62635100360268	29601
50000	60	50	3.94799795423424	26605
50000	60	55	3.69925979947683	32226
50000	60	60	3.54346234014985	28947
50000	60	65	3.50071403759311	21913
50000	60	70	2.88018638501587	15026
50000	60	75	2.17134719119756	14337
50000	60	80	2.00676810623074	17090
50000	60	85	1.94652502102381	13736
50000	60	90	1.6629979748767	16020
50000	60	95	1.5388057466254	7680
50000	60	100	1.60343373081922	1389
50000	65	5	30.837105556649	774585
50000	65	10	7.72751045458802	58754
50000	65	15	3.98452166583656	23021
50000	65	20	2.47694919644806	28528
50000	65	25	2.16960882492098	41648
50000	65	30	2.31851246252856	47651
50000	65	35	2.14930403971695	47957
50000	65	40	2.24829364360329	32690
50000	65	45	2.74039477868222	25280
50000	65	50	2.71050155094329	33224
50000	65	55	3.01214445509748	24500
50000	65	60	3.9130180855413	20569
50000	65	65	2.64730500457439	22173
50000	65	70	2.00123399480206	36538
50000	65	75	1.94145963087172	48955
50000	65	80	1.84149250379493	69980
50000	65	85	1.69041780683985	144165
50000	65	90	1.73582665479371	116450
50000	65	95	1.51051140942688	16589
50000	65	100	1.75243926909557	2308
50000	70	5	33.2685565189031	416181
50000	70	10	27.972664243474	16602
50000	70	15	3.80175813342097	9428
50000	70	20	2.39106748368136	22405
50000	70	25	2.27943094488031	25379
50000	70	30	2.35454426576553	17816
50000	70	35	2.18777473499126	18101
50000	70	40	2.41663049759609	13184
50000	70	45	2.86303136136126	9869
50000	70	50	4.74461260091123	14510
50000	70	55	12.0910793783613	18064
50000	70	60	3.33960685905479	18939
50000	70	65	2.09128952692404	31329
50000	70	70	2.09209192575483	69787
50000	70	75	2.56120394248772	86985
50000	70	80	1.79901979460644	56432
50000	70	85	1.48843731322698	53619
50000	70	90	1.31715292329657	51505
50000	70	95	1.36615185125153	24685
50000	70	100	1.53629667377004	1357
50000	75	5	24.2921805067239	325192
50000	75	10	33.3907312294036	8595
50000	75	15	4.17109304983207	4636
50000	75	20	3.18901948268048	7214
50000	75	25	2.58957546857408	5631
50000	75	30	2.50947593923785	5576
50000	75	35	2.35311500751993	4904
50000	75	40	2.41210304601426	4423
50000	75	45	2.80551446416831	4292
50000	75	50	4.65727395848073	6346
50000	75	55	12.0670515097691	9491
50000	75	60	2.56477021221195	13597
50000	75	65	2.22732624346181	19927
50000	75	70	2.42444463766756	27860
50000	75	75	2.32255914695102	17542
50000	75	80	1.49484656010795	24023
50000	75	85	1.47004180213655	25035
50000	75	90	1.36478845778904	11679
50000	75	95	1.34725217432519	5049
50000	75	100	1.14190089911223	1221
50000	80	5	32.6468103084073	110653
50000	80	10	38.9899555618787	3734
50000	80	15	35.129489060407	2693
50000	80	20	3.48294516317264	1912
50000	80	25	2.3641245335913	2221
50000	80	30	2.70477475543562	1929
50000	80	35	2.21989755095219	2380
50000	80	40	2.14491690357554	2919
50000	80	45	2.30036148537627	3081
50000	80	50	2.00834367673424	3091
50000	80	55	2.00365266262267	3572
50000	80	60	2.20406011073029	4713
50000	80	65	2.38413495142986	5184
50000	80	70	2.16897581443792	6126
50000	80	75	1.95839403760196	5251
50000	80	80	1.48997035115353	5101
50000	80	85	1.58841378671361	8628
50000	80	90	1.49037936971583	9748
50000	80	95	1.32843968929977	5747
50000	80	100	1.32001971229437	2787
50000	85	5	36.2703068873326	49194
50000	85	10	34.9146427020345	2519
50000	85	15	24.1584792489964	806
50000	85	20	6.18536048082512	738
50000	85	25	2.96157283964506	796
50000	85	30	3.25952399968054	859
50000	85	35	2.81014183455698	1285
50000	85	40	2.84758251229446	1591
50000	85	45	2.17522931704671	2306
50000	85	50	2.06904685683476	2977
50000	85	55	2.16509057759539	3250
50000	85	60	2.20238456711403	3605
50000	85	65	2.4389627654233	4668
50000	85	70	2.54733297444649	4481
50000	85	75	2.44691890689706	3698
50000	85	80	1.78875833743293	5739
50000	85	85	1.55796382833715	15724
50000	85	90	1.45241825810946	18862
50000	85	95	1.29824162210677	23101
50000	85	100	1.28650501401144	13123
50000	90	5	39.9812268786925	22267
50000	90	10	39.2262550232825	708
50000	90	15	24.8971882831011	562
50000	90	20	8.96360005015661	708
50000	90	25	2.28031741395258	647
50000	90	30	2.08375028307424	1072
50000	90	35	2.35867891164223	1511
50000	90	40	2.49653647909912	1554
50000	90	45	2.02764884763124	1721
50000	90	50	2.11631334189324	2420
50000	90	55	2.14624450798522	2887
50000	90	60	2.14835164317038	3366
50000	90	65	2.5543685616177	5063
50000	90	70	2.41850203660504	5932
50000	90	75	2.36423190304618	6011
50000	90	80	2.35584600699916	7480
50000	90	85	2.00678058970583	12643
50000	90	90	1.49134182622626	26267
50000	90	95	1.19037777961478	47273
50000	90	100	1.11835615736411	40469
50000	95	5	40.0925271279702	8133
50000	95	10	82.2332340958947	789
50000	95	15	89.1502035143453	731
50000	95	20	70.0521900773386	512
50000	95	25	1.93338398669323	553
50000	95	30	1.64646368651242	1054
50000	95	35	1.7757315703683	1834
50000	95	40	1.72029180650737	2745
50000	95	45	1.72373158544775	3154
50000	95	50	1.76470588235294	3769
50000	95	55	1.76059160687803	5073
50000	95	60	2.09954272839519	7436
50000	95	65	6.62305636752706	13018
50000	95	70	2.3286398834553	9404
50000	95	75	2.09735318049107	11329
50000	95	80	2.17394166948312	13982
50000	95	85	1.86282637844034	29499
50000	95	90	1.48335936798253	74010
50000	95	95	1.24961683866353	214307
50000	95	100	1.11872710057223	271899
50000	100	5	96.7062318992812	9766
50000	100	10	79.881172370237	4179
50000	100	15	79.8881180949711	2720
50000	100	20	79.6705627297577	2631
50000	100	25	79.912276608651	4545
50000	100	30	79.6372922232994	4352
50000	100	35	79.6846519773572	32704
50000	100	40	79.5166105646284	3777
50000	100	45	2.11760165935073	1287
50000	100	50	1.79786941790544	1517
50000	100	55	1.78009616776622	2848
50000	100	60	2.58112980769231	4233
50000	100	65	19.3678578970833	12513
50000	100	70	3.43101710384351	5988
50000	100	75	2.69182449852042	7509
50000	100	80	2.00598281910961	10104
50000	100	85	1.83904417955019	18536
50000	100	90	1.68749493288241	48015
50000	100	95	1.3214298273438	157822
50000	100	100	0.840573760550598	258850
