SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL
TP53	ENST00000269305	CBIOP_WXS_ESCA_BROAD	ESCA	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	108.0	99.0	2.555537873196981e-32	LoF	True	True	PF00870:100:288	242:249	175,245,238,271,280,135,130,275,278,216,205,241,176,248,249,244,215,282,134,172,193,195,126,237,242,273,214,132	0.9940116886721568	0.9983862774044238	0.9983862774044238
TP53	ENST00000269305	ICGC_WGS_ESCA_ESAD_UK_2019	ESCA	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	225.0	189.0	1.01198756710109e-54	LoF	True	True	PF00870:100:288	232:257	152,275,215,135,278,245,163,239,249,251,276,282,270,280,187,159,156,213,248,193,283,285,176,262,271,161,232,155,175,220,240,216,272,151,179,237,190,194,242,205,236,173,274,266,195,252,255,241,177,257,265,281,273,132	0.9981718148146518	0.99941408372468	0.99941408372468
TP53	ENST00000269305	ICGC_WXS_ESCA_ESCA_CN_2019	ESCA	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	158.0	130.0	7.836359985182729e-40	LoF	True	True	PF00870:100:288	168:179,232:249	179,120,220,246,135,248,273,245,127,285,255,266,176,232,168,216,196,110,213,152,162,161,111,280,173,132,249,282,145,237,286,194,278,151,163,244,234,157,247,175,236,195,172,276,258,159,238,242	0.9935328644881316	0.9984149464574256	0.9984149464574256
TP53	ENST00000269305	TCGA_WXS_ESCA	ESCA	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	176.0	137.0	3.7988213509910307e-54	LoF	True	True	PF00870:100:288	272:285,167:179,237:248	163,130,157,126,176,220,241,174,193,173,168,246,179,275,134,272,138,273,205,172,175,278,109,151,282,177,245,216,135,248,285,242,274,237,195	0.996776073576944	0.9992455541733204	0.9992455541733204
TP53	ENST00000269305	PCAWG_WGS_ESO_ADENOCA	ESCA	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	81.0	70.0	4.694628753076429e-47	LoF	True	True	PF00870:100:288		242,245,175,194,244,273,275,249,134,241,236,132,282,276,179,248,135,173,176	0.9938541894471976	0.9982609568605604	0.9982609568605604
TP53	ENST00000269305	HARTWIG_WGS_GBM_2020	GBM	oncodrivefml,dndscv,smregions,cbase,mutpanning	17.0	13.0	6.713162906257076e-20	Act	True	True	PF00870:100:288			0.9908356122897825	0.0	0.0
TP53	ENST00000269305	CPTAC_WXS_GBM_2020	GBM	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	28.0	25.0	6.219580440690534e-41	Act	True	True	PF00870:100:288		195,130,282,157,175,281,132,135,127,238	0.9992259274149712	0.9991713702109322	0.9991713702109322
TP53	ENST00000269305	ICGC_WXS_GBM_GBM_CN_2019	GBM	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	16.0	11.0	1.3928254983941678e-23	LoF	True	True	PF00870:100:288		273,280,246	0.9980569904177063	0.9993385939088036	0.9993385939088036
TP53	ENST00000269305	PCAWG_WGS_CNS_GBM	GBM	dndscv,smregions,cbase,mutpanning	12.0	9.0	6.26073272367154e-17	Act	True	True	PF00870:100:288			0.9926818758471224	0.0	0.9971911069828489
TP53	ENST00000269305	TCGA_WXS_GBM	GBM	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	143.0	110.0	6.798775508746326e-62	LoF	True	True	PF00870:100:288	244:250	127,282,157,234,105,172,136,244,158,156,130,205,214,220,241,250,245,190,275,249,175,281,155,179,152,216,248,266,271,255,242,138,273,132,267,195,246,254,194,238,178,193,164	0.9900636690864378	0.9941486539644954	0.9941486539644954
TP53	ENST00000269305	HARTWIG_WGS_HCC_2020	HCC	dndscv,smregions,cbase,mutpanning	21.0	16.0	1.5947150807729498e-30	LoF	True	True	PF00870:100:288			0.9880490971466476	0.9972361081459002	0.9972361081459002
TP53	ENST00000269305	ICGC_WGS_HCC_LICA_CN_VARSCAN_2019	HCC	dndscv,smregions,mutpanning	7.0	4.0	1.8614900690780448e-12	LoF	True	True	PF00870:100:288			0.980001344473508	0.9982994380915288	0.9982994380915288
TP53	ENST00000269305	CBIOP_WXS_HCC_AMC_PRV	HCC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	74.0	64.0	2.2817786909408677e-47	LoF	True	True	PF00870:100:288		193,249,245,238,175,187,248,282,145,273,111,190,156,268,159,195,220,281,154,126,179,136,205,275,110,242,131,244,274,174,194,271,280	0.983825470744662	0.9943627286110772	0.9943627286110772
TP53	ENST00000269305	ICGC_WGS_HCC_LICA_FR_2019	HCC	dndscv,mutpanning	8.0	5.0	1.449782576624709e-09	Act	True	True				0.9781942202105663	0.0	0.9886747832896572
TP53	ENST00000269305	ICGC_WXS_HCC_LICA_FR_2019	HCC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	56.0	45.0	3.732672192537048e-25	LoF	True	True	PF00870:100:288	275:287	249,246,127,163,193,237,282,173,157,162,215,172,213,175,195	0.9909268608996477	0.9956405345273822	0.9956405345273822
TP53	ENST00000269305	ICGC_WXS_HCC_LINC_JP_2019	HCC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	76.0	57.0	1.2410259157684048e-53	LoF	True	True	PF00870:100:288		244,271,281,245,274,130,163,176,161,266,127,195,280,256,249,248,194,237,213,267,285,278,126,131,160,125,242,273,265	0.9875012337909324	0.9965597829688504	0.9965597829688504
TP53	ENST00000269305	ICGC_WXS_HCC_LICA_CN_VARSCAN_2019	HCC	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	64.0	56.0	6.474378453743808e-50	LoF	True	True	PF00870:100:288	245:249	161,168,211,248,213,132,131,134,270,249,245,246,214	0.9924319261979516	0.9952909392801856	0.9952909392801856
TP53	ENST00000269305	PCAWG_WGS_LIVER_HCC	HCC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	99.0	83.0	1.4210100977829655e-47	LoF	True	True	PF00870:100:288	212:216	220,266,179,279,254,286,124,214,274,282,248,143,163,113,236,157,232,241,130,273,190,280,216,161,215,253,242,237,176,195,257,126,213,259,212,245,205,173,151,193,244,234	0.9902760290522582	0.997294037916976	0.997294037916976
TP53	ENST00000269305	TCGA_WXS_HCC	HCC	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	111.0	94.0	1.1218839615818505e-37	LoF	True	True	PF00870:100:288	245:258	245,175,106,266,273,215,220,161,174,194,281,197,271,156,249,257,158,238,275,276,157,213,176,248,205,237,253,195,258,246,193,151,280	0.9847474770986848	0.9946265591790152	0.9946265591790152
TP53	ENST00000269305	ICGC_WXS_HCC_LICA_CN_STRELKA_2019	HCC	oncodrivefml,oncodriveclustl,dndscv,cbase,hotmaps	55.0	45.0	4.783848761869547e-42	LoF	True	True		242:252	252,249,245,242	0.9506589975435878	0.9833191116844056	0.9833191116844056
TP53	ENST00000269305	STJUDE_WGS_D_HGG_2018	HGGNOS	oncodrivefml,dndscv,smregions,cbase,hotmaps	16.0	12.0	3.2893050175500076e-28	LoF	True	True	PF00870:100:288	273:273	249,273	0.9986099169959184	0.9997249564912511	0.0
TP53	ENST00000269305	PEDCBIOP_WXS_HGG_REL	HGGNOS	oncodrivefml,dndscv,smregions,cbase	4.0	4.0	6.434367179715049e-11	Act	True	True	PF00870:100:288			0.9981460007452394	0.0	0.0
TP53	ENST00000269305	PEDCBIOP_WXS_HGG_PRY	HGGNOS	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	57.0	46.0	2.53311630724477e-49	LoF	True	True	PF00870:100:288		135,254,179,158,245,248,256,173,193,241,157,272,273,176,249,237,175,163	0.9992417465008828	0.9997230787887535	0.0
TP53	ENST00000269305	HARTWIG_WGS_HNSC_2020	HNSC	oncodrivefml,dndscv,smregions,cbase,mutpanning	37.0	28.0	2.605016016237673e-27	LoF	True	True	PF00870:100:288			0.9894788498593092	0.9974234488634884	0.9974234488634884
TP53	ENST00000269305	CBIOP_WXS_HNSC_VALLEN_2018	HNSC	combination	3.0	2.0	0.0137497987910553	Act	True	True				0.9834659436774444	0.0	0.0
TP53	ENST00000269305	CBIOP_WXS_HNSC_BROAD	HNSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	49.0	39.0	1.8229742909136918e-35	LoF	True	True	PF00870:100:288		163,179,173,195,237,245,249,248,236,242,193,138	0.991367844237841	0.9986868738446932	0.9986868738446932
TP53	ENST00000269305	CPTAC_WXS_HNSC_2020	HNSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	99.0	71.0	1.9636000002117647e-55	LoF	True	True	PF00870:100:288	267:287	278,248,216,218,237,282,242,194,127,246,286,163,135,179,195,205,193,241,151,220,159,273,175,257,244,245,272,157,176,285	0.9931275555918266	0.9987313516623968	0.9987313516623968
TP53	ENST00000269305	PCAWG_WGS_HEAD_SCC	HNSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	31.0	22.0	1.8758037308418564e-30	LoF	True	True	PF00870:100:288	175:179	193,248,175,237,244,179,273,195	0.9930208129605238	0.995603613758564	0.0
TP53	ENST00000269305	TCGA_WXS_HNSC	HNSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	429.0	311.0	1.281126394832275e-32	LoF	True	True	PF00870:100:288	244:251,265:286	258,133,151,163,245,285,173,272,283,157,180,248,281,234,158,125,238,126,246,267,134,176,137,251,236,241,193,168,282,175,220,110,270,276,127,286,266,337,156,273,141,196,244,271,277,159,237,218,172,105,262,341,106,348,195,179,216,239,242,161,213,132,249,278,205,259,194,136,265,143,275,280	0.968560155382808	0.9915975381749268	0.9915975381749268
TP53	ENST00000269305	PCAWG_WGS_CNS_OLIGO	LGGNOS	oncodrivefml,dndscv,cbase	8.0	6.0	8.409904056238994e-18	LoF	True	True				0.9977250972789864	0.9997172962032788	0.9997172962032788
TP53	ENST00000269305	TCGA_WXS_LGGNOS	LGGNOS	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	316.0	236.0	2.330444657829976e-43	LoF	True	True	PF00870:100:288	265:286	255,281,270,286,216,156,177,195,215,142,273,151,155,277,196,214,272,161,130,152,265,213,158,208,176,234,110,163,278,246,230,274,232,250,249,141,266,109,282,267,126,125,190,193,175,244,280,131,145,179,173,236,136,237,245,132,194,143,279,120,157,275,127,205,113,220,241,181,248,159,238	0.99646288631268	0.99728325671881	0.99728325671881
TP53	ENST00000269305	ICGC_WGS_LMS_LMS_FR_2019	LMS	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	31.0	26.0	5.94738707808968e-28	LoF	True	True	PF00870:100:288		171,194,241,173,213,238,179,275,244,237,193	0.997470714741752	0.9991481274486596	0.9991481274486596
TP53	ENST00000269305	PCAWG_WGS_BONE_LEIOMYO	LMS	dndscv,cbase,mutpanning	6.0	5.0	2.662540101961123e-09	LoF	True	True				0.9971436607793992	0.9991189893008248	0.0
TP53	ENST00000269305	HARTWIG_WGS_LNM_2020	LNM	oncodrivefml,dndscv,cbase,mutpanning	7.0	6.0	2.7078561647170573e-13	LoF	True	False		213:213		0.9779993958221448	0.9984817955978764	0.0
TP53	ENST00000269305	ICGC_WGS_LNM_NKTL_SG_2019	LNM	combination	2.0	2.0	3.024959881702913e-07	LoF	True	False				0.9705528185124306	0.997212040686991	0.0
TP53	ENST00000269305	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	oncodrivefml,dndscv,cbase,mutpanning,hotmaps	26.0	19.0	2.6883419815180664e-18	LoF	True	True			195,173,273,275,238	0.9986309762533316	0.9992030436022886	0.9992030436022886
TP53	ENST00000269305	CBIOP_WXS_LUAD_BROAD	LUAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	81.0	69.0	2.95117518552189e-50	LoF	True	True	PF00870:100:288	154:159	159,248,157,266,245,158,255,273,249	0.961994627957759	0.9885063878840402	0.9885063878840402
TP53	ENST00000269305	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	101.0	86.0	4.4171941861944714e-40	LoF	True	True	PF00870:100:288	234:246	276,220,195,237,246,278,173,282,236,273,266,179,234,274,251,275,158,151,245,248,171,238,136,190,285,154,141,135,280,194,175,242,241	0.976193017049102	0.9933776005116866	0.9933776005116866
TP53	ENST00000269305	CPTAC_WXS_LUAD_2020	LUAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	62.0	54.0	4.5000920672231744e-33	LoF	True	True	PF00870:100:288	234:249	249,280,245,248,218,246,195,277,236,156,241,244,273,179,242,237,234,215,193,173,272	0.971874415029734	0.983011251327345	0.983011251327345
TP53	ENST00000269305	PCAWG_WGS_LUNG_ADENOCA	LUAD	oncodrivefml,dndscv,smregions,cbase,mutpanning	12.0	9.0	1.1991963710278554e-13	LoF	True	True	PF00870:100:288			0.9944064310426872	0.9973360939601748	0.9973360939601748
TP53	ENST00000269305	TCGA_WXS_LUAD	LUAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	280.0	235.0	2.305402909235214e-42	LoF	True	True	PF00870:100:288		141,242,194,205,245,159,258,177,266,156,130,241,179,154,248,274,275,214,215,161,255,283,277,238,271,285,249,272,280,132,105,193,168,216,273,220,281,135,282,163,158,236,195,250,152,171,180,232,127,239,120,267,157,173,176,278,270,110,144,237,175,286,155,151,244	0.9043359988295698	0.9709778725300732	0.9709778725300732
TP53	ENST00000269305	ICGC_WXS_LUSC_LUSC_KR_2019	LUSC	cbase	3.0	3.0	1.4088394512574836e-07	LoF	True	True				0.8765229154118981	0.9943301874225856	0.0
TP53	ENST00000269305	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	14.0	12.0	8.045862221692032e-19	LoF	True	True	PF00870:100:288			0.9819713694088952	0.9878862987094886	0.9878862987094886
TP53	ENST00000269305	CPTAC_WXS_LUSC_2020	LUSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	102.0	78.0	3.76612212240232e-51	LoF	True	True	PF00870:100:288	175:180	157,275,154,274,244,120,163,276,280,158,282,130,176,249,220,272,254,243,195,273,285,138,279,161,151,175,248,179	0.9803581482422488	0.9937536748904928	0.9937536748904928
TP53	ENST00000269305	PCAWG_WGS_LUNG_SCC	LUSC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	40.0	37.0	1.522776717126421e-31	LoF	True	True	PF00870:100:288		195,242,193,248,244,245,249,175,179,190	0.9948720318169552	0.9967136780894066	0.9967136780894066
TP53	ENST00000269305	TCGA_WXS_LUSC	LUSC	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	408.0	330.0	1.6186047768395848e-48	LoF	True	True	PF00870:100:288	151:163,232:251,258:287	159,267,242,216,245,172,126,136,106,179,131,111,151,154,193,205,273,135,109,220,163,155,173,190,213,197,271,282,237,280,251,176,174,234,110,241,236,157,195,272,283,125,141,194,244,259,281,262,181,232,275,214,258,248,132,286,160,249,279,161,266,274,278,238,152,276,175,250,105,158	0.92491190764134	0.9708859030436604	0.9708859030436604
TP53	ENST00000269305	PEDCBIOP_WXS_MBL_SHH_PRY	MBL	combination	2.0	2.0	0.0001639773651871	Act	True	False				0.9945428984041584	0.0	0.0
TP53	ENST00000269305	OTHER_WGS_PBCA_DE_MB	MBL	oncodrivefml,dndscv,smregions,cbase	10.0	7.0	1.3924457996334215e-09	Act	True	False	PF00870:100:288			0.9941220610419496	0.0	0.0
TP53	ENST00000269305	PEDCBIOP_WXS_MBL_BROAD_2012	MBL	smregions	3.0	3.0	2.728041450496139e-07	Act	True	False	PF00870:100:288			0.9888352655978996	0.0	0.0
TP53	ENST00000269305	HARTWIG_WGS_MEL_2020	MEL	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	43.0	33.0	3.4446397529777723e-35	LoF	True	True	PF00870:100:288	245:248	245,241,248	0.9807757270699272	0.99198913409158	0.99198913409158
TP53	ENST00000269305	CBIOP_WXS_SKCM_BROAD	MEL	oncodrivefml,cbase,mutpanning	11.0	10.0	4.9409275617546495e-12	LoF	True	True				0.9718020339845104	0.990760320080174	0.0
TP53	ENST00000269305	CBIOP_WXS_CM_VALLEN_2018	MEL	oncodrivefml,dndscv,cbase,mutpanning,hotmaps	22.0	19.0	6.486530371131884e-27	LoF	True	True			238,248,273,241	0.9051858069450762	0.9880978329770724	0.9880978329770724
TP53	ENST00000269305	ICGC_WGS_MEL_SKCA_BR_2019	MEL	combination	2.0	2.0	0.0140462672570841	Act	True	True				0.9019720486064648	0.0	0.0
TP53	ENST00000269305	PCAWG_WGS_SKIN_MELANOMA	MEL	combination	12.0	11.0	1.83195368061794e-11	LoF	True	True				0.9659644094649796	0.9861811214978454	0.9861811214978454
TP53	ENST00000269305	TCGA_WXS_MEL	MEL	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	64.0	51.0	1.3437452735897064e-32	LoF	True	True	PF00870:100:288			0.7190937073286642	0.960176755577579	0.960176755577579
TP53	ENST00000269305	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	oncodrivefml,dndscv,smregions,hotmaps	9.0	7.0	4.12926328952074e-17	Act	True	False	PF00870:100:288		248,135,245,273,281	0.9980934474244264	0.0	0.0
TP53	ENST00000269305	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	oncodrivefml,dndscv,smregions,cbase,hotmaps	10.0	10.0	3.751316691316328e-12	Act	True	False	PF00870:100:288			0.9757790227086236	0.0	0.0
TP53	ENST00000269305	OTHER_WXS_NBL_SCIENCE_COLOGNE_2018	NBL	combination	2.0	2.0	0.0004275511942548	Act	True	True				0.9754208323758304	0.0	0.0
TP53	ENST00000269305	PCAWG_WGS_LYMPH_BNHL	NHL	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	24.0	21.0	3.293763863133384e-31	LoF	True	True	PF00870:100:288		139,281,249,241,245,141,236,248,273	0.9890365692666736	0.9930989050483012	0.9930989050483012
TP53	ENST00000269305	ICGC_WGS_NPC_ORCA_IN_2019	NPC	oncodrivefml,dndscv,smregions,cbase,mutpanning	9.0	9.0	1.294370989286068e-20	LoF	True	True	PF00870:100:288	273:273		0.9958776281175056	0.999124227573907	0.0
TP53	ENST00000269305	ICGC_WXS_NPC_ORCA_IN_2019	NPC	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	78.0	63.0	6.842494224959227e-44	LoF	True	True	PF00870:100:288	232:250	239,176,245,246,280,127,286,282,181,236,241,250,175,248,273,156,157,133	0.998194627116236	0.9993700039654906	0.0
TP53	ENST00000269305	OTHER_WXS_NPC_NATCOM2017	NPC	combination	8.0	7.0	7.63022418112191e-06	LoF	True	True				0.9232046550851352	0.9785662840863412	0.0
TP53	ENST00000269305	HARTWIG_WGS_NSCLC_2020	NSCLC	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	342.0	270.0	7.186551241635106e-52	LoF	True	False	PF00870:100:288	266:286,173:183	267,213,278,136,174,253,163,175,271,273,176,272,274,158,154,236,195,205,245,234,282,258,244,275,214,246,281,285,241,124,125,178,238,152,270,157,215,110,286,107,280,211,105,135,139,141,130,127,194,262,151,173,249,203,193,220,216,248,266,284,179,239,257,132,196,242	0.982101367317534	0.9933557498647642	0.9933557498647642
TP53	ENST00000269305	CBIOP_WXS_NSCLC_MSKCC_2018	NSCLC	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	39.0	31.0	2.3360700919789583e-36	LoF	True	False	PF00870:100:288		157,266,242,110,257,248,278,273,249,241,255,245,276,275	0.9780258696045516	0.982600498306292	0.982600498306292
TP53	ENST00000269305	STJUDE_WGS_M_OS_2018	OS	combination	2.0	2.0	0.0025238361982094	Act	True	True				0.995970535904049	0.0	0.0
TP53	ENST00000269305	STJUDE_WGS_D_OS_2018	OS	dndscv,smregions,cbase	7.0	6.0	1.0633398984777472e-13	Act	True	True	PF00870:100:288			0.9981961157861182	0.0	0.0
TP53	ENST00000269305	HARTWIG_WGS_OS_2020	OS	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	49.0	41.0	1.501997279243101e-32	LoF	True	True	PF00870:100:288	267:282	251,244,179,282,237,193,278,248,277,176,236,273	0.9924800994590466	0.9967630691876138	0.9967630691876138
TP53	ENST00000269305	ICGC_WXS_OS_BOCA_UK_2019	OS	oncodrivefml,dndscv,smregions,cbase,mutpanning	14.0	12.0	1.3115483292673134e-15	LoF	True	True	PF00870:100:288			0.9968920727120376	0.998673510873958	0.998673510873958
TP53	ENST00000269305	PCAWG_WGS_BONE_OSTEOSARC	OS	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	13.0	10.0	1.579563217455687e-29	Act	True	True	PF00870:100:288		281,273,135,275,276	0.9971452975731544	0.0	0.0
TP53	ENST00000269305	TARGET_WXS_OS_2020	OS	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	19.0	15.0	1.9687431593823565e-37	LoF	True	True	PF00870:100:288		275,133,278,273,282,281	0.9967526218115726	0.9989151238222092	0.9989151238222092
TP53	ENST00000269305	HARTWIG_WGS_OVT_2020	OVT	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	109.0	85.0	4.793274928265353e-43	LoF	True	True	PF00870:100:288	266:275	253,249,244,179,238,272,220,159,245,275,196,237,173,194,195,216,214,132,163,248,241,236,193,282,134,176,242,175,273,152	0.9936525131978712	0.9983563060418956	0.9983563060418956
TP53	ENST00000269305	CPTAC_WXS_OVT_2020	OVT	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	45.0	36.0	4.0198414153285634e-48	LoF	True	True	PF00870:100:288		238,282,248,175,179,274,193,281,173,273,246,163,245,237	0.9959994506655524	0.9983129251020406	0.9983129251020406
TP53	ENST00000269305	ICGC_WGS_OVT_OV_AU_2019	OVT	oncodrivefml,dndscv,smregions,cbase,mutpanning	20.0	15.0	3.4079354868454663e-38	LoF	True	True	PF00870:100:288			0.99608104971416	0.9988960042594188	0.9988960042594188
TP53	ENST00000269305	PCAWG_WGS_OVARY_ADENOCA	OVT	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	104.0	88.0	2.2010635120562663e-60	LoF	True	True	PF00870:100:288	272:278	245,156,138,151,157,175,220,193,237,273,135,172,241,257,130,161,286,168,179,132,249,274,275,176,278,134,282,248,272,163,195	0.9980541712268404	0.9993317933332608	0.9993317933332608
TP53	ENST00000269305	TCGA_WXS_OVT	OVT	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	378.0	314.0	2.773014975167173e-57	LoF	True	True	PF00870:100:288	265:286	131,242,214,245,253,135,249,279,276,205,244,286,134,278,251,265,272,262,110,138,250,194,145,177,132,175,163,238,258,164,151,105,274,159,236,130,248,277,241,215,239,232,173,179,280,234,220,266,157,125,273,281,282,216,154,147,176,193,195,270,275,127,161,257,237,156	0.995141429669706	0.9983292773560878	0.9983292773560878
TP53	ENST00000269305	CPTAC_WXS_PAAD_2021	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	97.0	83.0	2.7906374258586144e-55	LoF	True	True	PF00870:100:288	266:286	273,163,220,176,175,127,155,270,236,256,280,278,193,282,248,157,173,238,181,241,159,245,232	0.9967510437484138	0.9988964615510172	0.9988964615510172
TP53	ENST00000269305	ICGC_WGS_PAAD_PACA_CA_2019	PAAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	48.0	43.0	1.5896201564005428e-41	LoF	True	True	PF00870:100:288	266:273	196,126,163,215,175,193,248,127,282,273,132,254,245,272	0.9981141133309528	0.99882208817698	0.99882208817698
TP53	ENST00000269305	ICGC_WGS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	81.0	74.0	4.896719291413093e-59	LoF	True	True	PF00870:100:288	234:249	278,173,249,242,193,194,141,205,282,192,163,273,157,272,195,234,176,175,133,190,214,241,145,238,275,248,285,236,220,245	0.999180770244745	0.9995825372512273	0.9995825372512273
TP53	ENST00000269305	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	77.0	64.0	3.9735533405895354e-34	LoF	True	True	PF00870:100:288	163:179	126,236,175,163,174,168,278,133,248,249,272,273,193,179,176,275,214,282,216,245,281	0.9949069737154498	0.9991584095278776	0.9991584095278776
TP53	ENST00000269305	ICGC_WXS_PAAD_PACA_CA_2019	PAAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	30.0	26.0	1.3293375911851676e-36	LoF	True	True	PF00870:100:288		242	0.9968809134196228	0.998313539091045	0.998313539091045
TP53	ENST00000269305	PCAWG_WGS_PANC_ADENOCA	PAAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	166.0	140.0	9.934829037949931e-56	LoF	True	True	PF00870:100:288	262:282	161,195,242,282,251,272,162,130,214,241,216,248,217,246,273,176,238,132,181,220,274,179,197,196,281,215,237,141,245,278,175,268,266,159,135,151,173,134,157,205,145,249,106	0.9989689424651944	0.9996835413629626	0.9996835413629626
TP53	ENST00000269305	TCGA_WXS_PAAD	PAAD	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	107.0	96.0	1.0472130964234104e-50	LoF	True	True	PF00870:100:288	238:250	283,254,255,259,245,248,127,278,250,282,135,241,266,131,273,215,275,239,175,246,179,126,205,194,220,238,151,214,274,173,154,152,272	0.9985491398622016	0.999543025753135	0.999543025753135
TP53	ENST00000269305	HARTWIG_WGS_PANCREAS_2020	PANCREAS	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	100.0	77.0	1.0281580000456987e-41	LoF	True	False	PF00870:100:288	245:249	245,281,157,273,205,194,172,175,131,179,270,161,193,163,107,248,132,249,126,145,216,237,220,239,275,155	0.9969406536726856	0.999334933295332	0.999334933295332
TP53	ENST00000269305	HARTWIG_WGS_PANET_2020	PANET	dndscv,smregions,mutpanning	7.0	6.0	3.538709490782058e-09	Act	True	True	PF00870:100:288			0.9993246219070188	0.0	0.0
TP53	ENST00000269305	OTHER_WGS_PBCA_DE_PIA	PAST	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	46.0	34.0	4.24138270222981e-32	LoF	True	True	PF00870:100:288	266:275	272,158,282,267,275,157,254,246,273,175,266,256,245	0.9943303402135067	0.9984063496338528	0.0
TP53	ENST00000269305	CBIOP_WXS_MM_BROAD_TREAT	PCM	dndscv,cbase,hotmaps	8.0	6.0	5.57326749904168e-13	LoF	True	True			273	0.9911187455362168	0.9970176887076858	0.9970176887076858
TP53	ENST00000269305	CBIOP_WXS_MM_BROAD_UNTREAT	PCM	dndscv,cbase	8.0	8.0	1.6276501309068823e-26	LoF	True	True				0.9949951816359824	0.9984339707922628	0.0
TP53	ENST00000269305	OTHER_WGS_MM_NATLEUK2018	PCM	oncodrivefml,dndscv,smregions,cbase,mutpanning,hotmaps	50.0	40.0	4.673552299888084e-31	LoF	True	True	PF00870:100:288		242,270,133,281,234,236,126,248,246,285,275,175,282,127,205,134,163,132,159,161,280,131,193,135,216,215	0.9680026973766016	0.9724576422775952	0.9724576422775952
