gene	lof.pLI
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	1.0000e+00
TRAPPC10	8.8893e-01
TRAPPC11	4.5163e-18
TRAPPC11	9.7148e-17
TRAPPC11	2.7469e-14
TRAPPC11	1.1426e-14
TRAPPC11	4.5163e-18
TRAPPC11	4.5163e-18
TRAPPC11	1.1095e-10
TRAPPC11	4.5163e-18
TRAPPC11	9.7148e-17
TRAPPC11	7.4865e-12
TRAPPC12	6.4066e-17
TRAPPC12	6.4066e-17
TRAPPC12	1.5682e-15
TRAPPC12	5.3032e-12
TRAPPC12	2.9608e-09
TRAPPC12	4.7615e-10
TRAPPC12	1.1324e-11
TRAPPC12	1.0041e-11
TRAPPC12	1.9957e-12
TRAPPC12	6.4066e-17
TRAPPC12	6.4066e-17
TRAPPC12	1.9582e-08
TRAPPC12	2.5927e-05
TRAPPC12	7.1292e-07
TRAPPC12	4.1825e-03
TRAPPC12	1.7475e-02
TRAPPC13	5.9156e-06
TRAPPC13	1.3975e-07
TRAPPC13	5.9156e-06
TRAPPC13	8.5618e-03
TRAPPC13	2.1111e-04
TRAPPC13	1.3975e-07
TRAPPC13	1.3975e-07
TRAPPC13	1.3975e-07
TRAPPC13	5.9156e-06
TRAPPC13	5.9156e-06
TRAPPC14	1.3106e-02
TRAPPC14	1.9617e-02
TRAPPC14	1.9617e-02
TRAPPC14	1.3106e-02
TRAPPC14	1.3106e-02
TRAPPC2B	5.0113e-02
TRAPPC2B	5.0113e-02
TRAPPC2B	5.0113e-02
TRAPPC2L	2.7233e-09
TRAPPC2L	1.2290e-08
TRAPPC2L	4.5574e-05
TRAPPC2L	2.8922e-05
TRAPPC2L	1.9422e-05
TRAPPC2L	2.4449e-05
TRAPPC2L	8.8753e-05
TRAPPC2L	1.1745e-04
TRAPPC2L	2.2530e-09
TRAPPC2L	4.5574e-05
TRAPPC2L	2.2530e-09
TRAPPC2L	4.5574e-05
TRAPPC2L	5.3610e-04
TRAPPC2L	4.5571e-08
TRAPPC2L	9.3469e-06
TRAPPC2L	8.8753e-05
TRAPPC2L	2.7233e-09
TRAPPC2L	4.3413e-05
TRAPPC3	8.4426e-01
TRAPPC3	8.6782e-01
TRAPPC3	8.6782e-01
TRAPPC3	8.8678e-01
TRAPPC3	8.4512e-01
TRAPPC3	5.1398e-01
TRAPPC3	8.6782e-01
TRAPPC3	8.6782e-01
TRAPPC3	8.4512e-01
TRAPPC3	8.8678e-01
TRAPPC3	8.4426e-01
TRAPPC3	8.6782e-01
TRAPPC3L	2.4947e-07
TRAPPC3L	2.0453e-06
TRAPPC3L	2.4947e-07
TRAPPC3L	2.4947e-07
TRAPPC4	4.8672e-05
TRAPPC4	7.3109e-10
TRAPPC4	4.1165e-10
TRAPPC4	8.4595e-10
TRAPPC4	1.4516e-04
TRAPPC4	2.0553e-06
TRAPPC4	1.8799e-11
TRAPPC4	7.3109e-10
TRAPPC4	4.1165e-10
TRAPPC4	2.0553e-06
TRAPPC4	8.4595e-10
TRAPPC4	1.4030e-14
TRAPPC4	1.8799e-11
TRAPPC5	2.5126e-02
TRAPPC5	2.5126e-02
TRAPPC5	2.5126e-02
TRAPPC5	2.5126e-02
TRAPPC5	2.5126e-02
TRAPPC5	9.1455e-03
TRAPPC5	2.5126e-02
TRAPPC6A	1.4337e-11
TRAPPC6A	7.4947e-06
TRAPPC6A	3.5316e-07
TRAPPC6A	4.0178e-10
TRAPPC6A	4.1227e-06
TRAPPC6A	4.0178e-10
TRAPPC6A	1.4337e-11
TRAPPC6A	3.5316e-07
TRAPPC6A	7.4947e-06
TRAPPC6B	8.0596e-03
TRAPPC6B	8.0596e-03
TRAPPC6B	6.2671e-02
TRAPPC6B	8.0596e-03
TRAPPC6B	8.0596e-03
TRAPPC6B	8.0596e-03
TRAPPC6B	2.1084e-02
TRAPPC8	1.0000e+00
TRAPPC8	9.9999e-01
TRAPPC8	9.9999e-01
TRAPPC8	1.0000e+00
TRAPPC8	9.9998e-01
TRAPPC8	9.9996e-01
TRAPPC8	1.0000e+00
TRAPPC8	1.0000e+00
TRAPPC8	9.9999e-01
TRAPPC8	1.0000e+00
TRAPPC8	4.8294e-01
TRAPPC8	2.3717e-02
TRAPPC8	2.0658e-01
TRAPPC8	1.0000e+00
TRAPPC9	1.2947e-16
TRAPPC9	8.7588e-17
TRAPPC9	1.2400e-16
TRAPPC9	3.1625e-16
TRAPPC9	1.5357e-16
TRAPPC9	1.2947e-16
TRAPPC9	4.5421e-21
TRAPPC9	6.3186e-18
TRAPPC9	2.5889e-12
TRAPPC9	2.7718e-13
TRAPPC9	6.2836e-13
TRAPPC9	1.2947e-16
TRAPPC9	5.8795e-15
TRAPPC9	8.3300e-02
TRAPPC9	1.2947e-16
TRARG1	3.4339e-07
TRARG1	3.4339e-07
TRAT1	3.6543e-02
TRAT1	2.3352e-03
TRAT1	2.3352e-03
TRAT1	3.6543e-02
TRDMT1	3.5884e-12
TRDMT1	6.9690e-11
TRDMT1	2.4303e-11
TRDMT1	1.6284e-10
TRDMT1	3.2198e-08
TRDMT1	5.6824e-10
TRDMT1	5.6824e-10
TRDMT1	2.2261e-11
TRDMT1	2.3170e-11
TRDMT1	2.9894e-08
TRDMT1	5.2045e-10
TRDMT1	2.2261e-11
TRDMT1	3.5884e-12
TRDMT1	3.5884e-12
TRDMT1	1.9563e-07
TRDMT1	6.9690e-11
TRDMT1	6.9690e-11
TRDMT1	6.9690e-11
TRDMT1	7.6263e-11
TRDMT1	6.2572e-09
TRDMT1	5.2045e-10
TRDMT1	1.0502e-07
TRDMT1	1.7732e-10
TRDMT1	2.9894e-08
TRDMT1	6.9690e-11
TRDMT1	1.0502e-07
TRDMT1	2.3692e-04
TRDMT1	2.2261e-11
TRDMT1	2.7499e-01
TRDMT1	3.2675e-07
TRDMT1	1.5158e-01
TRDN	9.7785e-18
TRDN	1.4438e-08
TRDN	2.1936e-06
TRDN	3.3089e-05
TRDN	1.1258e-24
TRDN	1.1258e-24
TRDN	1.1039e-03
TRDN	3.1890e-01
TRDN	3.3089e-05
TRDN	2.1936e-06
TRDN	1.4438e-08
TRDN	9.7785e-18
TREH	4.0968e-21
TREH	1.1508e-23
TREH	1.1508e-23
TREH	4.0968e-21
TREM1	3.0686e-04
TREM1	9.1726e-04
TREM1	1.9279e-04
TREM1	2.8041e-03
TREM1	9.7840e-04
TREM1	2.8041e-03
TREM1	1.9279e-04
TREM1	9.1726e-04
TREM1	1.9279e-04
TREM1	9.1726e-04
TREM1	9.7840e-04
TREM1	3.0686e-04
TREM2	3.5414e-04
TREM2	6.6484e-07
TREM2	3.5414e-04
TREM2	6.6484e-07
TREM2	1.0800e-06
TREML1	4.1746e-10
TREML1	3.3073e-05
TREML1	2.7698e-10
TREML1	3.3640e-10
TREML1	2.7698e-10
TREML1	2.7698e-10
TREML1	5.1049e-10
TREML1	4.1746e-10
TREML1	2.7698e-10
TREML1	3.3073e-05
TREML2	1.9368e-09
TREML2	2.3304e-08
TREML2	1.9368e-09
TREML4	7.4593e-09
TREML4	7.4593e-09
TREML4	2.9046e-09
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	9.9997e-01
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TRERF1	1.0000e+00
TREX1	1.9487e-03
TREX1	7.6781e-04
TREX1	3.9481e-02
TREX1	1.9487e-03
TREX1	3.9481e-02
TREX1	3.9481e-02
TREX1	7.6781e-04
TREX1	3.9481e-02
TRH	1.3821e-03
TRH	1.3821e-03
TRH	1.8594e-03
TRHDE	1.6160e-09
TRHDE	7.1925e-04
TRHDE	1.4237e-06
TRHDE	1.7173e-09
TRHDE	3.8839e-07
TRHDE	1.6160e-09
TRHDE	2.7374e-03
TRHR	3.4831e-02
TRHR	3.4831e-02
TRHR	3.4831e-02
TRIAP1	2.7301e-03
TRIAP1	2.7301e-03
TRIB1	2.1149e-02
TRIB1	1.8821e-02
TRIB1	1.8821e-02
TRIB1	2.3244e-01
TRIB1	2.1149e-02
TRIB2	9.9998e-01
TRIB2	9.9998e-01
TRIB2	9.9304e-01
TRIB2	9.9963e-01
TRIB3	8.7344e-09
TRIB3	8.7344e-09
TRIB3	8.7344e-09
TRIB3	8.7344e-09
TRIB3	4.7163e-09
TRIB3	8.7344e-09
TRIB3	4.7163e-09
TRIB3	8.7344e-09
TRIB3	4.7163e-09
TRIB3	5.3599e-10
TRIB3	1.5010e-03
TRIL	1.9071e-06
TRIL	1.9071e-06
TRIM10	1.1265e-13
TRIM10	6.5188e-12
TRIM10	3.4633e-14
TRIM10	3.4633e-14
TRIM10	3.4633e-14
TRIM10	2.1143e-12
TRIM10	6.5188e-12
TRIM10	1.1265e-13
TRIM11	2.1048e-03
TRIM11	2.8647e-03
TRIM11	5.6471e-04
TRIM11	2.1048e-03
TRIM11	1.3451e-03
TRIM11	9.6498e-02
TRIM11	5.7390e-01
TRIM11	2.2035e-01
TRIM13	1.0133e-03
TRIM13	6.7000e-03
TRIM13	6.7000e-03
TRIM13	6.7000e-03
TRIM13	1.0133e-03
TRIM13	6.7000e-03
TRIM13	6.6608e-01
TRIM13	6.7000e-03
TRIM13	8.3680e-01
TRIM13	6.7000e-03
TRIM14	9.4075e-09
TRIM14	1.4184e-04
TRIM14	9.4075e-09
TRIM14	9.7836e-07
TRIM14	1.9252e-05
TRIM14	9.4075e-09
TRIM14	9.4075e-09
TRIM14	8.6272e-04
TRIM14	9.4075e-09
TRIM14	1.4184e-04
TRIM14	9.4075e-09
TRIM15	5.5885e-13
TRIM15	6.4682e-11
TRIM15	7.6271e-06
TRIM15	5.5885e-13
TRIM15	4.7625e-06
TRIM15	3.4949e-11
TRIM16	4.5848e-08
TRIM16	4.5848e-08
TRIM16	7.2063e-05
TRIM16	7.2063e-05
TRIM16	2.1060e-04
TRIM16	2.1060e-04
TRIM16	9.6598e-06
TRIM16	4.5848e-08
TRIM16	4.5848e-08
TRIM16	7.2063e-05
TRIM16	6.4888e-01
TRIM16	9.7973e-05
TRIM16	2.1060e-04
TRIM16	4.5848e-08
TRIM16	6.3939e-02
TRIM16	1.4190e-02
TRIM16	1.5328e-03
TRIM16	1.6743e-01
TRIM16	4.5848e-08
TRIM16L	8.3104e-03
TRIM16L	1.7557e-03
TRIM16L	8.3104e-03
TRIM16L	2.1929e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	2.0664e-02
TRIM16L	2.6677e-01
TRIM16L	2.0192e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM16L	8.3104e-03
TRIM17	1.5527e-07
TRIM17	2.7988e-05
TRIM17	1.5527e-07
TRIM17	1.5527e-07
TRIM17	1.5527e-07
TRIM17	1.5527e-07
TRIM17	6.3534e-08
TRIM17	1.0361e-06
TRIM17	1.5527e-07
TRIM17	2.3070e-03
TRIM17	1.5527e-07
TRIM17	1.5527e-07
TRIM17	2.7988e-05
TRIM17	4.5289e-01
TRIM17	6.9456e-06
TRIM17	5.6874e-01
TRIM2	9.9999e-01
TRIM2	8.4421e-01
TRIM2	6.1712e-01
TRIM2	8.5955e-01
TRIM2	9.9998e-01
TRIM2	9.9993e-01
TRIM2	9.9999e-01
TRIM2	9.9991e-01
TRIM2	9.9998e-01
TRIM2	9.9992e-01
TRIM2	9.9997e-01
TRIM2	9.9989e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9994e-01
TRIM2	9.9981e-01
TRIM2	9.9990e-01
TRIM2	9.9990e-01
TRIM2	9.9990e-01
TRIM2	9.9998e-01
TRIM2	9.9998e-01
TRIM2	9.9992e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9991e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9992e-01
TRIM2	9.9999e-01
TRIM2	9.9998e-01
TRIM2	9.9993e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9991e-01
TRIM2	9.9991e-01
TRIM2	9.9998e-01
TRIM2	9.9701e-01
TRIM2	9.9999e-01
TRIM2	9.3803e-01
TRIM2	9.9976e-01
TRIM2	8.5955e-01
TRIM2	9.9976e-01
TRIM2	9.3803e-01
TRIM2	9.3803e-01
TRIM2	9.9993e-01
TRIM2	9.9983e-01
TRIM2	9.9997e-01
TRIM2	9.9998e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9993e-01
TRIM2	9.9998e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9974e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9995e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9998e-01
TRIM2	9.9757e-01
TRIM2	9.9998e-01
TRIM2	9.9971e-01
TRIM2	9.9999e-01
TRIM2	9.9990e-01
TRIM2	9.9990e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9990e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9998e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9927e-01
TRIM2	9.9995e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9990e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM2	9.9999e-01
TRIM21	2.3222e-12
TRIM21	2.3222e-12
TRIM21	5.8535e-05
TRIM22	1.2085e-05
TRIM22	1.2085e-05
TRIM22	1.2085e-05
TRIM22	5.9682e-01
TRIM22	3.9725e-01
TRIM22	5.7309e-02
TRIM22	5.2361e-02
TRIM22	2.4621e-02
TRIM22	4.0752e-03
TRIM23	8.6894e-01
TRIM23	5.4958e-01
TRIM23	9.4968e-01
TRIM23	8.7359e-01
TRIM23	8.6894e-01
TRIM23	9.4968e-01
TRIM23	5.4958e-01
TRIM23	2.0534e-01
TRIM24	1.0000e+00
TRIM24	1.0000e+00
TRIM24	1.0000e+00
TRIM24	1.0000e+00
TRIM24	1.0000e+00
TRIM25	1.9477e-11
TRIM25	1.9477e-11
TRIM25	1.9477e-11
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	5.4314e-01
TRIM26	5.4314e-01
TRIM26	9.7762e-01
TRIM26	5.4645e-01
TRIM26	4.3869e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM26	8.9665e-01
TRIM27	1.0000e+00
TRIM27	9.9997e-01
TRIM27	1.0000e+00
TRIM27	9.9566e-01
TRIM28	1.0000e+00
TRIM28	1.0000e+00
TRIM28	1.0000e+00
TRIM28	1.0000e+00
TRIM28	9.9903e-01
TRIM28	9.9990e-01
TRIM28	1.0000e+00
TRIM28	9.2168e-01
TRIM29	4.2889e-15
TRIM29	9.4922e-17
TRIM29	1.2210e-14
TRIM29	1.2210e-14
TRIM29	4.2889e-15
TRIM29	9.4922e-17
TRIM29	3.4991e-06
TRIM29	1.1652e-07
TRIM29	6.5856e-02
TRIM29	3.5914e-01
TRIM29	4.2889e-15
TRIM29	6.5856e-02
TRIM29	5.6044e-02
TRIM29	1.5301e-08
TRIM29	1.7609e-05
TRIM3	1.0000e+00
TRIM3	9.9996e-01
TRIM3	1.0000e+00
TRIM3	1.0000e+00
TRIM3	9.9996e-01
TRIM3	1.0000e+00
TRIM3	1.0000e+00
TRIM3	9.9996e-01
TRIM3	1.0000e+00
TRIM3	1.0000e+00
TRIM3	1.0000e+00
TRIM3	9.9980e-01
TRIM3	9.8300e-01
TRIM3	9.9996e-01
TRIM31	1.8111e-07
TRIM31	1.4571e-08
TRIM31	5.7622e-09
TRIM31	6.1312e-04
TRIM31	1.8111e-07
TRIM32	7.0294e-03
TRIM32	7.0294e-03
TRIM32	7.0294e-03
TRIM32	7.0294e-03
TRIM32	7.0294e-03
TRIM32	7.0294e-03
TRIM32	4.1728e-01
TRIM32	7.0294e-03
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM33	9.9883e-01
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM33	1.0000e+00
TRIM34	2.2064e-15
TRIM34	2.2064e-15
TRIM34	1.2466e-09
TRIM34	2.2064e-15
TRIM34	2.2064e-15
TRIM35	4.5397e-08
TRIM35	5.3212e-08
TRIM35	6.2917e-10
TRIM35	8.2240e-05
TRIM35	6.2917e-10
TRIM35	4.5397e-08
TRIM35	1.1709e-01
TRIM36	1.9220e-01
TRIM36	1.7330e-02
TRIM36	1.1054e-05
TRIM36	2.0834e-06
TRIM36	2.7790e-07
TRIM36	2.7790e-07
TRIM36	2.0834e-06
TRIM36	4.5957e-07
TRIM36	2.7790e-07
TRIM36	1.7330e-02
TRIM36	1.9220e-01
TRIM36	4.2881e-02
TRIM36	2.0834e-06
TRIM36	1.1054e-05
TRIM37	1.1817e-15
TRIM37	4.5699e-16
TRIM37	5.7140e-15
TRIM37	4.5802e-15
TRIM37	1.1443e-14
TRIM37	1.4633e-16
TRIM37	1.4709e-14
TRIM37	4.7212e-16
TRIM37	1.0995e-15
TRIM37	1.3758e-14
TRIM37	1.4743e-15
TRIM37	3.7844e-16
TRIM37	6.2909e-16
TRIM37	1.9644e-15
TRIM37	5.8707e-15
TRIM37	1.9500e-16
TRIM37	7.6138e-15
TRIM37	2.9538e-16
TRIM37	9.2237e-16
TRIM37	4.4059e-15
TRIM37	6.0895e-16
TRIM37	1.1028e-14
TRIM37	4.2651e-15
TRIM37	1.7711e-15
TRIM37	1.0995e-15
TRIM37	4.2582e-15
TRIM37	6.2714e-15
TRIM37	1.4655e-15
TRIM37	1.4743e-15
TRIM37	4.5699e-16
TRIM37	1.1817e-15
TRIM37	3.0072e-03
TRIM37	1.1096e-02
TRIM37	3.6554e-01
TRIM37	3.3554e-03
TRIM37	5.7306e-01
TRIM38	8.4989e-11
TRIM38	8.4989e-11
TRIM38	8.4989e-11
TRIM38	8.6494e-11
TRIM38	8.4989e-11
TRIM38	8.4989e-11
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	1.0000e+00
TRIM39	9.9993e-01
TRIM39	8.5586e-01
TRIM39	6.4684e-01
TRIM39	9.9999e-01
TRIM39	9.2570e-01
TRIM39	9.7883e-01
TRIM39-RPP21	9.5298e-01
TRIM39-RPP21	9.5298e-01
TRIM4	4.1196e-10
TRIM4	4.1196e-10
TRIM4	4.1196e-10
TRIM4	1.1469e-09
TRIM4	4.1196e-10
TRIM4	1.7054e-07
TRIM40	3.2709e-10
TRIM40	7.6074e-08
TRIM40	3.2709e-10
TRIM40	3.2709e-10
TRIM40	3.3220e-09
TRIM40	5.7083e-09
TRIM40	7.6074e-08
TRIM40	3.2709e-10
TRIM40	3.2709e-10
TRIM41	9.9324e-01
TRIM41	1.4560e-02
TRIM41	1.0111e-01
TRIM41	9.5195e-03
TRIM41	7.8140e-02
TRIM41	1.4743e-01
TRIM41	9.9324e-01
TRIM41	1.4560e-02
TRIM41	9.0273e-01
TRIM42	6.1825e-18
TRIM42	1.1798e-17
TRIM42	6.1825e-18
TRIM43	1.2684e-01
TRIM43	1.2684e-01
TRIM43B	1.3579e-03
TRIM43B	2.5001e-03
TRIM43B	1.3579e-03
TRIM44	8.5228e-01
TRIM44	7.7224e-01
TRIM44	8.5228e-01
TRIM45	6.8546e-15
TRIM45	5.6909e-14
TRIM45	1.0363e-11
TRIM45	5.6909e-14
TRIM45	3.8421e-13
TRIM45	6.8546e-15
TRIM45	1.9540e-07
TRIM46	1.0000e+00
TRIM46	9.9999e-01
TRIM46	1.0000e+00
TRIM46	9.9999e-01
TRIM46	1.0000e+00
TRIM46	9.9996e-01
TRIM46	1.0000e+00
TRIM46	9.9998e-01
TRIM46	1.0000e+00
TRIM46	1.0000e+00
TRIM46	1.0000e+00
TRIM46	9.9968e-01
TRIM46	9.9999e-01
TRIM46	9.9976e-01
TRIM46	1.0000e+00
TRIM46	9.9999e-01
TRIM47	5.5084e-17
TRIM47	8.3761e-07
TRIM47	8.3761e-07
TRIM47	5.5084e-17
TRIM47	3.3347e-04
TRIM47	4.6334e-02
TRIM48	1.6300e-10
TRIM48	1.6300e-10
TRIM49	2.7969e-01
TRIM49	2.7969e-01
TRIM49	1.5799e-01
TRIM49	2.7969e-01
TRIM49	2.7969e-01
TRIM49B	1.6442e-04
TRIM49B	3.5761e-04
TRIM49B	1.6442e-04
TRIM49B	1.6442e-04
TRIM49C	6.5387e-01
TRIM49C	6.5387e-01
TRIM49C	8.3567e-01
TRIM49C	6.5387e-01
TRIM5	1.7911e-06
TRIM5	1.5191e-05
TRIM5	4.3271e-06
TRIM5	1.7911e-06
TRIM5	4.3271e-06
TRIM5	1.9692e-05
TRIM5	3.6984e-05
TRIM5	4.2181e-06
TRIM5	9.2118e-05
TRIM5	3.6984e-05
TRIM5	2.0912e-06
TRIM5	1.9692e-05
TRIM5	4.3271e-06
TRIM5	1.7911e-06
TRIM5	1.5191e-05
TRIM5	5.4007e-02
TRIM5	2.9912e-01
TRIM5	8.5207e-04
TRIM5	1.9692e-05
TRIM5	1.7911e-06
TRIM50	4.7036e-10
TRIM50	4.9613e-10
TRIM50	4.9613e-10
TRIM50	8.1793e-04
TRIM50	4.9636e-08
TRIM50	4.7036e-10
TRIM50	4.9613e-10
TRIM50	4.9613e-10
TRIM51	5.4428e-07
TRIM51	1.2101e-03
TRIM51	5.4428e-07
TRIM51GP	1.1108e-02
TRIM51GP	1.1108e-02
TRIM52	6.9945e-08
TRIM52	2.2231e-08
TRIM52	4.0192e-08
TRIM52	7.7150e-09
TRIM52	9.3860e-09
TRIM52	2.2231e-08
TRIM52	2.2231e-08
TRIM52	7.7150e-09
TRIM52	9.3860e-09
TRIM52	2.2231e-08
TRIM52	4.0192e-08
TRIM52	6.9945e-08
TRIM52	8.4677e-08
TRIM54	1.8045e-14
TRIM54	1.3528e-13
TRIM54	1.3528e-13
TRIM54	5.8335e-15
TRIM54	1.7617e-12
TRIM54	1.8045e-14
TRIM54	1.3528e-13
TRIM55	9.1479e-13
TRIM55	5.5404e-14
TRIM55	1.6334e-12
TRIM55	3.6448e-08
TRIM55	1.5701e-13
TRIM55	5.5404e-14
TRIM55	5.5404e-14
TRIM55	9.1479e-13
TRIM55	1.6334e-12
TRIM55	6.7409e-09
TRIM55	1.1124e-11
TRIM55	6.7409e-09
TRIM55	4.6520e-12
TRIM55	2.0244e-07
TRIM55	5.6647e-07
TRIM55	9.1479e-13
TRIM55	5.5404e-14
TRIM55	3.6448e-08
TRIM55	1.6334e-12
TRIM56	7.3306e-03
TRIM56	7.3306e-03
TRIM56	7.3306e-03
TRIM56	5.2009e-02
TRIM56	3.1636e-01
TRIM58	2.4563e-16
TRIM58	2.4563e-16
TRIM59	1.1664e-01
TRIM59	1.1664e-01
TRIM59	8.7531e-02
TRIM59	1.9262e-01
TRIM59	4.8479e-01
TRIM59	7.1763e-01
TRIM59	1.7685e-01
TRIM59	6.7332e-01
TRIM59	1.0930e-01
TRIM6	9.8507e-11
TRIM6	1.8171e-09
TRIM6	1.8171e-09
TRIM6	1.1990e-10
TRIM6	1.1990e-10
TRIM6	9.8507e-11
TRIM6	1.3932e-11
TRIM6	1.6614e-07
TRIM6	1.8171e-09
TRIM6	1.8171e-09
TRIM6	1.8171e-09
TRIM6	1.8171e-09
TRIM6	1.3932e-11
TRIM6-TRIM34	1.7937e-26
TRIM6-TRIM34	1.7937e-26
TRIM60	3.1491e-01
TRIM60	3.1491e-01
TRIM60	3.1491e-01
TRIM60	3.1491e-01
TRIM60	3.1273e-01
TRIM60	3.1491e-01
TRIM60	3.1491e-01
TRIM60	3.1491e-01
TRIM61	7.1577e-01
TRIM61	7.1577e-01
TRIM61	2.2797e-03
TRIM62	2.8292e-06
TRIM62	4.5624e-14
TRIM62	3.5907e-15
TRIM62	5.5358e-12
TRIM62	7.4587e-13
TRIM62	4.5624e-14
TRIM62	2.8292e-06
TRIM63	1.3752e-15
TRIM63	9.3562e-15
TRIM63	1.3752e-15
TRIM64B	9.9999e-01
TRIM64B	9.9999e-01
TRIM64B	9.9954e-01
TRIM64B	9.9999e-01
TRIM64C	9.5859e-07
TRIM64C	9.5859e-07
TRIM65	3.3337e-21
TRIM65	5.4894e-23
TRIM65	1.5770e-22
TRIM65	9.5756e-21
TRIM65	9.6336e-23
TRIM65	9.6336e-23
TRIM65	1.6162e-20
TRIM65	1.6162e-20
TRIM65	3.0663e-17
TRIM65	1.4132e-16
TRIM65	1.0682e-17
TRIM65	5.4894e-23
TRIM65	1.7545e-16
TRIM65	1.2423e-18
TRIM65	1.4414e-07
TRIM65	6.2135e-05
TRIM66	6.7136e-18
TRIM66	3.2683e-18
TRIM66	1.0938e-16
TRIM66	2.0011e-16
TRIM66	4.7236e-16
TRIM66	6.7136e-18
TRIM66	6.7136e-18
TRIM66	6.7577e-17
TRIM66	3.8817e-18
TRIM66	1.0938e-16
TRIM66	8.2157e-16
TRIM66	8.2157e-16
TRIM66	8.2157e-16
TRIM66	4.7236e-16
TRIM66	4.7236e-16
TRIM66	4.7236e-16
TRIM66	4.7236e-16
TRIM66	4.7236e-16
TRIM66	4.7236e-16
TRIM66	4.7236e-16
TRIM66	1.6384e-11
TRIM66	8.3215e-12
TRIM66	8.0114e-12
TRIM66	1.9887e-10
TRIM66	6.7136e-18
TRIM66	8.2157e-16
TRIM66	4.7236e-16
TRIM66	1.3600e-02
TRIM66	3.1537e-02
TRIM66	6.7136e-18
TRIM67	4.9459e-08
TRIM67	1.5897e-06
TRIM67	5.3287e-07
TRIM67	8.6181e-09
TRIM67	4.9459e-08
TRIM67	5.3287e-07
TRIM67	1.5897e-06
TRIM68	1.7665e-05
TRIM68	1.2094e-11
TRIM68	1.2094e-11
TRIM68	5.5310e-05
TRIM68	3.6963e-01
TRIM69	2.9395e-05
TRIM69	1.4836e-05
TRIM69	2.4914e-05
