CellID,X,Y,vimentin,CD4,CD20,CD8a,pcna,ck5,ck8,CD206
1810,293.3911135,2934.160176,141.6428963,226.5178278,129.9983544,157.1727921,162.7032364,98.82501371,119.5342841,226.7021393
1811,644.701983,2938.508782,209.1048159,237.7053824,140.7172805,227.3524079,154.5512748,100.7167139,122.1490085,211.1835694
1812,685.2828283,2933.364646,167.9040404,390.3515152,149.9060606,175.4010101,147.8414141,100.6959596,116.0565657,208.8515152
1813,903.3046127,2936.884247,170.0591819,201.4012185,137.537859,165.5639687,154.4281984,100.3829417,133.6422977,206.4873803
1814,1945.586842,2930.136842,160.0173684,246.9005263,193.9178947,155.3436842,142.0789474,102.0652632,132.0368421,193.1352632
1815,1260.407202,2942.358726,150.0964912,203.4843029,156.5129271,249.1154201,154.4270545,100.9732225,129.8596491,206.955217
1816,2705.527121,2939.030598,171.9836579,212.8115438,140.5862309,162.5952712,171.6119611,103.1043115,122.0191238,304.9958275
1817,1575.990714,2939.682796,236.2052786,371.5268817,285.2262952,195.7653959,156.1334311,101.9794721,126.2653959,237.2487781
1818,1687.772198,2937.562156,217.049602,265.5982854,146.0361298,287.9755052,150.028169,101.609308,121.0244948,210.0704225
1819,809.2825789,2939.60631,140.0736168,236.299497,124.8203018,163.0100594,146.4010059,99.54458162,120.5715592,175.1897577
1820,1032.210945,2943.048093,147.1764511,191.1535655,130.3983416,156.6908789,171.1548922,100.8006633,120.8301824,190.6660033
1821,748.6974657,2941.706441,156.968321,319.1536431,131.812566,172.0459345,144.6710665,99.74551214,122.2560718,207.219113
1822,471.1436077,2940.210158,157.4646818,281.4238179,142.7734968,179.0449504,149.1436077,99.98190309,114.6847636,200.3806188
1823,1214.413502,2941.974684,148.5977496,361.649789,180.3052039,159.7060478,156.0900141,101.0351617,139.3628692,191.4177215
1824,1876.378378,2941.164005,177.1861179,241.990172,277.4164619,167.6775184,149.8740786,102.2014742,129.3765356,202.4422604
1825,1508.278533,2948.77942,190.1354228,323.5452395,167.3571851,179.5659373,162.898285,101.4807806,118.8864577,224.9834418
1826,553.4319249,2948.930099,181.1930099,375.4882629,184.7454356,165.0980699,144.6562337,99.93740219,116.724048,204.0078247
1827,1641.350688,2946.59725,234.4852652,374.8605108,174.3762279,231.9440079,146.0658153,101.8683694,117.9675835,223.888998
1828,1837.345857,2941.701349,173.6637765,234.6608863,169.5963391,218.1695568,155.61079,101.7581888,118.1233141,198.9614644
1829,980.0229268,2962.893171,148.517561,193.3770732,144.5370732,164.3726829,171.9097561,100.8707317,120.19,200.8709756
1830,1796.609172,2950.145563,204.6739781,251.4057827,174.9586241,212.7293121,184.7382851,102.0643071,128.2477567,228.1969093
1831,2307.846951,2956.604728,199.0215678,234.120282,297.444214,174.9286603,138.2866031,102.166321,120.8386562,209.26545
1832,2851.358415,2956.578978,206.2343481,222.6427341,328.2056289,230.7742677,135.4457209,102.7254451,116.6249282,207.3733487
1833,2984.616701,2958.744695,213.9869952,270.4325804,168.2518823,189.2491444,138.329911,101.6803559,113.761807,155.2190281
1834,1187.18648,2964.775058,153.3793706,267.780303,158.3047786,171.747669,157.7144522,100.4895105,122.1486014,194.6934732
1835,1544.204009,2949.175708,176.0377358,392.0224057,176.4622642,319.9209906,153.9941038,101.9351415,118.6533019,197.817217
1836,2904.941037,2959.773657,137.0304327,280.0917737,478.553495,150.5064194,135.4379458,102.9434142,115.0133143,174.4113172
1837,242.6975806,2960.510945,154.3669355,193.389977,131.4279954,149.1820276,143.2932028,99.18663594,111.0812212,204.7073733
1838,673.6740995,2961.303602,190.3121784,246.4871355,133.1089194,151.8696398,140.915952,100.6466552,103.6286449,163.2427101
1839,1371.351413,2964.811306,152.5492743,211.9488159,196.6325439,172.9702063,191.0206264,102.2711994,122.8403361,216.4316272
1840,2754.486695,2962.14206,191.8356223,239.6034335,180.2626609,170.7828326,159.832618,102.923176,119.5244635,232.7304721
1841,2138.960302,2952.395715,154.3478261,304.6660365,148.6231884,197.1669817,144.4933837,101.9319471,128.2804033,222.6811594
1842,3101.396923,2960.515692,226.7341538,249.3421538,188.0676923,140.4049231,138.7704615,102.7415385,117.6147692,168.5981538
1843,851.6875892,2958.412981,140.3758916,203.032097,127.9087019,158.2425107,147.967903,99.87375178,126.3587732,190.243224
1844,585.4287739,2966.350106,190.8100638,505.7328136,151.8589653,174.0198441,152.9617293,100.7221828,120.8065202,234.5676825
1845,1307.181684,2956.379616,141.2754801,184.1824225,182.16839,143.3367799,131.6351551,100.5310192,109.6565731,164.8353028
1846,1923.904745,2964.5646,203.049186,226.9040526,165.1527537,162.972636,218.1388985,102.2715622,126.179425,236.0304815
1847,485.2661629,2971.747271,245.0281276,296.0201511,148.638539,227.3740554,180.7434929,100.0197313,112.0961377,189.3849706
1848,2600.558776,2959.362319,153.7761675,230.8132045,118.9041868,165.2181965,129.3969404,101.2826087,120.1956522,174.5764895
1849,302.242949,2972.909946,171.0801583,259.4710539,140.6447303,160.7209302,137.1123206,98.93171697,126.4542306,235.5804057
1850,1454.000831,2958.859635,149.4003322,218.8862126,175.4609635,188.5224252,146.0747508,101.0174419,117.4659468,171.3181063
1851,1340.862881,2969.065097,153.9833795,201.3718837,128.1592798,184.8240997,142.5394737,100.8995845,116.8898892,199.1613573
1852,2222.507246,2959.372998,154.3264683,240.1533181,466.2959573,178.1762014,143.9778795,102.0381388,124.5423341,198.3440122
1853,350.3361558,2974.146909,146.0385267,188.8509738,119.0491109,150.3217612,151.6147333,98.01397121,109.3149873,160.8391194
1854,2182.403509,2970.741776,181.2779605,234.3991228,216.8360746,368.3344298,202.1408991,102.0690789,121.9150219,213.3223684
1855,880.7892108,2963.983017,147.7672328,216.8771229,133.4885115,169.027972,153.7022977,99.87112887,118.7142857,205.9170829
1856,2040.191735,2970.275829,163.6463239,268.9956752,141.7746276,185.3152331,154.3911581,101.8457472,119.89284,224.8918789
1857,1533.45232,2969.943299,190.8479381,355.9587629,142.3775773,243.871134,155.7061856,102.5451031,125.1391753,239.8621134
1858,1409.094891,2972.430657,155.9201946,232.0394161,403.8720195,171.9917275,155.23309,101.2822384,121.5274939,196.5012165
1859,1861.537148,2979.049377,207.7281957,247.9100138,255.6746654,175.4573143,148.5869866,102.7549608,118.1102907,212.5283802
1860,2092.465099,2987.340052,172.2765957,231.510265,163.6838373,175.0462859,210.7297499,102.2661441,121.7551325,225.7614782
1861,758.0893569,2982.990324,177.7877063,235.9049516,132.8269778,263.9863404,150.1900968,99.59021059,118.5031303,326.5002846
1862,786.2229965,2968.753484,166.1881533,240.5722997,124.1611498,207.5496516,141,99.43118467,125.6454704,192.5984321
1863,2255.417286,2965.484201,188.2230483,328.7936803,421.6877323,176.3466543,145.394052,102.8968401,120.6226766,205.8271375
1864,3776.733674,2977.876775,170.6848382,162.4361158,168.7143668,141.2475866,126.2492902,102.1567291,105.890971,153.3356048
1865,1646.258333,2970.185714,189.3333333,283.2214286,189.577381,213.4321429,152.847619,103.0404762,124.097619,323.4607143
1866,1729.479895,2967.879367,178.4759394,215.4864865,149.2656559,178.7679631,155.3111404,102.0843771,121.3421226,246.5187871
1867,1612.63273,2973.108682,190.58401,262.1061836,149.6114928,165.3910056,156.4503435,102.5915053,125.83198,288.1555278
1868,2570.713443,2968.808962,177.7676887,219.6143868,120.7712264,212.8808962,138.5731132,102.0471698,121.571934,191.8349057
1869,3135.924471,2972.016113,152.6032226,290.6676737,162.5347432,135.9979859,132.9496475,103.1722054,108.469285,169.3423968
1870,96.15730337,2974.569486,156.9603785,197.2667061,126.3678297,153.6439976,141.9875813,99.487877,106.7474867,154.8409225
1871,619.5716418,2977.308209,113.5768657,217.6477612,136.6783582,134.5507463,135.2529851,100.191791,100.0320896,475.358209
1872,2126.720419,2986.795812,159.9979058,203.7675393,142.8303665,330.0324607,159.4848168,102.6062827,136.6586387,190.6282723
1873,1074.400541,2977.412432,176.0897297,206.8437838,135.7054054,168.32,163.5481081,101.4832432,120.4816216,224.6183784
1874,1441.851064,3001.613662,158.2668906,354.5886525,163.3863382,173.525196,154.0754013,101.2187383,120.8891377,204.9649123
1875,1687.794217,2980.482179,269.537996,239.3194351,164.4095494,258.6570276,148.1069267,102.0564896,111.8715535,203.1788837
1876,2153.362927,2989.334634,148.3082927,200.8721951,140.3707317,209.6117073,146.6595122,101.0936585,108.5346341,157.7853659
1877,2942.154857,2988.890857,211.3451429,314.4771429,403.9982857,187.4657143,143.4337143,102.9537143,121.9617143,226.092
1878,2208.081541,2992.099462,155.1944444,269.1693548,316.5134409,176.3897849,163.8082437,102.2706093,122.4623656,196.9283154
1879,2526.83738,2988.855449,187.404856,370.8018069,173.5070582,160.4929418,141.8418972,102.2919255,122.0361378,217.0784867
1880,812.7037846,2988.556041,149.8799127,280.1259098,124.8180495,166.9163028,147.5960699,99.90465793,128.8296943,209.0007278
1881,1491.135255,2991.066519,196.1840355,235.1014412,129.4600887,181.8470067,147.787694,101.3808204,121.1929047,193.8314856
1882,2010.231062,2996.581229,165.0695569,363.0276322,129.8661267,156.1672225,152.7632206,101.708909,119.2272511,193.9066222
1883,1926.151108,2995.485759,177.0213608,275.943038,405.3536392,182.3030063,145.7887658,101.8678797,120.7650316,211.1938291
1884,3155.440653,2991.725519,136.7893175,287.9792285,157.2329377,139.1468843,128.6305638,103.0727003,105.078635,188.0281899
1885,2771.652733,3000.294901,200.9122646,197.9310978,136.5057418,197.1208085,134.7942122,101.9885163,113.7689481,205.06339
1886,2245.454407,3004.418946,163.1119554,232.3865248,328.6707194,153.7522796,140.6073961,102.5395137,116.8338399,214.4321175
1887,1536.239766,2995.050439,218.6769006,262.8384503,136.5292398,192.2690058,152.1944444,102.4173977,132.6520468,216.9758772
1888,7.854497354,2998.112434,146.3703704,321.2671958,138.8756614,135.1402116,123.5171958,99.35978836,104.3928571,159.0396825
1889,712.8465422,2996.309944,184.2725896,235.2180717,143.7370015,202.4669359,142.6234225,100.2059566,109.4780414,247.703685
1890,552.6629213,2992.841199,171.5101124,450.4546816,146.3827715,168.1543071,147.22397,99.90786517,112.6254682,203.376779
1891,843.437799,2999.708134,185.5127592,285.8229665,129.6937799,175.3524721,148.1020734,100.1858054,137.0837321,184.807815
1892,1262.464048,2998.117221,146.0145015,222.2912387,191.7480363,152.5250755,137.976435,100.473716,124.6870091,203.3540785
1893,1651.794632,3004.694757,215.9812734,297.4257179,655.7565543,186.741573,157.840824,102.9843945,126.3601748,242.0992509
1894,3108.315171,3004.848825,301.7110043,227.1757479,338.3173077,139.2649573,137.4038462,102.2970085,109.6543803,183.6095085
1895,66.09426628,3010.837707,143.4241983,214.9071914,122.6671526,152.765792,138.2628766,99.47327502,112.3726919,218.52138
1896,1089.661626,3013.171078,158.6261815,198.63138,132.6876181,167.7003781,177.9834594,101.4399811,115.8530246,209.1758034
1897,1338.741487,3005.604587,173.8179291,236.5093815,161.2738013,222.8415566,157.1445448,101.6212648,121.1362057,227.5969423
1898,1573.952073,2995.38342,164.8277202,259.142487,151.5777202,156.1696891,148.4676166,102.4857513,124.634715,186.503886
1899,876.5873886,3005.39342,192.7381768,289.5942426,131.3255655,165.6497601,157.6237149,100.1562714,123.9554489,184.9664154
1900,598.0330623,3010.669919,245.2319783,213.8520325,147.5425474,345.8368564,149.5804878,100.199458,115.4932249,204.4314363
1901,433.0071059,3006.685401,213.7222222,280.7810078,141.6963824,160.0846253,151.7906977,99.32235142,118.5697674,213.3333333
1902,1829.252888,3005.650834,178.7560976,255.6591784,364.4037227,165.2381258,150.6084724,102.4922978,115.6174583,196.3189987
1903,1956.048052,3002.536364,218.1272727,394.1103896,156.2311688,263.4818182,151.9831169,102.1,123.5987013,217.2298701
1904,3179.239223,3013.604736,141.339405,267.0261081,173.4899818,125.431694,127.7704918,103.6879174,101.6952034,175.0892532
1905,1045.913987,3018.846347,154.8572025,192.8718163,129.5920668,162.0375783,173.708142,101.1290188,122.4434238,200.0755741
1906,368.3539481,3011.369409,166.4561016,323.5831033,129.6394257,161.0706792,138.0590834,98.88459415,119.2512424,195.3699613
1907,1605.123144,3016.198639,227.8589109,257.0897277,202.3063119,165.4306931,153.4764851,103.0903465,126.9375,225.3013614
1908,1732.884216,3015.344756,208.7699896,364.1370717,139.2497404,159.4205607,152.5093458,101.8120457,121.546729,202.2082035
1909,673.3606911,3003.062635,175.9805616,258.6306695,160.5507559,167.6652268,136.462203,101.4233261,107.1058315,174.2570194
1910,780.543131,3016.886581,158.9073482,282.3690096,143.6908946,194.2627796,146.6118211,100.5535144,109.1158147,246.7635783
1911,1206.858037,3019.0614,142.366054,205.5627689,178.4450528,176.4829879,159.8682049,100.4767305,118.7774736,188.9565898
1912,1773.577442,3015.205613,239.7808958,410.12898,147.0507285,159.7598489,155.7960065,102.2860227,118.5984889,200.3820831
1913,2135.01248,3020.184087,164.7566303,219.724649,146.0780031,220.0639626,158.2168487,101.8057722,121.8689548,200.3143526
1914,2674.797347,3019.356816,139.8220494,169.5054895,115.1637694,161.9707228,130.1248856,101.0786825,112.6276304,190.5567246
1915,910.0092947,3018.279388,165.2733734,322.127392,133.2279934,159.4259158,153.302351,100.2307272,124.6735921,211.006561
1916,1694.15137,3015.328767,245.6684932,400.2787671,146.8650685,183.9849315,160.6719178,102.5506849,117.6472603,203.9780822
1917,533.8802126,3027.135732,164.8753066,301.2579722,141.3131643,160.6798855,178.8103025,100.3810303,116.5964841,194.6099755
1918,951.6053812,3017.839206,179.2248559,303.392697,126.6899423,162.9327354,151.5080077,100.0973735,127.2722614,216.9532351
1919,1523.820261,3026.726144,350.4614379,443.3372549,160.2614379,227.203268,197.7908497,104.1522876,124.4006536,226.3921569
1920,1911.064824,3024.296473,199.1868446,236.8856053,176.0753098,209.1267874,146.7407054,101.7626311,135.5414681,285.5052431
1921,641.8932927,3037.075542,212.725271,254.6280488,143.6544715,177.7550813,161.7469512,100.8384146,122.8932927,313.7710027
1922,817.9417004,3028.877733,226.7319838,341.4777328,136.465587,217.6024291,159.2955466,100.162753,140.3182186,357.08583
1923,1566.717466,3022.693493,245.8912671,285.8809932,194.744863,198.515411,178.9092466,103.7782534,126.1866438,230.3681507
1924,1953.11039,3027.834416,191.5766234,326.7603896,142.1344156,271.0357143,140.7805195,102.0071429,114.174026,213.925974
1925,680.3461538,3037.095875,169.9977703,354.4570792,133.9827202,184.0367893,149.4035674,100.6354515,120.5189521,242.8756968
1926,2199.700088,3029.385727,158.6484238,328.1996497,215.0175131,145.5091944,143.2758319,102.2802102,128.234676,209.0652364
1927,247.4161752,3023.484414,181.1002527,289.8053917,130.3513058,161.7851727,135.2670598,98.87447346,111.5501264,205.2047178
1928,454.7470356,3027.004941,167.68083,284.1324111,139.527668,165.3418972,148.5583004,99.93774704,117.0108696,204.1571146
1929,1260.951658,3030.31647,179.8189994,302.7543564,222.9274874,175.9100618,166.3198426,101.227656,117.8785835,191.400787
1930,1638.882217,3027.308314,187.7944573,239.9734411,303.1154734,188.3591224,155.9884527,102.5889145,135.0727483,283.3360277
1931,1846.274136,3031.973778,172.8796186,256.8241955,157.2348033,210.5691299,150.3927294,102.2926103,125.3909416,240.4642431
1932,3133.039669,3030.324793,175.4421488,193.0752066,248.9619835,141.5644628,133.1454545,102.1008264,107.3041322,167.6917355
1933,1797.779514,3025.1875,173.3819444,340.6614583,132.9131944,154.7604167,156.1458333,102.1788194,133.2517361,228.6961806
1934,2065.687138,3030.149479,178.4217845,221.9501738,343.8325608,161.0770568,148.7242178,101.9049826,117.9727694,206.0886443
1935,721.9972268,3038.123683,192.790904,350.1497504,141.5357737,160.5973378,145.7487521,100.3366611,110.6295064,215.8147532
1936,2026.092593,3035.869136,203.5395062,250.0395062,207.6160494,205.567284,146.1376543,101.7395062,119.5197531,194.3888889
1937,2719.682489,3031.153303,138.725465,178.9063502,125.2604233,143.5253368,130.7299551,101.6767158,117.7447081,235.0673509
1938,997.8405797,3034.408871,195.541502,261.8950373,134.8708827,171.1624945,187.7575758,101.3996487,119.846289,252.312253
1939,1371.318332,3038.663008,156.4401756,253.3249177,327.9335895,165.8496158,158.863337,101.9709111,121.3150384,202.2601537
1940,2813.409776,3043.338014,174.8377535,219.5049402,130.7685907,148.3187728,144.7061882,101.5886635,116.5730629,208.8029121
1941,2971.896885,3036.653061,147.3335124,385.3657358,482.0649839,160.5204082,148.8990333,102.433942,121.0891515,221.2894737
1942,1882.391154,3038.516932,189.0615066,211.5079475,148.5742916,208.3151348,144.5998618,101.6033172,120.5307533,270.4706289
1943,2333.393464,3033.819172,173.3433551,232.6069717,127.6932462,174.4605664,142.0688453,102.4522876,122.3825708,228.6117647
1944,3042.027434,3044.896903,185.3836283,274.1818584,267.0570796,169.5429204,150.0230088,103.0960177,129.6292035,270.4690265
1945,222.4672489,3042.864005,168.6257018,284.2632564,133.9320025,168.8072364,153.8315658,99.5801622,118.1016843,186.1628197
1946,559.4361851,3053.626928,171.7917251,244.3316971,141.3267882,159.0413745,191.101683,101.3239832,128.943899,223.6774194
1947,857.487037,3039.305556,261.6768519,319.2111111,134.9453704,207.7444444,165.0212963,100.7888889,136.7064815,190.1814815
1948,1575.042827,3046.003212,177.767666,295.5503212,130.8907923,171.3608137,151.1498929,101.9186296,123.6584582,239.738758
1949,592.6639141,3045.735756,191.8133774,205.2039637,134.7440132,167.2923204,135.6366639,100.2485549,126.28654,176.909166
1950,789.3555413,3050.74952,202.7424728,232.905189,154.4811019,314.6873799,150.0627803,99.93273543,118.6675208,313.5816784
1951,1407.746249,3045.955643,151.111546,245.9047619,130.4716243,147.9406393,140.0528376,100.9771689,111.8864971,175.739726
1952,106.7775677,3046.198488,154.3446755,222.2665406,112.2671708,147.3509767,127.6950221,98.90548204,112.2659105,152.4870825
1953,1336.429327,3047.30839,179.1360544,336.4263039,214.2592593,192.6575964,164.5351474,102.0650038,133.1572184,194.3499622
1954,3206.342614,3052.09816,156.2746579,212.4912695,182.9334592,144.2623879,133.6484191,102.3671543,116.4738084,183.5606418
1955,426.7729205,3054.03218,203.516697,397.5871281,136.9496053,161.9708561,149.1420765,99.67030965,114.9866424,195.8063145
1956,969.7374429,3074.600171,188.2508562,274.472032,137.5770548,166.263984,213.7993721,101.6235731,115.6155822,227.7679795
1957,1673.27592,3044.565217,219.9866221,285.1354515,151.5,256.8854515,168.2483278,103.2391304,121.6195652,231.7876254
1958,471.0762104,3068.422893,199.2118948,215.6787209,148.8126121,176.9710102,340.8179916,100.8499701,118.4614465,315.3933054
1959,1196.192277,3057.392435,153.7037037,228.0819543,239.4933018,223.5130024,152.462569,100.892829,120.6840032,162.357762
1960,1630.005717,3063.75,211.2588358,258.5254678,145.200104,179.4786902,148.5493763,102.4755717,123.8040541,284.1470894
1961,2321.962346,3060.379435,179.8645909,220.9058653,134.17958,164.4822592,146.7545257,102.55105,119.301231,193.2729906
1962,177.3897338,3056.811787,145.6856781,259.0253485,120.5532319,151.8460076,143.4879594,99.77059569,111.0272497,165.4106464
1963,1238.441176,3054.111765,151.4284314,230.195098,482.6323529,183.4245098,153.1696078,101.4411765,121.0990196,198.8558824
1964,1298.236047,3057.888889,169.5222734,424.3072197,152.9580133,162.6282642,158.6082949,102.1290323,121.4229391,188.734767
1965,2052.756579,3055.335526,238.4276316,212.379386,168.745614,164.0175439,139.0197368,101.9495614,116.6184211,168.7609649
1966,757.2676709,3052.87949,205.2804171,331.5144844,146.5191194,236.0857474,142.1344148,100.2885284,121.1135574,244.0614137
1967,1158.502454,3060.650307,168.4920245,204.8257669,144.7325153,230.4834356,156.1282209,100.3907975,124.9472393,181.5803681
1968,1991.377224,3063.785968,164.5139807,249.1723437,404.8124047,136.5277072,136.6283681,101.5851551,109.4870361,172.344179
1969,323.793838,3067.484975,201.550019,343.7211868,132.195892,158.3430962,142.0886269,98.46595664,115.3902625,196.2236592
1970,1021.306006,3066.640422,284.3181818,216.961039,135.1720779,224.3271104,158.0024351,100.9415584,117.200487,263.1112013
1971,1679.647856,3069.926072,229.528781,254.9153499,156.2025959,316.5835214,153.3955982,101.8651242,117.6489842,200.5840858
1972,2278.469898,3060.178264,152.9335418,375.4401876,148.58405,216.2095387,134.7271306,101.8921032,118.1759187,200.5488663
1973,3468.006318,3058.052347,156.9729242,158.6462094,137.383574,140.4422383,124.2698556,101.5054152,105.8754513,150.984657
1974,861.1921824,3068.434853,178.3257329,240,145.6803746,167.5940554,152.6408795,100.4238599,128.7984528,265.8709283
1975,1117.81045,3065.993317,195.3699878,191.8663426,143.5662211,226.6695018,142.3809235,100.2120292,116.8031592,181.2940462
1976,2113.417476,3063.899486,160.4928612,284.9817247,132.3489435,159.0154198,144.4368932,101.9109081,124.7829812,198.2078812
1977,2428.84194,3066.970403,187.8765743,243.8104534,132.0421914,216.8677582,142.9471033,102.3312343,126.2877834,226.5132242
1978,207.6889597,3079.737792,159.0557325,217.8731423,190.6825902,155.6809979,200.3359873,99.95912951,114.2627389,187.3221868
1979,697.354232,3067.297806,171.3260188,292.3469175,140.4879833,158.8892372,135.5632184,99.22779519,124.938349,235.6635319
1980,922.8536379,3063.950085,184.7436548,304.5761421,149.5854484,165.214044,152.894247,101.1049069,121.5126904,266.1184433
1981,3729.89397,3073.518818,167.4180494,144.3597734,137.6843383,147.2962363,138.8883043,102.5811412,112.8814245,173.4694456
1982,138.7207325,3068.23414,209.7168084,246.3512099,121.5081753,162.3185088,145.8901243,99.6559843,113.0523218,175.0555919
1983,3501.037891,3069.313015,164.5074135,196.7512356,123.3196046,154.4118616,134.6532125,102.3088962,107.8196046,162.3805601
1984,2377.877019,3075.092511,178.503304,261.4728341,135.8516887,163.8432452,186.4522761,102.3403084,119.2298091,211.2305433
1985,1345.216537,3082.631008,178.6614987,331.2077519,145.0056848,158.420155,157.4883721,101.749354,121.3994832,187.6914729
1986,3080.494654,3076.981992,179.9003939,231.1283061,500.1755768,162.068655,142.4271244,102.7934721,127.9431626,248.931345
1987,1255.787667,3082.215823,180.6858639,362.7294939,203.7457824,168.0500291,167.2088424,102.2361838,124.9889471,571.1896451
1988,2067.303294,3083.955699,147.3475956,198.5853843,134.51117,142.8428626,135.5202575,100.9727376,112.7826581,157.3048088
1989,3027.995305,3081.938967,166.637827,299.1462106,377.4285714,161.3963783,141.3809524,102.9597586,130.7659289,275.4419852
1990,389.29061,3076.874572,162.9527073,268.2460589,140.8978753,169.5716244,134.0562029,98.82590816,115.0157642,295.8437286
1991,599.2834275,3080.326742,154.3422787,313.2387006,131.8135593,178.0753296,144.470339,100.1553672,139.9030132,218.2179849
1992,2449.654349,3087.609437,161.7202956,232.0449119,247.9329164,295.0835702,149.357021,102.7032405,120.2978965,223.5372371
1993,1215.398126,3083.558158,165.6814988,284.6198283,246.4270101,325.3247463,171.5675254,101.4964871,127.8376269,245.5831382
1994,3119.76,3072.685818,193.0705455,240.7687273,442.904,158.1803636,134.0181818,102.9301818,121.6109091,200.4189091
1995,2499.679676,3086.131366,155.3788672,309.4750119,185.9333651,209.4726321,146.8843408,102.9509757,120.2465493,200.9923846
1996,2166.571705,3084.481395,174.4267442,208.4120155,143.6484496,202.5837209,147.8403101,102.0410853,121.85,194.6003876
1997,772.5656895,3088.690554,162.5792617,278.0200869,131.9288817,164.0711183,136.7394137,99.67589577,131.6959826,261.1232356
1998,2259.936255,3084.549801,187.3649402,350.8167331,150.1227092,232.6565737,144.1697211,102.8828685,131.2231076,210.5936255
1999,3150.541543,3084.109792,159.3783383,243.3412463,150.8442136,152.5385757,128.1172107,103.3353116,117.6409496,208.9272997
2000,1175.575441,3094.932584,170.3956661,202.1396469,166.2592295,380.3571429,155.8796148,101.3322632,125.9004815,277.7247191
2001,427.3831169,3091.801484,183.0185529,415.7606679,143.6076067,161.9248609,153.8116883,99.72820037,120.7087199,209.8181818
2002,648.5114943,3101.832007,175.6644562,229.2157383,134.3872679,329.4597701,143.6578249,100.3076923,122.7166225,212.9381079
2003,927.3636364,3100.119589,215.4123377,352.2548701,140.5167749,158.2878788,150.2159091,100.8154762,118.3419913,233.870671
2004,2714.580383,3102.333971,191.0449761,389.1162679,383.4325359,154.0253589,147.9526316,102.5052632,128.1511962,207.3574163
2005,542.0723798,3100.696005,221.3983787,361.9913144,144.7996526,170.5008686,144.0984366,100.4215402,122.8755067,217.0075275
2006,872.2092409,3099.723432,220.609901,191.1808581,144.2851485,156.2924092,168.2838284,99.73267327,111.2745875,201.6719472
2007,356.6829376,3109.039578,295.7379068,328.1292876,163.6090589,183.4788918,165.9498681,99.69041337,118.5466139,257.9371152
2008,999.4972337,3109.551867,204.3789765,396.7337483,141.329184,166.6286307,179.3596127,101.324343,124.7482711,232.6915629
2009,2599.961323,3107.360305,180.8315522,325.2854962,127.4442748,142.9282443,154.2946565,102.151145,113.4636132,176.7150127
2010,27.18495935,3106.199187,135.8536585,179.9119241,118.2547425,149.453252,132.2317073,99.46273713,109.7439024,199.0657182
2011,3128.321101,3111.547221,208.5796006,276.5159201,517.0275229,167.1149487,141.150027,103.1948192,126.1861846,222.8019428
2012,2677.258179,3104.798408,158.7179487,332.9496021,226.0601238,144.7241379,140.9434129,101.6410256,114.4606543,218.8116711
2013,583.5200974,3118.047503,154.9019488,294.3848965,140.7490865,174.2929354,189.6473812,100.999391,126.0761267,227.998782
2014,2395.506799,3115.237948,200.5723115,379.2645241,197.5982695,160.5865266,146.6990111,102.6396786,120.8473424,235.8071693
2015,312.4219254,3119.134961,192.66421,238.5771534,144.5914325,167.4412713,147.6467066,99.26393367,115.1050207,230.9967757
2016,732.6487805,3108.011847,166.8445993,174.487108,140.6020906,157.9101045,129.9512195,99.57212544,117.0020906,177.8606272
2017,1197.665848,3112.315725,201.3673219,201.3673219,165.7592138,350.3243243,160.2678133,101.0737101,122.6756757,352.9815725
2018,2563.743603,3126.10286,168.1981937,251.8911189,137.5213246,158.6016056,137.5273457,102.5318615,113.0817863,173.281987
2019,2278.336658,3122.743641,164.8872818,193.5900249,177.553616,207.1870324,142.0668329,102.5521197,122.2967581,196.4488778
2020,489.0528956,3120.320109,209.3146375,436.2129503,139.1591427,155.5449156,149.6589147,100.3497492,108.497036,194.7979936
2021,418.9250441,3122.494268,194.1044974,312.4140212,267.3637566,173.4880952,171.7861552,100.0167549,115.8593474,237.5132275
2022,614.6237141,3131.531132,264.4212236,320.9745533,134.6903086,181.2344342,148.3892799,100.7958852,124.432052,239.0259881
2023,2316.511232,3121.218516,155.357386,289.4874064,272.0558203,165.1769912,135.7842069,102.2137509,125.8325391,191.1660994
2024,1060.177503,3114.671827,147.0980392,356.8513932,149.5438596,159.5232198,146.0154799,100.5624355,123.2837977,233.1713106
2025,2529.589781,3122.232117,166.5963504,256.1328467,477.4116788,297.4978102,144.1291971,103.3182482,122.4664234,203.7591241
2026,2483.589637,3129.66943,174.9860104,229.5010363,474.6668394,171.0896373,148.8321244,102.8917098,123.8870466,220.1025907
2027,2093.956289,3121.993756,193.6440678,240.2756467,117.3951829,142.4192685,135.1186441,101.8224799,116.8644068,193.0463872
2028,1141.133239,3133.02919,170.2820151,231.8097928,345.1417137,161.2956685,166.1167608,102.5409605,115.76742,238.4251412
2029,1909.043918,3124.597357,181.3245239,190.6381656,117.9001166,135.7808006,131.9692965,100.8558103,112.0687913,165.6984065
2030,889.0562454,3128.275383,189.3352812,221.9700511,330.265157,161.7246165,132.3659606,99.56537619,120.6121256,263.4280497
2031,842.7998379,3125.718801,166.7998379,291.1142626,180.5243112,171.3930308,148.7439222,99.87439222,111.9692058,221.6385737
2032,946.8355336,3132.89879,179.5363036,395.460396,143.9427943,168.0319032,143.849835,101.5715072,125.5159516,270.4708471
2033,1191.682299,3135.634082,230.8203435,243.8401585,143.8956407,179.9782034,158.1446499,102.2245707,112.8527081,217.5515192
