gene_id	gene_name	SRX11780879	SRX11780880	SRX11780882	SRX11780883	SRX11780885	SRX11780886	SRX11780888	SRX11780889
ENSG00000231302	RPL36P2	0	0	0	0	30.86709691	26.89149979	33.83630511	20.90666868
ENSG00000231307	RPS3P2	2.217427805	0	0	3.359854431	0	0	2.268082121	0.808498
ENSG00000231470	HMGB3P2	0	0	0	0	6.001914899	3.361425732	6.767236916	1.608198982
ENSG00000231604	ENSG00000231604	0	0	0	0	0	0	0	0
ENSG00000231703	ENSG00000231703	0	0	0	0	0	0	0	0
ENSG00000231715	COX6CP2	0	0	0	0	0	0	0	0
ENSG00000231742	LINC01273	2.912963049	6.676078569	5.877173074	4.644706684	0	0.69344638	0	0
ENSG00000231795	ITCH-IT1	0	0	0	0	0	0	0	0
ENSG00000231878	SNRPFP1	0	0	0	0	9.431697747	3.361467697	2.255773926	3.216439493
ENSG00000231934	FAM242A	0	0	0	0	0	5.042138708	0	0
ENSG00000231961	ENSG00000231961	0	0	0	0	0	0	0	0
ENSG00000231977	ENSG00000231977	2.247940979	1.128086291	3.397751271	5.677764002	0	0	0	0
ENSG00000232043	ENSG00000232043	0	5.697761602	5.638506048	6.793874702	0	0	0	0.816073833
ENSG00000232121	ENSG00000232121	0	0	0	0	0	0	0	0
ENSG00000232135	ENSG00000232135	0	0	0	0	0.857388734	0	0	0
ENSG00000232136	DUXAP7	0	0	0	1.132373977	0	0	0	0
ENSG00000232200	ENSG00000232200	0	0	0	0	0	0	0	0
ENSG00000232241	DYNLT3P1	0	0	0	0	0	0.840356688	0	7.236900592
ENSG00000232271	ENSG00000232271	0	0	0	0	0	0	0	0
ENSG00000232286	ENSG00000232286	0	0	0	0	0	0	0	0
ENSG00000232294	ENSG00000232294	0	0	0	0	0	0	0	0
ENSG00000232333	RPS27AP2	0	0	0	0	25.3573808	17.09809533	50.29038019	36.98859091
ENSG00000232358	ENSG00000232358	0	0	0	0	4.287130457	0.842431626	0	0
ENSG00000232388	SMIM26	391.4646189	184.6222727	221.0081181	257.8698186	8.435877231	6.965312909	21.61910077	8.194398609
ENSG00000232406	EPB41L1-AS1	1.969089471	0	0.994414105	0	0.758091661	0	0	0
ENSG00000232442	MHENCR	56.20957923	65.27956871	47.58092047	55.75884689	6.909981592	0	5.458087968	9.154559814
ENSG00000232448	ENSG00000232448	0	0	0	1.131985683	0	0	0	0
ENSG00000232465	ENSG00000232465	0	0	0	0	0	0	0	0
ENSG00000232493	RPL12P11	0	0	0	0	0	0	0	0
ENSG00000232528	ENSG00000232528	0	0	0	0	0	0	0	0
ENSG00000232595	CST2P1	0	0	0	0	0	0	0	0
ENSG00000232645	LINC01431	0	0	0	0	0	0	0.947583269	0
ENSG00000232675	ENSG00000232675	0	0	0	0	0	0	0	0
ENSG00000232712	KIZ-AS1	0	1.141311735	0	0	0	0	3.014763486	0
ENSG00000232738	ENSG00000232738	0	0	0	0	0	0	0	0
ENSG00000232803	SLCO4A1-AS1	0	0	0.938264549	8.105475839	1.431789521	0	0	1.968372116
ENSG00000232838	PET117	119.0252264	80.29782686	88.53360919	93.09491369	18.79397147	13.22759937	7.600127804	12.2710156
ENSG00000232852	CICP4	1.221036579	7.955487781	2.255994814	5.661367671	0	0	0	0.806370686
ENSG00000232880	NDUFB4P10	0	0	0	0	0	0	0	0
ENSG00000232900	ENSG00000232900	0	0	0	0	0.85741781	0	0	0
ENSG00000232907	DLGAP4-AS1	2.619489278	1.01013135	0.703983868	0	0	0.858549218	2.14336293	0.821509107
ENSG00000232925	MRPS16P2	0	0	0	0	0	0	0	0.80410004
ENSG00000232943	GGCTP2	0	0	0	0	0	0.84035619	2.255745543	0
ENSG00000233015	SLC25A6P1	0	0	0	0	0	0	0	0
ENSG00000233017	ENSG00000233017	0	0	0	0	0	0	0	0
ENSG00000233048	LINC01722	0	0	0	0	0	0	0	0
ENSG00000233077	LINC01271	1.240117784	3.452221251	8.758753055	2.626464011	0	0	0	0
ENSG00000233106	RPL12P3	0	0	0	0	0	0	0	0
ENSG00000233146	BPIFB5P	0	0	0	0	0	0	0	0
ENSG00000233277	LINC01728	0	0	0	0	0	0	0	0
ENSG00000233293	ENSG00000233293	0	0	0	0	0	0	0	0
ENSG00000233324	EEF1A1P34	0	0	0	0	21.43540925	15.12641401	26.16506773	14.4737967
ENSG00000233347	ERP29P1	0	0	0	0	3.436840946	8.421147945	14.31628061	11.28095064
ENSG00000233352	ENSG00000233352	0	0	0	0	0	0	0	0
ENSG00000233354	LINC00028	0	0	0	0	0	0	0	0
ENSG00000233376	ENSG00000233376	0	0	0	0	0	0	0	0
ENSG00000233402	TARDBPP1	0	0	0	0	0.857418405	2.52106939	0.751915294	1.608200815
ENSG00000233415	ENSG00000233415	0	0	0	0	0	0	0	0
ENSG00000233492	BETALINC1	0	0	0	0	0	0	0	0
ENSG00000233508	PTPRT-DT	0	0	0	0	0	0.457251756	0	0
ENSG00000233578	EIF4EP1	0	2.173681157	0	0	0.864904759	3.390782763	6.06785865	4.055613442
ENSG00000233625	ENSG00000233625	0	0	0	0	0	0	0	0
ENSG00000233686	PIEZO1P1	0	0	0	0	0	0	0	0
ENSG00000233711	EIF4EBP2P1	0	0	0	0	0	0	0	0
ENSG00000233746	LINC00656	0	0	1.151697151	0	0	0	0	0
ENSG00000233838	DPH3P1	0	0.56225902	0	0.618490457	10.18942659	6.65779236	11.68096254	14.86460843
ENSG00000233896	PDYN-AS1	0	0	0	0	0	0	0	0
ENSG00000233993	DTD1-AS1	0	0	0	0	0	0	3.007659203	0
ENSG00000234069	GAPDHP53	0	0	0	0	0	0	0	0
ENSG00000234075	RPL35AP	0	0	0	0	0	0	0	0
ENSG00000234087	ENSG00000234087	0	0	0	0	0	0	0	0
ENSG00000234104	LINC03083	0	0	0	0	0	0	0	0
ENSG00000234139	ENSG00000234139	0	2.270731996	0	0	0.863948454	0	0	0
ENSG00000234187	AIMP1P1	0	0	0	0	0	0.840355565	0	4.020499436
ENSG00000234241	ENSG00000234241	1.118523051	1.128596875	1.126482569	0	13.76260237	14.33182097	41.48780364	50.82054769
ENSG00000234265	LINC01723	0	0	0	0	0	0	0	0
ENSG00000234271	ENSG00000234271	0	0	0	0	0	0	0	0.804099647
ENSG00000234274	COX7BP2	0	0	0	0	0	0.840332779	0	1.608154439
ENSG00000234282	ENSG00000234282	0	0	0	0	0	0	0	0
ENSG00000234435	LINC01432	0	0	0	0	0	0	0	0
ENSG00000234573	ENSG00000234573	0	0	0	0	0	0	0	0
ENSG00000234646	ENSG00000234646	0	0	0	0	0	0	0	0
ENSG00000234684	SDCBP2-AS1	21.39140227	27.15343494	21.72083466	27.26303488	0	0	0.539747278	0
ENSG00000234693	RIPOR3-AS1	0	0	0	1.132373491	0	0	0	0
ENSG00000234698	ENSG00000234698	0	0	0	0	0.857413239	0	0	0
ENSG00000234821	MRPS33P4	0	0	0	0	0	0	0	0
ENSG00000234832	NXT1-AS1	0	0	0	0	0	0	0	0
ENSG00000234862	ENSG00000234862	0	0	0	0	0	0	0	0
ENSG00000234878	HSPE1P1	0	0	0	0	0	0	0	0
ENSG00000234900	ENSG00000234900	0	0	0	0	0	0	0	0
ENSG00000234933	CDC42P1	0	0	0	0	5.144497828	5.882495097	8.271067486	5.628699188
ENSG00000234948	LINC01524	0	0.564846061	1.118170337	0	4.88274313	15.45297864	0	0
ENSG00000234967	ENSG00000234967	0	0	0	0	0	0	0	0
ENSG00000235018	RPL17P48	0	3.301621492	0	1.153072808	0	0	0	0
ENSG00000235032	BMP7-AS1	0	0	0	0	0	0	0	0
ENSG00000235036	ENSG00000235036	5.59086907	1.124605706	2.253004914	4.518878325	18.94460407	7.595865273	25.67549871	10.49843093
ENSG00000235044	PPIAP3	0	0	1.109895712	1.106968658	4.314726488	6.766202932	14.37851449	9.711420376
ENSG00000235065	RPL24P2	2.210330221	2.104409108	0	0	21.8406246	1.712485457	63.58874727	59.80894014
ENSG00000235088	ENSG00000235088	0	0	0	0	0	0	0	0
ENSG00000235102	ADI1P1	0	0	0	0	0	0	0	0
ENSG00000235166	LINC01440	0	0	0	0	0	0	0	0
ENSG00000235208	RPL7AP13	0	0	0	0	0.85741418	0	0	0
ENSG00000235214	FAM83C-AS1	0	0	0	1.132377587	0	0	0	0
ENSG00000235217	TSPY26P	0	0	0	0	0	0	0	1.302362218
ENSG00000235292	ENSG00000235292	0	0	0	0	0	0.840353984	0	0
ENSG00000235313	HM13-IT1	0	0	0	0	0	0	0	0
ENSG00000235408	SNORA71B	0	0.72398509	0	1.590668541	598.8736628	703.9315255	142.6190567	115.4183694
ENSG00000235415	ENSG00000235415	0	0	0	0	0	0	0	0
ENSG00000235508	RPS2P7	11.16274519	4.441490957	4.503619011	4.510852376	148.4464447	115.08473	203.0486491	240.6372331
ENSG00000235525	FTLP1	0	0	0	0	0	4.201782173	0.751915429	3.216399183
ENSG00000235544	RPS11P1	0	0	0	0	2.572249486	0	0	0
ENSG00000235590	GNAS-AS1	0	0	0	0	9.431585583	10.08427879	2.25574512	0
ENSG00000235594	ENSG00000235594	0	0	0	0	0	0	0	0
ENSG00000235621	LINC00494	0	0	0	0	0	0	0	0
ENSG00000235698	PA2G4P2	0	0	0	0	12.8741579	11.77680426	9.784712812	21.73249339
ENSG00000235820	ENSG00000235820	0	0	0	0	0	0	0	0
ENSG00000235914	MACROD2-AS1	0	0	0	0	0	0	0	0
ENSG00000235922	ENSG00000235922	0	0	0	0	0.857416614	0	0	0
ENSG00000235958	UBOX5-AS1	0	0	0	0	0	2.765857582	0	0
ENSG00000235996	ENSG00000235996	0	0	0	0	0	0	0	0
ENSG00000236028	EYA2-AS1	1.1341206	2.121446682	4.610163806	1.145708722	0	0	0	0
ENSG00000236121	HAUS6P2	0	0	0	0	0	0	0	0
ENSG00000236151	ENSG00000236151	0	0	0	0	0	0	0	0
ENSG00000236159	ENSG00000236159	0	0	0	0	0	0	0	0
ENSG00000236168	ENSG00000236168	0	0	0	0	0	0	0	0
ENSG00000236352	ENSG00000236352	0	0	0	0	0	0	0	0
ENSG00000236387	ENSG00000236387	0	0	0	0	0	0	0	0
ENSG00000236388	ITCH-AS1	0	0	0	0	0	0	0	0
ENSG00000236456	ENSG00000236456	0	0	0	0	0.860834824	0	4.529480844	0
ENSG00000236474	GCNT1P1	0	1.130129119	0	1.136437417	0	0	0	0
ENSG00000236526	BTBD3-AS1	0	4.538254025	1.261569602	2.297705383	0.920731839	0	0	0
ENSG00000236527	ARF4P2	0	0	0	0	0	0	0	0
ENSG00000236542	MED28P7	0	0	0	0	0	0	0	0
ENSG00000236550	ENSG00000236550	0	0	0	0	0	0	0	0
ENSG00000236559	BCL2L1-AS1	0	0	0	0	0	0	0	0
ENSG00000236772	ENSG00000236772	0	0	0	0	0	0	4.525132987	1.613061991
ENSG00000236811	GAPDHP2	0	0	0	0	765.6659065	780.7519849	648.0927869	586.6933737
ENSG00000236874	ENSG00000236874	0	0	0	0	0	0	0	0
ENSG00000236985	ENSG00000236985	0	0	0	0	0	0	0	0
ENSG00000236992	RPL12P12	0	0	0	0	2.998814654	0	0	0
ENSG00000237000	PTMAP6	0	0	0	0	2.572256984	0	0.751917668	0
ENSG00000237005	HIGD1AP15	0	0	0	0	0	0	0	0
ENSG00000237063	ENSG00000237063	0	0	0	0	0	0	0	0
ENSG00000237068	RPL5P2	0	0	0	0	0	0	0	0
ENSG00000237119	LINC01056	0	0	0	0	0	0	0	0
ENSG00000237121	PIEZO1P2	0	0	0	0	0	0	0	0
ENSG00000237256	PGAM3P	0	0	0	0	0	0	0	0
ENSG00000237259	ZNF133-AS1	0	0	0	0	0	0	0	0
ENSG00000237282	LINC00851	0	0	0	0	0	0	0	0
ENSG00000237371	ENSG00000237371	0	0	0	0	0	0	0	0
ENSG00000237396	LNCNEF	0	0	0	0	0	0.840356843	0	0
ENSG00000237423	LINC01522	0	0	0	0	0	0	1.271447466	0
ENSG00000237464	ENSG00000237464	0	0	0	0	0	0	0	0
ENSG00000237555	ENSG00000237555	0	0	0	0	0	0	0	0
ENSG00000237595	LINC01275	1.109428196	0	0	0	0	0	1.511422412	0
ENSG00000237662	SOCS2P1	0	0	0	0	0	0	0	0
ENSG00000237687	LINC00686	0	0	0	0	0	0	0	0
ENSG00000237767	LINC01370	0	0	0	0	0	0	0	0
ENSG00000237788	ENSG00000237788	0	1.129623022	3.383440516	3.394237351	0	0	8.308058268	0
ENSG00000237832	ENSG00000237832	0	0	0	0	0	0	0	0
ENSG00000237914	SIRPG-AS1	1.120637187	0	0	0	0	0	0	0
ENSG00000237929	RPL31P3	0	0	0	0	0	0	0	0
ENSG00000238034	ENSG00000238034	0	0	0	0	0	0	0	0
ENSG00000238102	ENSG00000238102	0	0	0	0	0	0	0	0
ENSG00000238129	ENSG00000238129	0	0	0	0	0	0	0	0
ENSG00000238151	MLLT10P1	0	0	0	0	0	0	0	0
ENSG00000238194	PHACTR3-AS1	0	0	0	0	0	0	0	0
ENSG00000238282	ENSG00000238282	0	0	0	0	0	0	0	0
ENSG00000238452	RNU7-144P	0	0	0	0	0	0.420204667	0	0
ENSG00000238468	RNU7-14P	0	0	0	0	0	0	0	0
ENSG00000238777	RNU7-141P	0	0	0	0	0	0	0	0
ENSG00000238785	RNU7-92P	0	0	0	0	0	0	0	0
ENSG00000238833	RNU1-131P	0	0	0	0	0	0.840364939	0	0
ENSG00000238908	RNA5SP484	0	0	0	0	20.580244	18.48984135	7.519975237	2.412563383
ENSG00000238950	RNU7-173P	0	0	0	0	0	0.420204667	0	0
ENSG00000239742	RN7SL672P	0	0	0	0	501.9900862	580.5193957	535.2602314	428.5959196
ENSG00000239783	ENSG00000239783	0	0	0	0	0	0	0	0
ENSG00000239923	RN7SL864P	0	0	0	0	0	0	0	0
ENSG00000240108	NCOR1P1	0	0	0	0	0	0.84035498	0	0
ENSG00000240474	RN7SL116P	0	0	0	0	28.32517322	37.36635557	5.363130078	4.810914008
ENSG00000240584	RN7SL547P	0	0	0	0	0	0	0	0
ENSG00000240639	RN7SL666P	0	0	0	0	0.857409279	0	1.503818041	0.804093231
ENSG00000240849	PEDS1	619.6560167	557.9639361	530.7663546	512.1912815	29.62457085	32.23709532	80.42439035	72.30268253
ENSG00000241054	ENSG00000241054	0	0	0	0	0	0	0	0
ENSG00000241229	RN7SL443P	0	0	0	0	0	1.610053582	0	0
ENSG00000241690	ENSG00000241690	0	6.864045988	0	0	0	0	0	0
ENSG00000241721	SUMO1P1	0	0	0	0	3.429650121	3.361410409	6.767206755	1.608192348
ENSG00000241821	RN7SL170P	0	0	0	0	0	0	0	0
ENSG00000242236	RN7SL594P	0	0	0	0	0	0	0	0
ENSG00000242324	ENSG00000242324	0	0	0	0	0	0.840354156	0	0
ENSG00000242348	RN7SL561P	0	0	0	0	0	0	0	0
ENSG00000242372	EIF6	3150.760615	2115.999035	2325.266795	2271.367789	84.13868822	66.23740443	270.5900112	230.1713032
ENSG00000242507	ENSG00000242507	0	0	0	0	0	0	0	0
ENSG00000242509	RN7SL156P	0	0	0	0	0	0	0	0
ENSG00000242748	RPL23AP81	0	2.12689161	5.675487535	1.130712933	0	0	0	1.662139616
ENSG00000243509	TNFRSF6B	97.47580902	0	13.78689147	0	0	0	0	0
ENSG00000243543	WFDC6	0	0	0	0	0	0	0	0
ENSG00000243702	RN7SL638P	0	0	0	0	0	0	0	0
ENSG00000243810	CFAP61-AS1	0	0	0	0	0	0	0	0
ENSG00000243961	PARAL1	0	0	0	0	0	0	0	0
ENSG00000243995	ENSG00000243995	0	0	0	0	0	0	0	0
ENSG00000244005	NFS1	455.1780792	450.8082249	600.4078595	571.909186	3.59883124	5.585878293	15.9240336	22.2547205
ENSG00000244274	DBNDD2	652.9640801	518.4015761	375.9616887	372.740514	0	11.20309341	30.84324019	11.788147
ENSG00000244376	RN7SL636P	0	0	0	0	5.525318499	4.181364544	4.511514505	1.608207813
ENSG00000244462	RBM12	730.140878	960.8657158	1263.178935	1434.672148	4.481188851	8.37779142	36.27827986	41.32870143
ENSG00000244558	KCNK15-AS1	0	0	0	0	0	0	0	0
ENSG00000244588	RAD21L1	7.524040432	1.909376675	0.946620097	3.858998976	0	0	0	0
ENSG00000244687	UBE2V1	1032.487499	989.9328444	970.1124107	942.4047759	156.6482893	192.7489741	89.89601954	107.7722989
ENSG00000247315	ZCCHC3	312.3493212	259.9670737	287.3671726	325.7805618	15.46330333	15.99760729	7.533668978	9.667830979
ENSG00000249139	EPPIN-WFDC6	0	0	0	0	0	0	0	0
ENSG00000250090	ENSG00000250090	0	0	0	0	0	0	0	0
ENSG00000250917	ENSG00000250917	0	0	0	0	0	0	0	0
ENSG00000251770	RNA5SP486	0	0	0	0	48.02155922	38.66142166	6.768117222	17.69249621
ENSG00000251883	RNU6ATAC17P	0	0	0	0	0	0	0	0
ENSG00000251955	RNU6-27P	0	0	0	0	1.714986041	1.68144142	0	3.216686878
ENSG00000252021	Y_RNA	0	0	0	0	0	0	0	3.216686878
ENSG00000252064	Y_RNA	0	0	0	0	0	0	0.789548812	0
ENSG00000252089	RNU4ATAC7P	0	0	0	0	0	0	0	0
ENSG00000252091	RNU6-1146P	0	0	0	0	0	0	0	0
ENSG00000252096	ENSG00000252096	0	0	0	0	0	0	0	0
ENSG00000252103	RNU6-917P	0	0	0	0	0	0	0	0
ENSG00000252193	ENSG00000252193	0	0	0	0	0	1.680626836	0	0
ENSG00000252367	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000252386	RNU6-1018P	0	0	0	0	0	0	0	0
ENSG00000252422	RNA5SP476	0	0	0	0	1.714921873	3.361600437	0	0
ENSG00000252467	RNU6-347P	0	0	0	0	0	0	0	0
ENSG00000252540	RNU6-919P	0	0	0	0	0	0	0	0
ENSG00000252549	RNU6-759P	0	0	0	0	0	0	0.75195435	0
ENSG00000252597	RNU7-137P	0	0	0	0	0	0	0	0
ENSG00000252623	RNA5SP481	0	0	0	0	32.43998992	17.16556546	12.5193481	13.30438608
ENSG00000252635	RNU2-56P	0	0	0	0	20.57929004	42.86087973	6.015701333	1.608301031
ENSG00000252649	RNA5SP480	0	0	0	0	0	0	0	1.607994406
ENSG00000252654	RNU7-6P	0	0	0	0	0	0	0	0
ENSG00000254419	ENSG00000254419	0	0	0	0	0	0	0	0
ENSG00000254620	ENSG00000254620	0	2.288015004	0	0	0	0	0	0
ENSG00000254806	SYS1-DBNDD2	16.51535492	9.058538896	30.28009011	11.52823216	7.415130455	0	0	5.699439881
ENSG00000254995	STX16-NPEPL1	0	7.687431697	3.439352999	6.868818534	0	0	0	0
ENSG00000255438	ENSG00000255438	0	0	0	0	0	0	0	0
ENSG00000256566	ENSG00000256566	0	0	6.317792083	3.261009291	2.891935934	0	0	0
ENSG00000258197	NKX2-2-AS1	0	0	0	0	0	0	0	0
ENSG00000258366	RTEL1	325.0852959	528.640736	391.5467879	430.734953	37.09935429	20.639835	39.24399094	18.38143924
ENSG00000258713	C20orf141	0	0	0	1.131179754	0	0	0	0
ENSG00000259399	TGIF2-RAB5IF	2.025715075	0	0	0	0	0	0	0
ENSG00000259456	ADNP-AS1	2.108046931	6.319067422	0	1.258286124	0	0	0	0
ENSG00000259723	ENSG00000259723	0	0	0	0	0	0	0	0
ENSG00000259974	LINC00261	0	0	0	0	0	0.89810133	2.266355597	0
ENSG00000260032	NORAD	2571.748396	3280.118726	3524.468949	3618.346706	94.40427068	64.76813242	63.22012568	85.31452272
ENSG00000260202	ENSG00000260202	0	0	0	0	0	0.840355658	0	0
ENSG00000260257	ENSG00000260257	130.9426519	38.50042915	29.29720653	41.83925487	0.85961694	5.055089514	1.507690638	4.030828447
ENSG00000260416	ENSG00000260416	0	0	0	1.129915811	0	0	0	0.805849228
ENSG00000260536	ENSG00000260536	0	0	0	2.264751335	0	0	0	0
ENSG00000260542	ENSG00000260542	0	4.576030488	0	0	0	0	0	0
ENSG00000260861	ENSG00000260861	0	0	0	0	0	0	0	0
ENSG00000260903	XKR7	0	3.425300271	0	1.132695749	5.151140151	0	0	0
ENSG00000261035	ENSG00000261035	0	0	0	0	0	0	0	0
ENSG00000261249	LINC01751	0	0	0	0	0	0	0	0
ENSG00000261411	ENSG00000261411	0	0	0	0	0	0.840358381	0.751917632	2.412299357
ENSG00000261431	DHX35-DT	0	0	0	0	0	0	0	2.412290558
ENSG00000261582	ENSG00000261582	0	1.226743722	0	1.243852336	0	0	0	0
ENSG00000263453	ENSG00000263453	0	0	0	0	0	0	0	0
ENSG00000263755	RN7SL498P	0	0	0	0	0.857413136	0.840353245	0	0
ENSG00000263905	RN7SL555P	0	0	0	0	0	1.680704462	0	0.80409572
ENSG00000263989	RN7SL615P	0	0	0	0	0	3.361412461	0	0
ENSG00000264395	MIR3193	0	0	0	0	0	1.680497545	2.255456822	0
ENSG00000264490	ENSG00000264490	0	0	0	0	0	0	0	0
ENSG00000264616	MIR4755	0	0	0	0	0.85751865	0	0	0
ENSG00000264767	RN7SL237P	0	0	0	0	4.328258528	5.954216024	3.759557011	1.60819142
ENSG00000264879	RN7SL690P	0	0	0	0	0	0	0	0
ENSG00000264901	MIR3616	0	0	0	0	0	0	0	4.020316758
ENSG00000265137	MIR3192	0	0	0	0	1.714647949	0	0	0.804013178
ENSG00000265306	MIR3195	0	0	0	0	0	0	0	0
ENSG00000265595	MIR4756	0	0	0	0	0	0	0	0
ENSG00000265617	MIR548AG2	0	0	0	0	0	0	0	0
ENSG00000266071	MIR3617	0	0	0	0	0	0	0	0
ENSG00000266104	MIR4326	0	0	0	0	9.430606208	5.881887627	3.759188143	4.824100828
ENSG00000266140	MIR4533	0	0	0	0	0	0	0	0
ENSG00000266151	MIR3646	0	0	0	0	0	0	0	0
ENSG00000266463	MIR3196	0	0	0	0	0	0	0	0
ENSG00000266666	MIR4325	0	0	0	0	0	0	0	0
ENSG00000266720	RN7SL14P	0	0	0	0	46.30030199	50.21274778	12.78250929	6.432773306
ENSG00000266761	MIR3194	0	0	0	0	0	0	0	0
ENSG00000266908	ENSG00000266908	0	0	0	0	0	0	0	0
ENSG00000267882	ENSG00000267882	2.239162286	0	4.50867977	2.262428137	0	0	0	0
ENSG00000268333	ENSG00000268333	0	0	0	0	0	0	0	0
ENSG00000268628	ENSG00000268628	2.236031496	0	0	3.388778044	2.579648218	0	0.754076569	2.419237291
ENSG00000268649	ENSG00000268649	0	0	0	0	0	0	0	0
ENSG00000268858	ENSG00000268858	80.58523629	101.8254481	132.7680789	115.7147793	0.859362658	0	0	0
ENSG00000268941	LINC01711	2.248462394	6.729231387	3.400756204	6.814680288	0	0	0	0
ENSG00000269103	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000269846	ENSG00000269846	0	3.407874634	3.441301909	9.28654973	0	0	0	0
ENSG00000269931	ENSG00000269931	0	0	0	0	0	0	0	0
ENSG00000270001	ENSG00000270001	4.531270732	1.083131014	3.442737519	0	0	0	0	0
ENSG00000270279	ENSG00000270279	0	0	0	0	0	0	0	0
ENSG00000270299	ENSG00000270299	0	0	0	0	0	0	0	0
ENSG00000270411	ENSG00000270411	0	0	0	0	0	0	0	0
ENSG00000270777	ENSG00000270777	0	0	0	0	0	0	0	0
ENSG00000270792	ENSG00000270792	0	0	0	0	0	0	0	0
ENSG00000270793	LLPHP1	0	0	0	0	0	0	0	0
ENSG00000270838	ENSG00000270838	0	0	0	0	0	0	0	0
ENSG00000270951	ENSG00000270951	0	0	0	0	0	0	0	0
ENSG00000271298	ENSG00000271298	0	0	0	0	0.857380047	0	0	0
ENSG00000271303	SRXN1	696.2812502	591.0083946	1285.788313	1459.074779	12.88852829	7.579250993	32.4009298	37.06703919
ENSG00000271397	ENSG00000271397	0	0	0	0	0	0	0	0
ENSG00000271426	ENSG00000271426	0	0	0	0	0.857416339	0	0	0
ENSG00000271461	CKAP2LP1	0	0	2.251297993	0	0	0	0	5.636849091
ENSG00000271523	ENSG00000271523	0	0	0	0	0	0	0	0
ENSG00000271565	ENSG00000271565	0	0	0	0	0	0	0	0
ENSG00000271774	ENSG00000271774	0	0	0	1.945222854	0	0	0	0
ENSG00000271784	TP53RK-DT	1.120157662	0	0	1.131444472	0	0	0	0
ENSG00000271798	SNORA51	0	0	0	0	10.54070384	14.74735067	0	0.817566048
ENSG00000271803	ENSG00000271803	0	0	0	1.130144373	0	0	0	0
ENSG00000271984	ENSG00000271984	1.110229824	0	1.059958095	0	0.955422994	0	0	0
ENSG00000272050	ENSG00000272050	0	0	0	0	0	0	0	0
ENSG00000272259	LINC01749	0	0	0	0	0	1.680707863	0	0
ENSG00000272407	ENSG00000272407	1.120635688	0	0	0	0	0	0	0
ENSG00000272874	ENSG00000272874	0	0	0	0	0	0	0	0
ENSG00000272897	ENSG00000272897	0	0	0	0	3.850273302	5.563632505	0	4.242249075
ENSG00000272945	ENSG00000272945	0	0	0	0	0	0	0	0
ENSG00000273047	ENSG00000273047	0	0	0	0	0	0	0	0
ENSG00000273148	LCDR	14.57636739	9.743133562	1.286253092	10.19605934	0	0	1.510982556	0
ENSG00000273154	ENSG00000273154	128.8327386	91.95871896	96.71097217	79.89279401	10.30245133	7.862478962	3.72793652	4.717611933
ENSG00000273451	ENSG00000273451	0	1.126287551	1.136942643	0	0	0	0	0
ENSG00000273555	MIR6812	0	0	0	0	0	0	0	0
ENSG00000273619	RPS21-DT	24.64872778	13.23866311	15.8375467	19.23980986	0	0	2.291900374	0
ENSG00000273745	MIR6870	0	0	0	0	0	0	0	0
ENSG00000273759	ENSG00000273759	16.7746687	7.692486582	5.646955782	6.777717804	0.870351958	0.853033564	0	0
ENSG00000273812	LINC02970	9.365070448	17.42720921	11.04267165	11.91852257	4.686198433	0	0.371437256	0
ENSG00000273821	ENSG00000273821	0	0	1.132533644	1.127905347	0	0	0	0
ENSG00000273828	ENSG00000273828	1.12085406	5.701980433	12.40665062	15.85578324	0	2.525223696	0	0
ENSG00000273838	ENSG00000273838	0	0	0	0	0	0	0	0
ENSG00000273893	ENSG00000273893	2.252629477	3.326632272	6.823484276	2.275459869	0	0	0	0
ENSG00000273951	ENSG00000273951	0	1.112716086	0	0	0	0	0	0
ENSG00000273986	Metazoa_SRP	0	0	0	0	0	0	0	0
ENSG00000273998	ENSG00000273998	0	0	0	0	0	0	0	0
ENSG00000274034	MIR6813	0	0	0	0	0	0.840243897	0	0
ENSG00000274173	LINC02967	0	0	0	0	0	0	0	0
ENSG00000274261	ENSG00000274261	0	0	0	0	0	0	0	0
ENSG00000274269	ENSG00000274269	0	0	0	0	0	0	0	0
ENSG00000274309	SNORA71E	0	0	0	0	0	0	0	0
ENSG00000274322	ENSG00000274322	1.129550827	2.313425484	1.147027659	3.428642166	0	0	0	0
ENSG00000274364	ENSG00000274364	0	0	1.133328495	0	0	0	0	0
ENSG00000274385	U6	0	0	0	0	0	0	0	0
ENSG00000274414	ENSG00000274414	2.243792606	1.136109231	2.25892641	2.26711384	0	0	0	0
ENSG00000274469	LINC01746	0	0	0	0	0	0	0	0
ENSG00000274491	ENSG00000274491	0	0	0	0	0	0	0	0
ENSG00000274501	ENSG00000274501	0	0	0	1.132379396	0	0	0	0
ENSG00000274507	ENSG00000274507	0	0	0	0	0	0	0	0
ENSG00000274727	ENSG00000274727	0	0	0	0	0	0	0	0
ENSG00000274760	ENSG00000274760	0	0	0	0	37.61907509	25.97664469	137.2047527	96.37159679
ENSG00000274825	ENSG00000274825	2.236137853	2.189319364	3.388795732	3.388027536	0.87165063	0.85430724	0	0
ENSG00000274863	ENSG00000274863	0	0	0	0	0	0	0	0
ENSG00000274915	ENSG00000274915	0	0	0	0	0	0	0	0
ENSG00000274949	ENSG00000274949	0	1.143563492	1.16395515	1.141599463	0	0	0	0
ENSG00000274973	BSNDP2	0	0	0	0	0	0	0	0
