geneID	ARID5A(MA0602.1)	ATF3(MA0605.1)	ESRRG(MA0643.1)	GLI2(MA0734.3)	NPAS2(MA0626.1)	NR5A2(MA0505.2)	SOX17(MA0078.2)	STAT4(MA0518.1)	TFCP2L1(MA0145.2)	TWIST2(MA0633.2)
NUCKS1	0.005597140799999999	0.004704131	0.0015854166999999999	0.0003994895	0.0005525915	0.0168091036	0.0001072348	0.0001908798	0.0015972557000000001	0.0279083682
NVL	0.0089260492	0.0076366877	0.0001566363	0.000133299	0.0032455345	0.043453115	0.0007978679	0.0033649025	0.001567335	0.0602174041
OBSL1	0.0036610481	0.0008577339000000002	6.92666e-05	0.0008734724000000001	0.0042461854000000005	0.0012094313999999999	4.133640000000001e-05	2.5986e-06	0.0101278757	0.1650465759
OGFRL1	0.0016344932000000002	0.0010939754	0.0110061475	2.36841e-05	0.0088831277	0.0016436252	0.0005764241	0.00019731340000000001	9.127700000000001e-05	0.0131526168
OLFML2B	0.0026844188	0.00040441	3.38427e-05	0.0052726398	0.0003941325	0.0005371117	0.0002648365	0.0250080798	0.0017793313	0.0329112492
OLFR12	0.0002632331	1.3393699999999995e-05	0.0003761829	5.1418e-06	1.664e-07	5.832970000000001e-05	2.82e-07	0.0001058132	3.7739e-06	0.0005215825
OLFR1415	0.0005762332	3.0232e-06	0.0006286477	6.0685000000000004e-06	1.4318800000000001e-05	0.0009280841000000001	8.5339e-06	1.2304000000000001e-06	5.439e-07	0.0004646568
OLFR1416	0.0051880462	2.7218699999999997e-05	0.005659954	5.4637299999999986e-05	0.0001289173	0.0083558933	7.68336e-05	1.10778e-05	4.897e-06	0.0041834815999999995
OPTC	9.830969999999999e-05	0.00036158260000000004	4.52667e-05	5.3588199999999996e-05	0.0002758091	1.0321700000000001e-05	8.9503e-06	8.87e-07	0.0002538613	0.0316023531
ORC2	0.0889437062	0.0010817515	5.0004000000000004e-05	6.01069e-05	0.03717664700000001	0.0006794406	0.0004235908	7.6053e-06	0.0034066914	0.0310623106
ORMDL1	0.0331433951	0.0002754914	0.0011654233	0.0021747332999999995	0.0021679967	0.00022041349999999999	0.00010729120000000001	0.0027856156999999998	0.0020436659	0.0032106341
OSGEPL1	0.025745689199999998	0.0008709363	0.0001761414	0.0018875363	0.0002202755	3.267e-05	9.81952e-05	0.00015661279999999999	0.0002563598	0.06562011679999999
OTOS	0.0039032615999999997	0.00020266630000000002	0.0055745981000000005	7.71684e-05	3.347e-06	0.0008657116	4.3243e-06	0.0024344288	5.70456e-05	0.0077390952000000015
PANCT2	0.0093365261	0.0019063796000000001	2.83945e-05	0.0003347136	1.71514e-05	0.00020963330000000002	0.00013909340000000002	0.0428337422	0.0087372415	0.0328982879
PANTR1	0.0008013346000000001	0.000283358	9.842370000000001e-05	0.0073847666	5.2071300000000004e-05	6.00733e-05	0.0002481991	0.00123255	0.0006168851999999999	0.0654751272
PANTR2	3.2035e-05	7.8448e-06	2.928e-06	0.0003071039	1.3009000000000001e-06	1.6539e-06	1.02369e-05	5.12096e-05	2.51479e-05	0.0015868101000000002
PAQR8	0.0076684151	0.0003328732	2.25895e-05	3.17118e-05	0.0002083378	6.88445e-05	0.0006387219	0.0001018938	0.0033458643	0.00025447299999999996
PARD3B	0.0004565476	0.0510514429	3.05891e-05	0.0017038691	0.001966864	0.0004132257	0.0001425023	3.8043e-06	0.0031822157	0.032966391
PARP1	0.0046292181000000005	0.0013148936	0.0006811013	0.0006642544999999999	0.0716990152	0.0186014664	0.0001028643	0.003451019	0.000266729	0.060240334300000004
PASK	0.006277468099999999	0.00023982750000000003	0.0032658483	0.002204391	0.012590342000000001	0.0001491824	0.0004623333	0.0019147548000000001	0.008919104	0.1256325187
PBX1	0.0431812082	0.0010912305	0.0001882458	3.16465e-05	0.0006799142	0.0012041885	4.84018e-05	0.0001357319	9.2102e-06	4.26428e-05
PCMTD1	0.0640310543	0.05454086700000001	0.0796424618	0.0082831144	0.0030764698000000004	0.0794233243	0.0004018266	0.0018181086	0.0008106815999999999	0.2630529197
PCP4L1	1.0854e-06	9.137999999999999e-07	1.3983e-06	2.0329999999999997e-07	2.6652e-06	5.7199999999999996e-08	2.0030000000000001e-07	4.3344e-06	1.7671e-06	0.000233845
PDCD1	5.6703e-06	0.0009350103999999999	2.2760000000000005e-07	1.4109999999999999e-07	1.53763e-05	3.706e-07	1.2853e-06	0.0004964994	2.01552e-05	0.0011992033
PDCL3	0.000740636	0.0004302943	0.00031330889999999997	0.0007820672	9.9043e-06	0.0006371698	4.89093e-05	3.53681e-05	0.0035958246000000007	1.03061e-05
PDE6D	0.0171179798	0.0007034213	0.008691398000000001	0.0004165487	0.00032799639999999997	0.0009252921999999999	0.00019646429999999997	0.0177348368	0.0129002742	0.00034001599999999995
PEA15A	0.011796613499999999	0.026460972699999998	0.025017566999999998	0.0021922349	0.0013295411	0.006410406100000001	0.0052073198000000005	0.0262239906	0.0130909465	0.2006929744
PECR	0.011711480199999999	0.000933183	0.0005823258	1.4520799999999993e-05	0.033054270499999996	0.0001480053	2.36756e-05	3.58526e-05	0.000296204	0.031628384200000005
PER2	1.1003200000000002e-05	5.18848e-05	0.0020688354000000003	6.811999999999999e-07	1.3492900000000001e-05	0.00031300349999999997	0.0001048542	9.253989999999998e-05	1.42321e-05	0.0033002666000000007
PEX19	0.0086547233	0.0025337331000000003	0.00042437579999999995	0.0001387567	0.0311739721	0.0008082815000000001	0.00010379630000000001	0.00011020939999999999	0.0007368138000000001	0.0345153369
PFDN2	0.0015698279	0.0321162891	0.0013535719000000001	7.259229999999999e-05	0.0050321299	0.0004218701	8.96745e-05	0.0015460807999999999	0.0025892824999999998	0.0399644967
PFKFB2	0.017265257	0.0765915664	0.0034260778	0.0014887325000000002	0.019826665599999998	0.0020487485	0.0008710897	0.15308997419999998	0.040739607500000004	0.1631725755
PGAP1	0.0016998431	0.0003564081	3.2579999999999997e-07	5.69526e-05	2.6037e-06	1.4241e-06	4.08731e-05	0.0002691134	0.0025405888	0.0309899236
PHF3	0.0054723126	0.0530358259	5.90872e-05	0.00027831099999999994	0.0019144671	0.00039953380000000004	0.0005930546	0.0013818372	0.0012392078	0.06602473610000001
PHLDA3	0.0025114895	0.0402477845	0.0027470057	0.0057071795	0.038057052400000006	0.0023030852	0.0013763555	0.019634304800000002	0.0086165302	0.18067666850000003
PHLPP1	0.0481924057	0.0024403085999999997	0.0001541113	0.0003268637	0.0024381352	0.0031461424000000003	0.0015279056999999998	0.057882118999999996	0.0009568428999999999	0.1995813799
PI15	0.001916704	0.023057542900000002	1.1015e-06	4.747e-07	5.2327e-06	4.0116e-06	6.98593e-05	0.0065141889000000005	6.036999999999999e-07	2.518e-07
PIGC	0.0014549605	0.0003742145	0.0005572334	2.0401199999999997e-05	0.0002395037	4.5831e-05	4.3253999999999996e-05	0.0044995891	0.0017220892	0.0318128897
PIGM	0.0226834868	0.0268961347	0.0001949896	0.0009422118	0.0656086078	0.00036463650000000006	0.0018621958	0.08130617689999999	0.0122843253	0.1317354368
PIGN	0.0514997695	0.043918695	0.00016322060000000001	0.0008618586000000002	0.0008184363	0.0161923629	0.001374783	0.0028228914	0.0018860272999999999	0.1141167993
PIGR	0.034821961299999996	0.006336456799999999	0.0043652864	0.0025880502000000002	0.0073600118	0.0031016369	0.037804397	0.1108770041	0.0186857197	0.0560712877
PIK3C2B	0.009273463999999999	0.0025532109	0.0002335946	0.000143375	0.00018741	0.0005832877000000001	0.0015233279	0.0005151144	0.0538718472	0.14563059620000002
PIKFYVE	0.0174275658	0.0507751129	0.0027829285000000002	0.0008304092	0.0323443003	0.0003096123	0.0008593025	0.007178568600000001	0.0031326689	0.0408892769
PLATR1	0.00022918650000000002	0.0011843850999999999	4.625130000000001e-05	0.0004323199	2.18209e-05	4.25813e-05	1.23148e-05	8.03008e-05	0.0001873712	0.0031557794
PLATR12	0.0004160422	0.0007402165999999999	0.0001944084	7.0362000000000005e-06	0.00046839699999999995	0.00015829549999999998	4.7669999999999996e-05	0.0001945076	4.8077999999999996e-05	0.0019156603000000001
PLATR22	0.00040219850000000005	0.0557883919	0.0005507821999999999	3.6855899999999994e-05	0.0072567843	8.283389999999999e-05	2.4002200000000002e-05	0.0026936446000000005	0.001939287	0.006937757800000001
PLATR23	0.0041723815	0.0019077989	8.887e-06	0.0005711265	0.1330083225	0.0009165029	0.0003797729	0.0289625455	0.0396124032	0.0666811198
PLCL1	0.0115266279	0.0532628995	0.0175219259	0.0002673117	0.0034886762	0.041584323	0.0028926841	0.0229471437	0.0115988853	0.13199001109999997
PLEKHA6	0.0014887182999999999	0.00022900330000000002	1.57514e-05	0.0001134325	0.002640257	1.0070299999999999e-05	2.86265e-05	0.0015735988000000001	0.0544213666	0.1315195635
PLEKHB2	0.0013486363	0.0016834520999999998	0.0015967728	0.0016625827	0.0004907294999999999	0.0002558852	0.0007784555999999999	5.02767e-05	0.0038316417	0.0001607189
PLXNA2	0.0025254178	0.0014515924	2.91961e-05	0.0009153585000000001	0.0011668056000000001	0.0004327032	2.68205e-05	0.005055751	0.0238219209	0.24598883570000002
PM20D1	0.000248077	0.0003175328000000001	0.000646032	7.374700000000001e-06	0.0002823523	0.0045151462	0.0006033301	3.5116e-06	0.000129427	0.0654611068
PMS1	0.032668075399999996	0.0002750576	0.0011825613	0.0021716182	0.0021501792000000004	0.0002228417	0.00010790300000000001	0.0027855861999999997	0.0020434677	0.0031714044
PNKD	0.0009856606	0.0293254045	0.0255750155	0.0023517864999999995	0.0008258469	0.009226137600000002	0.0010639048	0.0995291381	0.0022508801	0.18704307950000001
POU2F1	0.0366342232	0.0011712588	0.000922812	0.0011036367	0.0024879029	0.0043217137	0.0012365865	0.011111416699999998	0.0059375665	0.0007607028
POU3F3	0.0009074641999999999	0.0002544259	9.22503e-05	0.0085895376	4.4069499999999995e-05	5.37637e-05	0.0002870736	0.0014327278	0.0007078708	0.05448003
PPFIA4	2.9249e-06	1.58e-07	8.005060000000001e-05	1.4186900000000001e-05	0.0002944326	3.82079e-05	3e-07	5.214e-07	1.21596e-05	5.9682000000000016e-06
PPIL3	0.0015353418	0.0013919887	4.0072799999999993e-05	0.00023681910000000002	0.001001152	0.00028731329999999997	0.0007206107	0.020302840099999997	0.0083333547	0.0004060795
PPIP5K2	0.0117406999	0.043897512	0.0009814315	0.00012025029999999999	0.0646649153	0.0029926306	0.0021041682	0.0013079351	0.002308549	0.0306508151
PPOX	0.0040442934	0.008018727100000001	0.0001129987	0.0004438001	0.0012583698000000001	0.0016620452	0.0002102981	0.0042750378	0.0102954146	0.10627515670000001
PPP1R12B	0.0009727919000000002	0.00032644110000000005	0.00013481500000000002	2.9165e-06	2.7790400000000004e-05	8.34302e-05	3.86246e-05	0.00016303759999999998	5.57763e-05	0.0114752503
PPP1R15B	0.0419113559	0.0260893331	0.036537013300000004	0.0004500007	0.0279267286	0.0499474361	0.0041161646	0.0250838873	0.030421499499999997	0.2837158154
PPP1R42	0.0001389547	7.181229999999999e-05	6.892649999999999e-05	1.40947e-05	9.768999999999999e-06	7.1744e-05	5.32327e-05	1.3366999999999998e-06	0.0082091123	5.14657e-05
PPP1R7	0.005773491899999999	0.0002500274	0.0028857260000000003	0.0019927492	0.0111197488	0.0001533101	0.0004819698	0.0020591508	0.0081227054	0.12107515460000001
PPP2R5A	0.0184266755	0.011620334999999999	0.0017827247	0.0005503352	0.0002867292	0.0059484862	0.0002467432	0.000228216	0.003187073	0.0043033667
PRDX6	0.0132154005	0.0033242256000000003	0.0006980809999999999	0.0004206642	0.11698651049999999	0.0198659731	0.0004137658	0.0020357559	0.00045121970000000007	0.0537442767
PRELP	8.9355e-06	3.27368e-05	4.367e-06	5.093e-06	2.49628e-05	9.594e-07	8.598e-07	8.470000000000001e-08	2.5613e-05	0.0028600366999999996
PREX2	0.024411745199999998	0.051429105899999994	0.0005931649999999999	0.0002105856	0.0099020247	0.0051903094	0.0051001104	0.0327196913	0.0010769464	0.094611816
PRIM2	0.0005611618	0.0002937185	3.0496000000000004e-06	0.0004027178	0.0004705881	0.0003216603	1.71313e-05	0.00031716860000000004	7.197900000000001e-05	0.0002734545
PRKAG3	7.332149999999999e-05	0.0005002232	2.86461e-05	0.0002388682	0.0005539853	0.0001261369	4.2567e-06	4.617e-07	0.0002540023	0.0328085193
PRLH	0.0003241018	0.0002287993	1.50921e-05	8.088e-05	6.37464e-05	2.57896e-05	2.6539199999999998e-05	1.3570499999999998e-05	1.69993e-05	0.0020752215999999997
PROX1	0.0007672779999999999	0.0019477594	6.32097e-05	0.0019604081	0.0018211707	5.2898999999999996e-05	0.0003785469	0.0492027558	0.0032194815	0.23700313629999997
PROX1OS	0.0007862244000000001	0.0019967245000000002	6.85517e-05	0.0021300429	0.0018182571	5.6978299999999996e-05	0.0004093782	0.053465707	0.0032464785000000003	0.2461954328
PRRX1	0.0085887061	0.0018378057	0.0244080236	0.006787043299999999	0.0014467736	0.0037032166	0.0009750061	0.0024706837	0.015472149	0.1315387407
PRSS39	1.6661000000000004e-06	8.0342e-06	3.7219e-06	5.597e-07	1.133e-07	1.279e-07	4.449e-07	4.34e-08	7.79187e-05	0.0002803805
PSEN2	0.0017930113	0.00023245769999999998	0.0069158398	3.59768e-05	0.0125456485	0.006911741000000001	9.642110000000002e-05	0.00664155	0.0022491324	0.0185431077
PSMD1	0.0019556986000000003	0.047761494099999996	5.97168e-05	0.0007803125	0.0018944504000000001	0.0002577539	0.0001688928	0.013569933499999999	0.0029952407999999995	0.0011059621
PTGS2	0.0003832223	0.0003056916	0.0007398628	4.595e-06	0.0026250675	0.0001332091	8.9525e-06	9.05345e-05	5.6206300000000004e-05	0.000113889
PTGS2OS	0.0003832223	0.0003056916	0.0007398628	4.595e-06	0.0026250675	0.0001332091	8.9525e-06	9.05345e-05	5.6206300000000004e-05	0.000113889
PTMA	0.0062740931	0.0431874644	0.00029787819999999997	0.0215482781	0.1260500156	0.006899089299999999	0.0252707477	0.0199568892	0.005161337	0.2122139315
PTP4A1	0.0955809313	0.0268146725	0.0016810912	0.0016750329999999998	0.09033616820000001	0.0012779295	0.0018584667	0.040744124	0.0295580391	0.058115564300000006
PTPN14	0.0021033736999999998	0.0004167268	8.643040000000001e-05	0.0003276541	0.025943094	6.66788e-05	4.65759e-05	3.06263e-05	0.0019371818	0.0003787329
PTPN18	0.007952984699999999	0.0008039283000000001	0.0419859114	0.00010183390000000001	0.0059574693	0.0892998433	0.00038040700000000003	0.0005293541	0.0017755715	0.0694943703
PTPN7	0.0001086425	0.0004975051999999999	0.023273466299999997	0.00011040229999999998	4.81736e-05	0.006012856500000001	1.31697e-05	0.0002877494	0.0069615734000000005	0.07513876620000001
PTPRC	0.0099658583	0.048960994400000006	0.0007946473	5.070890000000001e-05	0.0007852946000000001	0.004324553	0.0007933939999999999	0.0031702302	0.00018460900000000002	0.0644125534
PTPRN	0.00036305420000000004	0.0010286054999999999	1.7375e-05	5.2214e-06	2.3179e-06	4.15387e-05	1.9504e-06	1.5e-09	0.0002891901	0.006916312500000001
PTPRV	0.0001072506	0.0005041963	0.0237416654	0.00010920529999999999	4.76886e-05	0.0060802181	1.30705e-05	0.0002820584	0.006936586999999999	0.0748491973
PYCR2	0.0032100494	0.0010942972	0.0071296628	0.010586927200000002	0.0640282448	0.0001077941	0.000125219	0.0268547049	0.0018327686	0.1884500758
PYDC3	0.0009720629	0.0002987471	7.21e-08	3.0006e-06	5.6350699999999996e-05	1.33061e-05	3.2269999999999998e-06	0.0024542003	9.74968e-05	6.908e-07
PYHIN1	0.0022591617000000002	0.00023659849999999998	0.0036796973999999997	3.6808e-06	0.00017907060000000002	6.39863e-05	0.0015540613000000001	3.248e-06	5.1798599999999996e-05	0.0328503942
QSOX1	0.06869562809999999	0.0965842814	0.050278545599999995	0.0040273192	0.0305149922	0.0273473004	0.0021508302	0.13203543539999998	0.06817696200000001	0.2701972547
R3HDM1	0.014575077700000001	0.0016106557	0.0004479091	5.24628e-05	0.0008288315	0.017162097	0.0001151637	0.001780931	0.020878068399999998	0.17577364159999997
RAB23	0.000134643	0.00022566919999999997	0.0001026018	2.0723e-06	0.002666675	0.0001551011	0.0004139936	0.0005678908	0.0009910356	5.5328e-05
RAB29	0.0025238187	0.0004035009	0.0001936905	0.0001475849	0.0003968	0.0176755451	3.93458e-05	0.046775289299999995	0.0006295127	0.0293297821
RAB3GAP1	0.0276414469	0.0023310672	0.0001533451	0.0017901253000000002	0.044229919000000006	0.0002468127	9.473490000000001e-05	0.0003118958	0.00034883189999999995	0.0653339171
RAB3GAP2	0.0168148876	0.058622901199999994	0.0006956492999999999	0.0024337895	0.011350794	0.0022721983	0.0008552396	0.0009668297999999999	0.0003942132	0.0634158834
RAB7B	0.0046034567	0.0425933688	0.000916872	0.0009091863	0.0571972042	0.001243575	0.0006136096	0.0265574015	0.0157398383	0.132514939
RABIF	0.12148911970000001	0.0025613145	0.0256644787	0.0005578388	0.0005388203000000001	0.0023338448999999997	0.0026902195	0.0003204261	0.0008662191	0.09863067410000001
RALB	1.7276000000000002e-05	3.926799999999999e-06	4.8767e-06	7.784e-07	0.0010533584	6.6344e-06	9.679e-07	2.5054199999999998e-05	0.0003405064	0.0005813378
RALGPS2	0.017101706100000003	0.0003950498	8.08429e-05	0.00036933150000000004	8.53823e-05	0.0001866979	5.59114e-05	9.363069999999999e-05	0.0040508169	0.000232768
RAMP1	0.0125971781	0.0034768302000000003	1.2246800000000001e-05	4.8854e-05	0.022878203399999998	0.00024641290000000003	0.0002177517	0.0011110482	0.0131687129	0.0659312454
RASAL2	0.0025775767	0.0247867796	6.46708e-05	0.0049970117	0.0013464509	4.4275699999999994e-05	0.00017235470000000002	0.0074896987	0.0030013906	0.0320167731
RASSF5	0.0002690239	0.00046398660000000004	0.0001162171	0.0001335428	3.7165e-06	6.518109999999999e-05	1.92429e-05	0.0072288556	0.0047000385999999995	0.016705874199999998
RB1CC1	0.0040828337	0.021794066100000002	0.004732128	2.5929400000000003e-05	0.0003694834	0.0001435764	0.0023558066	0.00040682600000000005	0.0003957156	0.0001797216
RBBP5	0.0647072034	0.0012769171999999999	8.529019999999999e-05	6.541079999999999e-05	0.00037028500000000004	7.368050000000001e-05	8.88982e-05	0.0011330952	0.001379313	0.0007516509999999999
RBM44	1.05403e-05	9.899600000000001e-06	7.59e-08	0.0050442948	7.49e-08	4.74553e-05	3.5635000000000007e-06	2.724e-07	0.0017461945000000001	5.397890000000001e-05
RBM6-PS2	0.0001450026	3.2575e-06	2.692e-07	1e-09	2.1479e-06	1.831e-07	3.162e-07	9.560399999999999e-06	7.481e-07	5.2e-09
RC3H1	0.0203664353	0.051424456800000004	2.8746100000000006e-05	0.0009623007000000002	0.0016665307	5.4608e-05	0.0083506281	0.0043301497	0.0015119741	0.0004222996000000001
RCOR3	0.054011355299999994	0.0019693895	0.0009857444	0.0096511042	0.0008971099	0.0004249061	9.97764e-05	0.0005458434	0.0119695329	0.22607746700000003
RCSD1	0.0032632236	0.022104107399999996	0.0003027949	0.0002848136	0.0018808244999999999	0.0165927685	0.0036791281000000003	0.0029769249	0.0038474044	0.16392485369999998
RD3	0.0009797463	9.772e-07	1.5906e-06	7.57129e-05	4.7646e-06	4.3274e-06	4.165e-07	5.9711e-06	2.8738999999999997e-06	4.525e-06
RDH10	0.0031879388	0.079796952	0.0173974889	0.0001515597	0.0021267204	0.0030794831	0.00046535889999999995	0.03423904169999999	0.0191913659	0.0669369796
REN1	3.0356e-06	0.0020335986	7.445e-07	5.773e-06	1.90112e-05	1.9256900000000002e-05	7.233e-07	3.74928e-05	9.0317e-06	0.0026024214000000003
REV1	0.005952325099999999	3.289920000000001e-05	0.00010115309999999999	0.000397203	0.0097538816	4.18455e-05	0.0004928183	3.69288e-05	0.0021009449000000003	0.0009255163
RFTN2	0.1073944707	0.002753938	0.0003691444	0.0003431792	0.0020721259	0.003827875	0.0065855717	0.0022499636	0.0025606431	0.0305162753
RFWD2	0.0072784595	0.06960524300000001	1.84848e-05	2.3882100000000006e-05	0.0001662419	0.00015764729999999998	0.0003162639	0.0010038167	0.0008660893	0.20583767279999998
RGL1	0.0094200074	0.0009544393	0.0008245882000000001	0.0017456856	0.0008489674000000001	0.0029796611	0.0008587584	0.025590668100000002	0.0084460779	0.0221382083
RGS1	0.0195074523	0.0004382346	3.62158e-05	1.406e-07	0.000288965	2.46356e-05	4.253510000000001e-05	0.0012861793	0.000100646	7.037e-07
RGS16	0.026534313299999997	0.006112305700000001	0.0104723085	0.00152658	0.0309281407	0.0076121833	0.003301221	0.026069371900000003	0.0037495427	0.0935071788
RGS2	0.0040434625	0.10087164359999999	0.046691674100000004	0.0020360921000000002	9.961150000000001e-05	0.0438336806	0.0012588445	0.005370836700000001	0.00048411250000000004	0.28597048270000003
RGS20	0.0045434318	0.0021412772	0.00016431220000000002	3.3925e-06	0.0009834893999999999	1.96069e-05	2.09924e-05	5.65282e-05	0.0109315647	0.0052788147
RGS4	0.0032438943	0.0013898584	0.0447218853	4.65842e-05	2.1998000000000002e-05	0.044577377300000005	0.00028287509999999996	0.006630796400000001	0.0025420829999999997	0.000119163
RGS8	6.03053e-05	2.733570000000001e-05	4.68067e-05	4.981e-06	2.4757199999999997e-05	9.7528e-06	4.8458400000000003e-05	4.5685e-06	9.70714e-05	0.0076567749
RGSL1	4.65e-07	5.207e-07	6.88e-08	4.4100000000000004e-08	1.1899999999999999e-08	5.661e-07	5.7999999999999997e-08	0.000658602	0.00044122059999999997	1.1e-09
RHBDD1	0.0022389591	0.0016102723	5.3078399999999997e-05	7.8611e-05	0.0009671132000000001	0.0387937084	6.92901e-05	3.88022e-05	0.0012951886999999999	0.0657604012
RNASEL	0.028709461199999998	0.0341944143	0.0480225393	0.0006912840999999999	0.0231539856	0.026590022199999997	0.0027976586	0.028003078299999998	0.009915718600000002	0.0932735863
RNF149	0.0060812256	0.0750124616	0.0467512266	0.0004607514	0.0020584137	0.014947363100000001	0.0003334348	0.0007300057	0.0295982562	0.06336388879999999
RNF152	0.0009500153999999999	0.0003917577	0.0005335139	0.0003665681	1.23989e-05	0.0003388921	6.61249e-05	0.00024210020000000002	0.0065431992000000005	0.06581024519999999
RNF2	0.07727111649999999	0.0023516149	3.19486e-05	0.007173172199999999	7.80593e-05	0.00011090849999999998	0.0006862210999999999	0.013990433100000001	0.0026488606	0.1118511409
RNF25	0.0018424353	0.0026238722000000003	0.0002145246	0.00042024	7.021419999999999e-05	0.0009640658999999999	0.00031897459999999996	0.0095363451	0.008823138599999999	0.1988241487
RNPEP	1.0072e-06	0.0001866018	8.4e-08	3.68745e-05	8.9712e-06	1.4052000000000001e-06	1.195e-07	6.33837e-05	6.97891e-05	4.5409999999999997e-07
RNPEPL1	0.002846749	0.001193268	0.0002138602	0.0016700393000000002	0.0008437266	0.0005300163	0.0007145188	0.0003720593	0.0049538474	0.4741935089
RP24-194N4.6	0.0058547713000000005	0.0065444675	0.011663926199999999	2.61678e-05	0.0010469245999999998	0.011042673599999999	9.22607e-05	0.00020123439999999998	6.49577e-05	8.89553e-05
RP24-201K16.2	1.0391e-05	1.4235e-06	1.001e-07	2.21e-08	1.5706999999999996e-06	1.4099999999999999e-08	2.2513899999999998e-05	2.69e-07	3.1191000000000008e-06	0.0010209484
RPE	0.0037502403	0.0012537801	0.00014992469999999998	7.95702e-05	0.0039301289	0.0009019713	0.00046857699999999997	7.24716e-05	0.0053027847	0.1312379944
RPL27-PS1	0.0016188014	0.0005832665	0.00026824920000000004	1.45895e-05	5.08758e-05	2.8649e-05	0.000120953	0.0001223592	0.0007160623	0.0052402282000000005
RPL30-PS6	0.0054406021	0.0020408833	0.0004334602	0.0027212449999999997	0.04204926440000001	0.0004152063	0.007346946599999999	0.0007393327999999999	0.0111295579	0.059995984700000005
RPL31	0.0081646859	0.0118658802	0.028834830699999998	0.002022021	0.0657371744	0.046585144599999996	0.0013111032999999998	0.0032087378	0.002273294	0.0990029293
RPL31-PS14	0.0001183674	0.00019002209999999998	1.2506e-06	8.247e-07	1.6363e-06	3.85779e-05	2.6976e-06	1.5478599999999998e-05	3.1783200000000004e-05	0.016182821899999998
RPL37A	0.0562470307	0.0010513417000000001	0.044919317400000006	0.0031077383999999998	0.0036422218000000004	0.044726090899999994	0.0199812444	3.48434e-05	0.0011050581	0.0659184366
RPL7	0.0031300803	0.07144649859999999	0.0217234883	0.00014773329999999998	0.0021316607	0.0037611788999999994	0.0005030475	0.031433719199999995	0.0170762873	0.060191485899999994
RPS27A-PS1	0.0014918502	6.262909999999999e-05	1.8596e-06	3.21738e-05	0.0002550208	4.5380000000000005e-07	4.89365e-05	6.96018e-05	0.0003485096	0.0017687341000000001
RPS6KC1	0.0006401707	2.2283499999999998e-05	1.4407e-06	1.3849e-06	5.785459999999999e-05	1.0950099999999999e-05	3.7151000000000002e-06	0.0014052668	9.130099999999999e-05	0.0020611028
RQCD1	0.020367257399999998	0.0023346918	0.0003075688	0.0101700496	0.0006791015	0.0007417336	0.0002096032	0.0003306581	0.0006019309000000002	0.0660525434
RRP15	0.003115893	0.0018675306	1.37849e-05	4.2104399999999996e-05	0.0031495009000000003	2.93212e-05	0.0046323692999999996	0.0022311234	0.0033096081	0.0658597374
RRS1	0.0482571873	0.0367125646	0.0128174251	0.0004820108	0.0689298646	0.0014019788	0.0031036779999999995	0.0211094923	0.0223178053	0.2129796772
RUFY4	0.000904109	0.070884805	0.0031558842000000004	0.0031314498	0.0018010118	0.0106630451	0.00042939590000000004	2.54026e-05	0.0072578862999999995	0.0637519485
RXRG	1.94539e-05	0.000930544	9.98419e-05	4.7282e-06	9.74879e-05	3.44481e-05	5.2165e-06	1.0460000000000001e-07	0.0018178655999999999	0.0328405752
SATB2	0.0002574704	0.0080589831	1.53441e-05	0.00031039580000000004	0.0084683136	0.007218115600000002	0.00029215889999999997	0.0013825915	0.0019098195999999999	0.0001816909
SCCPDH	0.0408744621	0.0002729098	0.0002551731	0.0007081208	0.0323560499	0.00030337580000000004	0.0004101096	0.0015457857999999999	0.0152990698	7.01841e-05
SCLY	0.0035809215	0.0023637323	1.2871699999999999e-05	0.0092277362	0.001236311	0.0001790959	0.0008654845000000001	0.0858918902	0.0148755118	0.0211255988
SCTR	0.0003892185	0.00015922510000000001	0.0029862412	1.567e-06	0.00266412	0.0003095215	0.00036255129999999996	0.0064311526	0.0025125091	0.0001516867
SCYL3	0.0166001055	0.0380270934	0.0028938953	0.0035979296	0.0804922104	0.0006244727000000001	0.0008638202	0.010986032199999999	0.0398272073	0.043622717000000005
SDCCAG8	0.0043884857	0.0012213290000000002	0.0001466296	0.0003876703	0.0013168563	7.78239e-05	0.014661229800000002	0.0002506623	0.0025429034	0.1876982567
SDE2	0.0448669216	0.0023268727000000005	0.013129169200000002	0.0008822707999999999	0.0064392405	0.0045722686	0.0231464093	0.0437511983	0.0015745454999999998	0.2759132436
SDHAF4	0.017290587	0.0010882619	0.08465343730000001	1.18822e-05	0.0002356601	0.0846326472	0.0003740337	0.04588505250000001	0.0005401898	1.1369e-06
SDHC	0.0052018911	0.0007212716000000001	0.021923179600000002	0.0005553308	6.54974e-05	0.0032896202	0.0008911822	0.00025056680000000003	0.00029207660000000004	0.00021891250000000002
SDPR	0.0172020174	0.0052364628	0.0201340758	0.00012354479999999998	0.0038034602000000003	0.0406745652	0.0005404062000000001	0.015531211000000003	0.0541553836	0.1315340562
SEC16B	0.025562668099999998	0.0017749063000000002	0.0010702439000000001	0.0002889072	0.0024372926	0.0002676826	9.125859999999999e-05	0.0112012235	0.0041342323	0.100298619
SELE	0.0005444339	6.567899999999999e-05	0.0013794671	1.5369999999999998e-07	2.9772000000000013e-06	3.24758e-05	0.0001508795	1.0015e-05	1.4086000000000004e-06	0.0014010073999999998
