Channel State,Experiment Time (minutes),State Time (samples)
unknown_positive,2693,1856948
unknown_positive,2694,2015923
unknown_positive,2695,1671492
unknown_positive,2696,1652914
unknown_positive,2697,1668090
unknown_positive,2698,2068728
unknown_positive,2699,2068087
unknown_positive,2700,2047877
unknown_positive,2701,1771837
unknown_positive,2702,2303909
unknown_positive,2703,1726040
unknown_positive,2704,1825009
unknown_positive,2705,2117682
unknown_positive,2706,1917787
unknown_positive,2707,1587247
unknown_positive,2708,1654635
unknown_positive,2709,1996225
unknown_positive,2710,1897697
unknown_positive,2711,2044826
unknown_positive,2712,1639722
unknown_positive,2713,1765290
unknown_positive,2714,1953071
unknown_positive,2715,2033837
unknown_positive,2716,1927297
unknown_positive,2717,1630030
unknown_positive,2718,1645192
unknown_positive,2719,1703114
unknown_positive,2720,1810069
unknown_positive,2721,2104699
unknown_positive,2722,1993501
unknown_positive,2723,1901532
unknown_positive,2724,380734
unknown_positive,2725,431894
unknown_positive,2726,3744369
unknown_positive,2727,6860745
unknown_positive,2728,3939754
unknown_positive,2729,1646680
unknown_positive,2730,1520228
unknown_positive,2731,1580861
unknown_positive,2732,1395624
unknown_positive,2733,1863572
unknown_positive,2734,2474455
unknown_positive,2735,2039269
unknown_positive,2736,2166662
unknown_positive,2737,1596282
unknown_positive,2738,1535849
unknown_positive,2739,1580472
unknown_positive,2740,1373078
unknown_positive,2741,1473345
unknown_positive,2742,1217775
unknown_positive,2743,1436285
unknown_positive,2744,1476906
unknown_positive,2745,1385930
unknown_positive,2746,1633305
unknown_positive,2747,1526601
unknown_positive,2748,1479360
unknown_positive,2749,1536453
unknown_positive,2750,1465836
unknown_positive,2751,1660914
unknown_positive,2752,1488067
unknown_positive,2753,1373523
unknown_positive,2754,1385488
unknown_positive,2755,1368858
unknown_positive,2756,1420386
unknown_positive,2757,1273605
unknown_positive,2758,1569536
unknown_positive,2759,1428286
unknown_positive,2760,1350200
unknown_positive,2761,1987349
unknown_positive,2762,1539565
unknown_positive,2763,1384809
unknown_positive,2764,1242466
unknown_positive,2765,1393078
unknown_positive,2766,1232949
unknown_positive,2767,1362389
unknown_positive,2768,1273311
unknown_positive,2769,1436954
unknown_positive,2770,1639228
unknown_positive,2771,1174584
unknown_positive,2772,1791225
unknown_positive,2773,1344008
unknown_positive,2774,1599840
unknown_positive,2775,1917820
unknown_positive,2776,1520378
unknown_positive,2777,1503728
unknown_positive,2778,1674349
unknown_positive,2779,1876192
unknown_positive,2780,1885892
unknown_positive,2781,1382284
unknown_positive,2782,1649966
unknown_positive,2783,1316368
unknown_positive,2784,1085396
unknown_positive,2785,1479649
unknown_positive,2786,1605479
unknown_positive,2787,1326429
unknown_positive,2788,1257971
unknown_positive,2789,1167384
unknown_positive,2790,1416029
unknown_positive,2791,1313902
unknown_positive,2792,1184167
unknown_positive,2793,1260726
unknown_positive,2794,1211487
unknown_positive,2795,1512528
unknown_positive,2796,1676213
unknown_positive,2797,1896302
unknown_positive,2798,1473172
unknown_positive,2799,1568435
unknown_positive,2800,1294423
unknown_positive,2801,1286907
unknown_positive,2802,1364304
unknown_positive,2803,1314645
unknown_positive,2804,1312560
unknown_positive,2805,1028042
unknown_positive,2806,1394349
unknown_positive,2807,1325083
unknown_positive,2808,1444737
unknown_positive,2809,1218959
unknown_positive,2810,1482194
unknown_positive,2811,1540826
unknown_positive,2812,1610935
unknown_positive,2813,1772904
unknown_positive,2814,1613697
unknown_positive,2815,2053280
unknown_positive,2816,2138519
unknown_positive,2817,1586110
unknown_positive,2818,1881930
unknown_positive,2819,364824
unknown_positive,2820,531685
unknown_positive,2821,3383807
unknown_positive,2822,6091906
unknown_positive,2823,3529071
unknown_positive,2824,1637919
unknown_positive,2825,1732532
unknown_positive,2826,1797183
unknown_positive,2827,1658695
unknown_positive,2828,1929213
unknown_positive,2829,1563121
unknown_positive,2830,1614187
unknown_positive,2831,1952898
unknown_positive,2832,1958297
unknown_positive,2833,1633479
unknown_positive,2834,2177680
unknown_positive,2835,1996833
unknown_positive,2836,2035942
unknown_positive,2837,1610741
unknown_positive,2838,1225629
unknown_positive,2839,1378735
unknown_positive,2840,1387108
unknown_positive,2841,1820964
unknown_positive,2842,1809201
unknown_positive,2843,1967334
unknown_positive,2844,1778253
unknown_positive,2845,1881715
unknown_positive,2846,1735661
unknown_positive,2847,1835056
unknown_positive,2848,2095357
unknown_positive,2849,2023260
unknown_positive,2850,2426587
unknown_positive,2851,2360353
unknown_positive,2852,2326177
unknown_positive,2853,2727440
unknown_positive,2854,2132155
unknown_positive,2855,2013171
unknown_positive,2856,2016496
unknown_positive,2857,2189493
unknown_positive,2858,1610788
unknown_positive,2859,1999858
unknown_positive,2860,1339022
unknown_positive,2861,1333467
unknown_positive,2862,1441821
unknown_positive,2863,1585064
unknown_positive,2864,1617079
unknown_positive,2865,1441456
unknown_positive,2866,1591911
unknown_positive,2867,1635795
unknown_positive,2868,1777399
unknown_positive,2869,1785834
unknown_positive,2870,1767981
unknown_positive,2871,1519798
unknown_positive,2872,1240565
unknown_positive,2873,1540800
unknown_positive,2874,1723657
unknown_positive,2875,1600195
unknown_positive,2876,1535655
unknown_positive,2877,1631692
unknown_positive,2878,1610827
unknown_positive,2879,1729513
unknown_positive,2880,1665584
unknown_positive,2881,1523259
unknown_positive,2882,1577220
unknown_positive,2883,1437209
unknown_positive,2884,1634407
unknown_positive,2885,1492683
unknown_positive,2886,1572008
unknown_positive,2887,1795016
unknown_positive,2888,1447423
unknown_positive,2889,1590324
unknown_positive,2890,1342783
unknown_positive,2891,1344945
unknown_positive,2892,1494315
unknown_positive,2893,1483707
unknown_positive,2894,1351359
unknown_positive,2895,1419738
unknown_positive,2896,1877719
unknown_positive,2897,1647824
unknown_positive,2898,1697508
unknown_positive,2899,1605534
unknown_positive,2900,1687946
unknown_positive,2901,1637234
unknown_positive,2902,1379802
unknown_positive,2903,1203318
unknown_positive,2904,1502974
unknown_positive,2905,2029398
unknown_positive,2906,1812757
unknown_positive,2907,1424528
unknown_positive,2908,1786083
unknown_positive,2909,1391001
unknown_positive,2910,1527747
unknown_positive,2911,1979624
unknown_positive,2912,1810097
unknown_positive,2913,1681407
unknown_positive,2914,307852
unknown_positive,2915,500863
unknown_positive,2916,3706237
unknown_positive,2917,5947758
unknown_positive,2918,3818833
unknown_positive,2919,1929227
unknown_positive,2920,2071169
unknown_positive,2921,1896646
unknown_positive,2922,2238217
unknown_positive,2923,2109777
unknown_positive,2924,2315796
unknown_positive,2925,2789308
unknown_positive,2926,2330425
unknown_positive,2927,2242554
unknown_positive,2928,2193407
unknown_positive,2929,2086260
unknown_positive,2930,2273042
unknown_positive,2931,2356999
unknown_positive,2932,2367791
unknown_positive,2933,1911498
unknown_positive,2934,2181708
unknown_positive,2935,2122696
unknown_positive,2936,2290601
unknown_positive,2937,2240132
unknown_positive,2938,2133685
unknown_positive,2939,2039642
unknown_positive,2940,2290977
unknown_positive,2941,2113596
unknown_positive,2942,2217156
unknown_positive,2943,2210585
unknown_positive,2944,1799259
unknown_positive,2945,2286251
unknown_positive,2946,2203106
unknown_positive,2947,2031259
unknown_positive,2948,1945032
unknown_positive,2949,2046895
unknown_positive,2950,1627495
unknown_positive,2951,1614405
unknown_positive,2952,1822761
unknown_positive,2953,2175077
unknown_positive,2954,2459177
unknown_positive,2955,2804189
unknown_positive,2956,2824902
unknown_positive,2957,2585309
unknown_positive,2958,2551515
unknown_positive,2959,2592691
unknown_positive,2960,2423698
unknown_positive,2961,2412350
unknown_positive,2962,2738213
unknown_positive,2963,2420582
unknown_positive,2964,1908051
unknown_positive,2965,2044048
unknown_positive,2966,2321063
unknown_positive,2967,2233869
unknown_positive,2968,2757024
unknown_positive,2969,2452700
unknown_positive,2970,2177099
unknown_positive,2971,1979257
unknown_positive,2972,2109410
unknown_positive,2973,1945772
unknown_positive,2974,2120735
unknown_positive,2975,1948841
unknown_positive,2976,2066228
unknown_positive,2977,2027000
unknown_positive,2978,2169206
unknown_positive,2979,2203816
unknown_positive,2980,2128639
unknown_positive,2981,2129184
unknown_positive,2982,2048631
unknown_positive,2983,2065965
unknown_positive,2984,2332489
unknown_positive,2985,2156375
unknown_positive,2986,2202510
unknown_positive,2987,2446528
unknown_positive,2988,2285062
unknown_positive,2989,2240762
unknown_positive,2990,2078287
unknown_positive,2991,2243917
unknown_positive,2992,2218107
unknown_positive,2993,2119980
unknown_positive,2994,2174775
unknown_positive,2995,2285036
unknown_positive,2996,2595939
unknown_positive,2997,2047180
unknown_positive,2998,1793458
unknown_positive,2999,1880967
unknown_positive,3000,1963525
unknown_positive,3001,1938495
unknown_positive,3002,1798517
unknown_positive,3003,1933570
unknown_positive,3004,1645333
unknown_positive,3005,1743113
unknown_positive,3006,1970471
unknown_positive,3007,2112648
unknown_positive,3008,1835814
unknown_positive,3009,338771
unknown_positive,3010,515648
unknown_positive,3011,3697228
unknown_positive,3012,6802566
unknown_positive,3013,3797406
unknown_positive,3014,2110628
unknown_positive,3015,2618468
unknown_positive,3016,2859853
unknown_positive,3017,2952390
unknown_positive,3018,2861838
unknown_positive,3019,2891761
unknown_positive,3020,2816799
unknown_positive,3021,2541272
unknown_positive,3022,2618852
unknown_positive,3023,2315838
unknown_positive,3024,2464669
unknown_positive,3025,2494606
unknown_positive,3026,2317821
unknown_positive,3027,2712666
unknown_positive,3028,2497486
unknown_positive,3029,2616368
unknown_positive,3030,3066095
unknown_positive,3031,2426183
unknown_positive,3032,2322689
unknown_positive,3033,2711751
unknown_positive,3034,2645517
unknown_positive,3035,2696192
unknown_positive,3036,2258654
unknown_positive,3037,2446874
unknown_positive,3038,2343510
unknown_positive,3039,2388620
unknown_positive,3040,2311317
unknown_positive,3041,2217960
unknown_positive,3042,2464432
unknown_positive,3043,2510145
unknown_positive,3044,2030567
unknown_positive,3045,2113575
unknown_positive,3046,2677508
unknown_positive,3047,2592982
unknown_positive,3048,2702914
unknown_positive,3049,2355085
unknown_positive,3050,2258083
unknown_positive,3051,2573746
unknown_positive,3052,3093229
unknown_positive,3053,2809567
unknown_positive,3054,2838007
unknown_positive,3055,2517206
unknown_positive,3056,2433812
unknown_positive,3057,2350735
unknown_positive,3058,2891163
unknown_positive,3059,2544907
unknown_positive,3060,2172524
unknown_positive,3061,2094745
unknown_positive,3062,2475650
unknown_positive,3063,2092977
unknown_positive,3064,2613585
unknown_positive,3065,2309537
unknown_positive,3066,2176436
unknown_positive,3067,2052625
unknown_positive,3068,2416272
unknown_positive,3069,2502436
unknown_positive,3070,2253406
unknown_positive,3071,2103683
unknown_positive,3072,2114042
unknown_positive,3073,1905035
unknown_positive,3074,1844546
unknown_positive,3075,1865793
unknown_positive,3076,1891294
unknown_positive,3077,1926101
unknown_positive,3078,2061396
unknown_positive,3079,1763539
unknown_positive,3080,1760296
unknown_positive,3081,1951261
unknown_positive,3082,2052456
unknown_positive,3083,2205437
unknown_positive,3084,1955002
unknown_positive,3085,1982687
unknown_positive,3086,1912935
unknown_positive,3087,1886025
unknown_positive,3088,2346698
unknown_positive,3089,2079082
unknown_positive,3090,1699887
unknown_positive,3091,2066373
unknown_positive,3092,1936249
unknown_positive,3093,1779906
unknown_positive,3094,2083619
unknown_positive,3095,1717124
unknown_positive,3096,2061711
unknown_positive,3097,2113050
unknown_positive,3098,1895130
unknown_positive,3099,1951139
unknown_positive,3100,1925758
unknown_positive,3101,1815068
unknown_positive,3102,1706005
unknown_positive,3103,2050707
unknown_positive,3104,351187
unknown_positive,3105,520307
unknown_positive,3106,3525060
unknown_positive,3107,6703767
unknown_positive,3108,4312179
unknown_positive,3109,3618541
unknown_positive,3110,3358269
unknown_positive,3111,3661591
unknown_positive,3112,3245206
unknown_positive,3113,4142650
unknown_positive,3114,3842222
unknown_positive,3115,3464655
zero,0,181157196
zero,1,160121129
zero,2,182834045
zero,3,125003366
zero,4,610305
zero,5,676322
zero,6,582516
zero,7,529839
zero,8,489812
zero,9,522496
zero,10,460895
zero,11,581951
zero,12,828942
zero,13,1121837
zero,14,1035333
zero,15,1022050
zero,16,1420927
zero,17,1085137
zero,18,1185976
zero,19,876784
zero,20,729122
zero,21,859800
zero,22,421011
zero,23,175637
zero,24,80192
zero,25,150325
zero,26,297181
zero,27,363166
zero,28,413549
zero,29,894865
zero,30,922625
zero,31,623063
zero,32,340882
zero,33,425772
zero,34,484942
zero,35,520295
zero,36,732833
zero,37,877847
zero,38,645277
zero,39,798340
zero,40,904630
zero,41,752108
zero,42,452654
zero,43,745057
zero,44,600037
zero,45,359174
zero,46,360168
zero,47,184325
zero,48,114766
zero,49,246250
zero,50,125539
zero,51,224573
zero,52,151526
zero,53,185480
zero,54,350411
zero,55,266207
zero,56,440322
zero,57,679321
zero,58,644753
zero,59,660116
zero,60,541690
zero,61,665754
zero,62,743853
zero,63,489326
zero,64,307904
zero,65,720712
zero,66,1017070
zero,67,911941
zero,68,844773
zero,69,1012240
zero,70,722288
zero,71,713875
zero,72,538121
zero,73,458480
zero,74,263653
zero,75,349545
zero,76,262998
zero,77,332174
zero,78,603555
zero,79,494554
zero,80,596915
zero,81,607871
zero,82,547534
zero,83,705803
zero,84,668853
zero,85,730482
zero,86,875925
zero,87,864351
zero,88,927371
zero,89,943056
zero,90,659420
zero,91,382901
zero,92,934134
zero,93,441996
zero,94,184578214
zero,95,225610524
zero,96,167050183
zero,97,180126353
zero,98,121356454
zero,99,274709
zero,100,333609
zero,101,423122
zero,102,476194
zero,103,471530
zero,104,478448
zero,105,282096
zero,106,339757
zero,107,306956
zero,108,218800
zero,109,221356
zero,110,490355
zero,111,503392
zero,112,612573
zero,113,1115630
zero,114,983542
zero,115,1254377
zero,116,1144573
zero,117,821247
zero,118,673607
zero,119,452622
zero,120,576463
zero,121,512365
zero,122,252243
zero,123,483738
zero,124,441767
zero,125,874388
zero,126,766957
zero,127,768115
zero,128,804865
zero,129,682740
zero,130,748529
zero,131,915534
zero,132,1025338
zero,133,988069
zero,134,928326
zero,135,667973
zero,136,671962
zero,137,632505
zero,138,209639
zero,139,254242
zero,140,780685
zero,141,831230
zero,142,788996
zero,143,989067
zero,144,838152
zero,145,1040507
zero,146,836767
zero,147,847408
zero,148,1028514
zero,149,881881
zero,150,891050
zero,151,1075540
zero,152,575684
zero,153,516796
zero,154,634012
zero,155,681587
zero,156,668458
zero,157,1142124
zero,158,923131
zero,159,990010
zero,160,958312
zero,161,875446
zero,162,700730
zero,163,566493
zero,164,552421
zero,165,414690
zero,166,302686
zero,167,422640
zero,168,457502
zero,169,773059
zero,170,579785
zero,171,368577
zero,172,379188
zero,173,684338
zero,174,664818
zero,175,832380
zero,176,545862
zero,177,652615
zero,178,677354
zero,179,440803
zero,180,734857
zero,181,666752
zero,182,520627
zero,183,562741
zero,184,366568
zero,185,138296
zero,186,70178
zero,187,91839
zero,188,138776
zero,189,191214541
zero,190,242968603
zero,191,170072779
zero,192,178595031
zero,193,128936801
zero,194,483391
zero,195,851484
zero,196,597137
zero,197,865209
zero,198,961797
zero,199,980628
zero,200,1080556
zero,201,904509
zero,202,842132
zero,203,684107
zero,204,479786
zero,205,409945
zero,206,476132
zero,207,523119
zero,208,489380
zero,209,620669
zero,210,238469
zero,211,304529
zero,212,307504
zero,213,509492
zero,214,606908
zero,215,421939
zero,216,539479
zero,217,732115
zero,218,469502
zero,219,403239
zero,220,371819
zero,221,303982
zero,222,383455
zero,223,168980
zero,224,131060
zero,225,347392
zero,226,296359
zero,227,275519
zero,228,422682
zero,229,480418
zero,230,477166
zero,231,453787
zero,232,557738
zero,233,869065
zero,234,687150
zero,235,793472
zero,236,774429
zero,237,927393
zero,238,775305
zero,239,531405
zero,240,740989
zero,241,377193
zero,242,321936
zero,243,289482
zero,244,382361
zero,245,268770
zero,246,529423
zero,247,878606
zero,248,713996
zero,249,914470
zero,250,798141
zero,251,894681
zero,252,827629
zero,253,774708
zero,254,859269
zero,255,707090
zero,256,860156
zero,257,669421
zero,258,600138
zero,259,718852
zero,260,584405
zero,261,416399
zero,262,198492
zero,263,306227
zero,264,270938
zero,265,270879
zero,266,360272
zero,267,189685
zero,268,132866
zero,269,195942
zero,270,266152
zero,271,642746
zero,272,390752
zero,273,466195
zero,274,484079
zero,275,623316
zero,276,451532
zero,277,454650
zero,278,305093
zero,279,393012
zero,280,791531
zero,281,794477
zero,282,1207033
zero,283,654671
zero,284,190522424
zero,285,261586020
zero,286,174802535
zero,287,175259798
zero,288,142898079
zero,289,174293
zero,290,372706
zero,291,501161
zero,292,603803
zero,293,824080
zero,294,753583
zero,295,1097431
zero,296,914082
zero,297,790763
zero,298,679990
zero,299,684504
zero,300,843744
zero,301,725917
zero,302,1038165
zero,303,1047068
zero,304,870562
zero,305,798556
zero,306,847903
zero,307,584535
zero,308,669660
zero,309,827226
zero,310,600745
zero,311,596095
zero,312,456999
zero,313,556516
zero,314,874355
zero,315,832242
zero,316,722427
zero,317,800233
zero,318,1041721
zero,319,666458
zero,320,650784
zero,321,763065
zero,322,918195
zero,323,1106671
zero,324,994945
zero,325,958295
zero,326,1008069
zero,327,1021616
zero,328,1065426
zero,329,785031
zero,330,477288
zero,331,579582
zero,332,767856
zero,333,619505
zero,334,696533
zero,335,699079
zero,336,660161
zero,337,593964
zero,338,634958
zero,339,446969
zero,340,437753
zero,341,588436
zero,342,662978
zero,343,524781
zero,344,215316
zero,345,459015
zero,346,544540
zero,347,924548
zero,348,1024482
zero,349,777697
zero,350,1153764
zero,351,800783
zero,352,896848
zero,353,749558
zero,354,891606
zero,355,973776
zero,356,769088
zero,357,833208
zero,358,500526
zero,359,517630
zero,360,489502
zero,361,595839
zero,362,797552
zero,363,911422
zero,364,928618
zero,365,1273112
zero,366,1008903
zero,367,1056393
zero,368,797733
zero,369,971558
zero,370,1085170
zero,371,724474
zero,372,662092
zero,373,906884
zero,374,903432
zero,375,914682
zero,376,790595
zero,377,1109291
zero,378,303478
zero,379,195013520
zero,380,274790295
zero,381,179242859
zero,382,176085581
zero,383,144962219
zero,384,415377
zero,385,325862
zero,386,493764
zero,387,1180672
zero,388,982522
zero,389,1012218
zero,390,951547
zero,391,621921
zero,392,529810
zero,393,464785
zero,394,576972
zero,395,496761
zero,396,511103
zero,397,596253
zero,398,799535
zero,399,582583
zero,400,652487
zero,401,853694
zero,402,1173993
zero,403,1009925
zero,404,1161934
zero,405,1319183
zero,406,1091602
zero,407,1187604
zero,408,1174137
zero,409,925911
zero,410,1039559
zero,411,762783
zero,412,790085
zero,413,598347
zero,414,845392
zero,415,1126530
zero,416,1268480
zero,417,1232844
zero,418,1346260
zero,419,1025701
zero,420,882625
zero,421,799049
zero,422,511317
zero,423,430851
zero,424,477021
zero,425,568777
zero,426,581263
zero,427,652595
zero,428,640465
zero,429,632791
zero,430,698726
zero,431,1078761
zero,432,1024138
zero,433,846433
zero,434,1112631
zero,435,1408097
zero,436,1168351
zero,437,1121975
zero,438,1140884
zero,439,841191
zero,440,676366
zero,441,392523
zero,442,661228
zero,443,815086
zero,444,875648
zero,445,717463
zero,446,746427
zero,447,562030
zero,448,509513
zero,449,625669
zero,450,849449
zero,451,1274806
zero,452,1272195
zero,453,914439
zero,454,967573
zero,455,858602
zero,456,678460
zero,457,861791
zero,458,763175
zero,459,763116
zero,460,749402
zero,461,611200
zero,462,541611
zero,463,274269
zero,464,700027
zero,465,577989
zero,466,531308
zero,467,489634
zero,468,739318
zero,469,476969
zero,470,404233
zero,471,348003
zero,472,338991
zero,473,145774
zero,474,194179294
zero,475,299562522
zero,476,187065029
zero,477,183102463
zero,478,148761117
zero,479,481188
zero,480,389995
zero,481,355746
zero,482,710919
zero,483,800746
zero,484,775588
zero,485,1109947
zero,486,1023043
zero,487,910406
zero,488,788313
zero,489,798361
zero,490,842680
zero,491,646481
zero,492,525332
zero,493,405835
zero,494,426944
zero,495,521775
zero,496,504713
zero,497,710189
zero,498,700124
zero,499,654000
zero,500,737698
zero,501,686104
zero,502,396151
zero,503,586542
zero,504,451725
zero,505,130690
zero,506,799385
zero,507,772287
zero,508,932595
zero,509,799834
zero,510,732741
zero,511,856673
zero,512,754397
zero,513,664658
zero,514,760295
zero,515,649340
zero,516,728847
zero,517,578479
zero,518,759698
zero,519,776009
zero,520,781147
zero,521,899041
zero,522,1045186
zero,523,951513
zero,524,942349
zero,525,932691
zero,526,682730
zero,527,668625
zero,528,764035
zero,529,842726
zero,530,666573
zero,531,493346
zero,532,705180
zero,533,758269
zero,534,873279
zero,535,1013731
zero,536,761398
zero,537,962496
zero,538,797077
zero,539,569648
zero,540,703561
zero,541,774200
zero,542,681817
zero,543,662250
zero,544,423471
zero,545,351059
zero,546,409411
zero,547,654603
zero,548,562143
zero,549,596331
zero,550,506859
zero,551,455469
zero,552,642218
zero,553,892709
zero,554,854235
zero,555,623987
zero,556,560341
zero,557,619001
zero,558,613437
zero,559,522179
zero,560,395378
zero,561,730642
zero,562,1084150
zero,563,920767
zero,564,622739
zero,565,1055869
zero,566,1409954
zero,567,890266
zero,568,482640
zero,569,189685640
zero,570,290594227
zero,571,201317470
zero,572,175678178
zero,573,172464262
zero,574,527752
zero,575,532585
zero,576,624939
zero,577,679776
zero,578,1105519
zero,579,1056844
zero,580,684568
zero,581,688428
zero,582,829692
zero,583,909292
zero,584,580093
zero,585,750357
zero,586,679373
zero,587,381939
zero,588,719909
zero,589,482053
zero,590,446078
zero,591,513418
zero,592,476857
zero,593,521164
zero,594,718813
zero,595,586266
zero,596,768069
zero,597,675208
zero,598,483940
zero,599,501971
zero,600,459871
zero,601,332918
zero,602,888459
zero,603,687729
zero,604,502197
zero,605,700518
zero,606,808729
zero,607,1035774
zero,608,707935
zero,609,659664
zero,610,517815
zero,611,537345
zero,612,326042
zero,613,345320
zero,614,384589
zero,615,525523
zero,616,461391
zero,617,387995
zero,618,475593
zero,619,510333
zero,620,473231
zero,621,366202
zero,622,396708
zero,623,256143
zero,624,283289
zero,625,388836
zero,626,246987
zero,627,395422
zero,628,493001
zero,629,571219
zero,630,836672
zero,631,613978
zero,632,891628
zero,633,625677
zero,634,347786
zero,635,177289
zero,636,277085
zero,637,405345
zero,638,555803
zero,639,705470
zero,640,459856
zero,641,708302
zero,642,919199
zero,643,702653
zero,644,476540
zero,645,569523
zero,646,597620
zero,647,661239
zero,648,935726
zero,649,889715
zero,650,896852
zero,651,713443
zero,652,765247
zero,653,697395
zero,654,640312
zero,655,271432
zero,656,381798
zero,657,507972
zero,658,423503
zero,659,407202
zero,660,292988
zero,661,475591
zero,662,429490
zero,663,321697
zero,664,174654590
zero,665,307520326
zero,666,201451341
zero,667,177227469
zero,668,167106666
zero,669,401395
zero,670,452303
zero,671,367859
zero,672,316931
zero,673,595600
zero,674,698058
zero,675,822021
zero,676,710014
zero,677,651874
zero,678,725344
zero,679,306358
zero,680,557399
zero,681,501219
zero,682,528430
zero,683,670716
zero,684,536031
zero,685,539932
zero,686,526677
zero,687,524229
zero,688,561681
zero,689,981163
zero,690,956027
zero,691,991939
zero,692,809841
zero,693,998185
zero,694,1210494
zero,695,679033
zero,696,950815
zero,697,731421
zero,698,752015
zero,699,559567
zero,700,462472
zero,701,346654
zero,702,448727
zero,703,559493
zero,704,695149
zero,705,685040
zero,706,817833
zero,707,609138
zero,708,572411
zero,709,449877
zero,710,453792
zero,711,580164
zero,712,484714
zero,713,491384
zero,714,489801
zero,715,532668
zero,716,603559
zero,717,670394
zero,718,325034
zero,719,205050
zero,720,511676
zero,721,420247
zero,722,367451
zero,723,414801
zero,724,329669
zero,725,343816
zero,726,708230
zero,727,510528
zero,728,819990
zero,729,931015
zero,730,697676
zero,731,481613
zero,732,357391
zero,733,431776
zero,734,570364
zero,735,367354
zero,736,250676
zero,737,385164
zero,738,393675
zero,739,492590
zero,740,517386
zero,741,478624
zero,742,461507
zero,743,574960
zero,744,475212
zero,745,327121
zero,746,226403
zero,747,385466
zero,748,323785
zero,749,509573
zero,750,605116
zero,751,777907
zero,752,990760
zero,753,665930
zero,754,947142
zero,755,499170
zero,756,635481
zero,757,768975
zero,758,412480
zero,759,181139421
zero,760,329278247
zero,761,208781244
zero,762,181955302
zero,763,165882284
zero,764,284631
zero,765,251316
zero,766,299614
zero,767,146141
zero,768,214378
zero,769,116451
zero,770,96715
zero,771,146926
zero,772,221665
zero,773,242922
zero,774,341267
zero,775,241785
zero,776,45326
zero,777,134090
zero,778,94328
zero,779,152891
zero,780,666766
zero,781,784525
zero,782,600272
zero,783,354645
zero,784,338777
zero,785,506310
zero,786,626074
zero,787,676288
zero,788,929349
zero,789,415980
zero,790,471854
zero,791,542336
zero,792,457751
zero,793,589866
zero,794,686381
zero,795,678441
zero,796,524060
zero,797,568129
zero,798,556269
zero,799,548127
zero,800,471160
zero,801,711123
zero,802,941460
zero,803,984112
zero,804,793116
zero,805,1039103
zero,806,697521
zero,807,739285
zero,808,638458
zero,809,886214
zero,810,827974
zero,811,892694
zero,812,803483
zero,813,804668
zero,814,734604
zero,815,684361
zero,816,608039
zero,817,599102
zero,818,651515
zero,819,723698
zero,820,922053
zero,821,932713
zero,822,728230
zero,823,514041
zero,824,452493
zero,825,891670
zero,826,806135
zero,827,770371
zero,828,1062628
zero,829,1096845
zero,830,1213742
zero,831,1010771
zero,832,865913
zero,833,1112845
zero,834,926601
zero,835,724145
zero,836,789766
zero,837,758573
zero,838,538243
zero,839,681061
zero,840,998727
zero,841,878404
zero,842,737778
zero,843,493687
zero,844,505251
zero,845,673250
zero,846,668852
zero,847,638620
zero,848,753090
zero,849,974007
zero,850,636234
zero,851,409350
zero,852,439737
zero,853,338156
zero,854,176266547
zero,855,317698118
zero,856,221405493
zero,857,182314676
zero,858,177758560
zero,859,270687
zero,860,112502
zero,861,213968
zero,862,153062
zero,863,421791
zero,864,314401
zero,865,356823
zero,866,452967
zero,867,387374
zero,868,583538
zero,869,310089
zero,870,381476
zero,871,305886
zero,872,314517
zero,873,537677
zero,874,534000
zero,875,365185
zero,876,472994
zero,877,810210
zero,878,411349
zero,879,273060
zero,880,620105
zero,881,758412
zero,882,765326
zero,883,844019
zero,884,926544
zero,885,954616
zero,886,606494
zero,887,354137
zero,888,123265
zero,889,287621
zero,890,352732
zero,891,414572
zero,892,471796
zero,893,470612
zero,894,396621
zero,895,487450
zero,896,293912
zero,897,328959
zero,898,369391
zero,899,194173
zero,900,110367
zero,901,150308
zero,902,274516
zero,903,314602
zero,904,191298
zero,905,295985
zero,906,521670
zero,907,354414
zero,908,380704
zero,909,434699
zero,910,331949
zero,911,551338
zero,912,707957
zero,913,366102
zero,914,493577
zero,915,838181
zero,916,598806
zero,917,526687
zero,918,434199
zero,919,717333
zero,920,373102
zero,921,367547
zero,922,460477
zero,923,352227
zero,924,340274
zero,925,497963
zero,926,730560
zero,927,718249
zero,928,668403
zero,929,707219
zero,930,892571
zero,931,810155
zero,932,611769
zero,933,783737
zero,934,759814
zero,935,745097
zero,936,639124
zero,937,789427
zero,938,565229
zero,939,463667
zero,940,423829
zero,941,509159
zero,942,425873
zero,943,428642
zero,944,336086
zero,945,427725
zero,946,537275
zero,947,147489
zero,948,245545
zero,949,164228882
zero,950,319366379
zero,951,218982923
zero,952,183190650
zero,953,174871051
zero,954,46077
zero,955,100676
zero,956,161790
zero,957,189445
zero,958,300204
zero,959,129198
zero,960,162148
zero,961,391532
zero,962,407681
zero,963,565200
zero,964,561090
zero,965,549910
zero,966,509357
zero,967,905534
zero,968,1008052
zero,969,505644
zero,970,693505
zero,971,1119492
zero,972,950027
zero,973,954408
zero,974,977974
zero,975,971333
zero,976,606495
zero,977,388751
zero,978,442639
zero,979,401697
zero,980,279266
zero,981,519844
zero,982,307431
zero,983,366316
zero,984,478173
zero,985,411128
zero,986,601970
zero,987,301028
zero,988,296454
zero,989,471436
zero,990,556004
